"","ensembl_transcript_id","symbol","logFC","unshrunk_logFC","logCPM","PValue","FDR"
"5696","ENSRNOT00000024068","P2rx1",7.63977864990157,0.458807488633876,33.256831073116,0.00251155535393723,0.0109095032179713
"961","ENSRNOT00000004159","N-pac",-0.524237995139767,7.12777563615111,25.7400408663424,0.0025126047487172,0.0109095032179713
"1441","ENSRNOT00000006160","Mtp18",-1.05949918135213,3.59955673906296,25.7322750690452,0.0025144507741191,0.0109146233682195
"1281","ENSRNOT00000005553","",4.78602941063456,2.22691171655121,26.45604355929,0.00251967962545358,0.0109286263352013
"7063","ENSRNOT00000029431","Cep76",1.05914402008888,3.56107373735933,25.6824490464153,0.00252633857185325,0.0109488048934778
"7640","ENSRNOT00000034902","Yars2",0.920507757826283,3.89850389258254,25.6749615338531,0.00252813152244633,0.0109507766316284
"2179","ENSRNOT00000009691","Znf691",1.02235467282957,2.99555824060782,25.6479959701958,0.00253460287272456,0.0109671991603564
"813","ENSRNOT00000003540","B0BN59_RAT",0.710482036499178,4.70250750021656,25.6412784336263,0.00253621845389608,0.0109705480486705
"2218","ENSRNOT00000009898","Bbs12",1.76286375146915,1.90453345152584,25.6089870766731,0.00254400396740022,0.0109967949708457
"4130","ENSRNOT00000017712","Nudt2",1.25572559330027,3.78805950658885,25.6084657935024,0.00254412991353123,0.0109967949708457
"2434","ENSRNOT00000010760","Mettl7b",-2.7787056033728,7.83579741806675,27.2248958772209,0.0025457365848864,0.0110008347830004
"341","ENSRNOT00000001464","D3ZU56_RAT",-0.716066453319528,4.45165897326355,25.5952787965214,0.00254731878964023,0.0110047667636899
"8855","ENSRNOT00000046519","LOC100365214",1.36328726505608,7.70453327502261,25.630795118154,0.00254969143283809,0.0110121105710097
"10326","ENSRNOT00000064792","F1LV60_RAT",1.05352791554756,3.72426849281155,25.5775640387003,0.00255161104128252,0.0110174943642188
"7346","ENSRNOT00000031914","RHBD3_RAT",0.834276913096674,4.09093401791552,25.5465151109444,0.00255915765111904,0.0110442529900257
"6399","ENSRNOT00000026669","SMG9_RAT",0.94013952325027,3.5773304170012,25.5363540343719,0.00256163387966863,0.011048122845503
"7240","ENSRNOT00000031007","Ube2m",0.778717599099205,6.02716971875381,25.5345281136972,0.00256207919369108,0.011048122845503
"4202","ENSRNOT00000018000","RGD1563533",5.08792941726597,0.823003794319079,25.5314745487788,0.0025628241441625,0.0110484246552004
"2785","ENSRNOT00000012301","Fbxo6",1.10637435359262,4.61014521592672,25.5271419273464,0.00256388163481068,0.0110500733228584
"1185","ENSRNOT00000005165","Tspan6",0.793383074372809,4.56874589822843,25.4640257259504,0.00257935362883781,0.0111010959108263
"2833","ENSRNOT00000012490","Ccdc126",-1.99927149078536,3.3481105500081,25.672347939063,0.00258083013694136,0.0111010959108263
"9960","ENSRNOT00000060193","Mrpl52",0.774595773836263,6.12418852420946,25.456249407429,0.00258126856506991,0.0111010959108263
"6699","ENSRNOT00000027785","Hcn3",-2.30609602232196,3.17382493128775,25.9485003758518,0.00258785984045566,0.0111241275547318
"5491","ENSRNOT00000023215","Cox15",0.672943938653242,5.87626427052998,25.4129542967789,0.00259196514633464,0.0111372063023464
"7793","ENSRNOT00000036162","Prr7",6.92910359919019,-0.119391505994258,32.7432507677802,0.00259663314313583,0.0111500883534445
"3762","ENSRNOT00000016240","D4A538_RAT",-1.04518107675022,5.66123265458005,25.3914304505136,0.00259730508227038,0.0111500883534445
"9982","ENSRNOT00000060492","Ccdc152",-2.1157351378208,2.22297235974035,25.379853705084,0.00260018332792224,0.0111595178014576
"1847","ENSRNOT00000008113","D3ZQ78_RAT",8.52182627837846,1.25686065219385,32.7032705423602,0.00260342661480382,0.0111705085865593
"4644","ENSRNOT00000019797","D4A5G8_RAT",-1.01748457931846,3.91143761560791,25.3487999607406,0.00260792523853346,0.0111747446878948
"9188","ENSRNOT00000050063","MGC108823",-1.17170532591776,5.44281451412082,25.347602275606,0.00260822445066394,0.0111747446878948
"8081","ENSRNOT00000038690","Slc13a2",-4.84340720894946,0.572474579413015,25.3469384868527,0.00260839030183573,0.0111747446878948
"2915","ENSRNOT00000012847","Cct4",0.872928054448746,7.58699779134202,25.3464855230148,0.00260850348542284,0.0111747446878948
"5299","ENSRNOT00000022478","Tnfrsf1b",-0.566224646217826,5.41674237422679,25.3464596326198,0.00260850995494204,0.0111747446878948
"3746","ENSRNOT00000016191","Slc39a13",0.771177078480876,3.7698536224201,25.3127959103412,0.00261694018529321,0.0112079261886616
"8551","ENSRNOT00000043610","D3ZX87_RAT",1.58895971458657,5.21853528797504,25.8234811000519,0.00261806439110342,0.0112098080088862
"8430","ENSRNOT00000042283","LOC100360507",3.69778988299699,3.40752040443195,26.8527845582851,0.00262951852548373,0.0112529643774231
"9769","ENSRNOT00000057843","Klf5",2.54145693405635,0.635594754987962,25.2590039620987,0.00263048730899039,0.0112541679981348
"940","ENSRNOT00000004038","Nap1l2",3.05657000403139,0.352327444535889,25.2492106015419,0.00263296384917377,0.011261820027992
"6520","ENSRNOT00000027145","Rbm34",0.81471181519955,4.33650495458344,25.2371542619626,0.00263601696229604,0.0112719335569028
"5804","ENSRNOT00000024419","Ihh",-2.82735221609658,1.0629656594394,25.2293493631371,0.0026379959941139,0.011277450098629
"5940","ENSRNOT00000024973","Acadvl",-0.636891358810146,8.01590464566497,25.2216875679059,0.00263994068592759,0.0112814101851075
"3285","ENSRNOT00000014377","Sec13",0.73580934008305,6.42779163698805,25.2183155065953,0.00264079718304208,0.0112814101851075
"8205","ENSRNOT00000039726","Amz1",2.15113150625275,1.19907328201188,25.2175569380063,0.00264098990954437,0.0112814101851075
"4315","ENSRNOT00000018488","Siah2",-1.02104942490473,3.5182079802442,25.2027904980506,0.00264474533443631,0.0112945046645938
"7464","ENSRNOT00000033017","Cdc14b",-1.00473326834446,3.15370811737655,25.1677512512374,0.00265368538290849,0.0113220519314914
"4109","ENSRNOT00000017626","Prkaa1",0.799842300937102,5.37661658399665,25.1666674075086,0.00265396256711665,0.0113220519314914
"1738","ENSRNOT00000007539","Zbtb44",-1.08466231904217,3.94260862610495,25.1609003084905,0.00265543811129455,0.0113253951130225
"7586","ENSRNOT00000034342","Slc25a21",-1.49051120340203,1.958686287453,25.1441599336924,0.00265972748851295,0.0113407343733963
"5819","ENSRNOT00000024458","Cd83",2.22571376773573,3.01111402217463,25.1306689305365,0.00266319107017168,0.0113502640937484
"10065","ENSRNOT00000061249","RGD1311345",-0.630020690426198,5.72451566489382,25.123769748589,0.00266496466223047,0.0113502640937484
"763","ENSRNOT00000003274","Serpinb8",1.24232554971793,2.9408693677905,25.1229365464366,0.00266517896343203,0.0113502640937484
"1614","ENSRNOT00000006883","Rangrf",1.18589260493173,2.87024232999642,25.1219626490805,0.00266542948111484,0.0113502640937484
"1838","ENSRNOT00000008046","Ssfa2",-0.603214638262669,5.77359876926835,25.1141326542969,0.00266744475958092,0.0113529602631501
"1574","ENSRNOT00000006708","Cdkn2aipnl",0.730462910410057,4.41720444174727,25.1104867600848,0.00266838383709381,0.0113529602631501
"9576","ENSRNOT00000056083","Pldn",0.654733790646517,5.05624055721971,25.1101879894224,0.00266846081155193,0.0113529602631501
"6748","ENSRNOT00000027967","RGD1564300",-0.729655208213541,3.94705375747704,25.1082494825326,0.00266896031579209,0.0113529602631501
"1582","ENSRNOT00000006753","Flii",0.68125259200849,6.17052665834438,25.1060374395332,0.00266953045713633,0.0113529602631501
"5932","ENSRNOT00000024942","B0BMY5_RAT",1.22470831298479,4.04326021817063,25.0750109587701,0.00267754465815848,0.011381129189664
"5316","ENSRNOT00000022530","Kcnn2",-6.02840870765756,0.794572517269136,25.5687868412864,0.00268015313037498,0.0113892592396438
"7166","ENSRNOT00000030440","Zfp112",6.85573979345955,-0.175039450224068,32.2329969890992,0.0026852616406064,0.0114020876251845
"9369","ENSRNOT00000052068","Slc25a27",1.81052701304955,1.60118454694975,25.0360311680669,0.00268765918401117,0.0114093083981014
"4047","ENSRNOT00000017347","Prmt10",-0.741209034185099,3.75846960694053,25.0246863600683,0.00269061260969047,0.0114175021189971
"8304","ENSRNOT00000040981","Brp16",0.675548836353424,4.28824311323191,25.0232595231019,0.00269098437137826,0.0114175021189971
"7920","ENSRNOT00000037296","",-5.29490695888807,0.208084492349482,25.0120940485383,0.00269389591931364,0.0114268935743055
"3617","ENSRNOT00000015687","Grk5",1.07641931190912,3.62641371358746,24.9880470148296,0.00270018092326598,0.0114505858893629
"3358","ENSRNOT00000014694","Rg9mtd2",1.11139220471889,3.20745916798592,24.9662688438621,0.00270588997420184,0.011471824135641
"10200","ENSRNOT00000064041","Bcl9l",-1.27408682437504,5.58757178105143,25.1033062697917,0.00271096729272418,0.0114844264012945
"7092","ENSRNOT00000029677","HIBCH_RAT",1.04161463993947,5.39599357264308,24.9140335893224,0.00271964959551396,0.0115182261911948
"10749","ENSRNOT00000067318","Arhgap1",0.645856863379329,5.42995109234248,24.9039991960647,0.0027223035969585,0.0115264841124195
"9898","ENSRNOT00000059459","D3ZXS5_RAT",2.13900369567202,1.01576948184029,24.8868809671692,0.00272683925793897,0.0115427028221368
"2601","ENSRNOT00000011499","Arpc3",1.19587090144927,6.31024114743381,24.8686286934703,0.00273168660885436,0.0115593165673181
"10939","ENSRNOT00000068386","RGD1562552",1.93078361932935,2.09786352665087,24.8616381222182,0.00273354620295615,0.0115593165673181
"2375","ENSRNOT00000010541","Evc",-2.377390772446,5.00317398269021,26.412469979154,0.00273358876120035,0.0115593165673181
"4905","ENSRNOT00000020900","Ppapdc1b",0.594201514896532,5.59538982095659,24.841636727257,0.00273887628790724,0.0115786843896574
"1703","ENSRNOT00000007331","Amdhd1",-0.694151333818628,6.22186093816384,24.8372533198542,0.00274004627170171,0.0115806396647264
"1006","ENSRNOT00000004314","Nudt16l1",-0.967191096338076,3.59795184530108,24.8328267326573,0.00274122846352846,0.0115826455135512
"1365","ENSRNOT00000005849","Zfp238",-0.782003572218725,4.02500531836695,24.8135669416127,0.00274638010272948,0.0115984251552061
"2658","ENSRNOT00000011775","Unc79",9.02317983721464,1.68414074896588,32.8938898062297,0.00275025277349428,0.0116087900075626
"7354","ENSRNOT00000031977","D4A8L3_RAT",-1.09890486757733,3.43580866275981,24.789641349455,0.00275279792443911,0.0116165375677091
"1960","ENSRNOT00000008758","Sirt6",0.914630103400806,3.43990066127417,24.7653502980452,0.00275933444690832,0.0116411199900624
"3912","ENSRNOT00000016854","Zfyve19",0.816796057195792,3.51924818972058,24.744769483015,0.0027648889348369,0.0116615477903492
"1906","ENSRNOT00000008459","Hectd1",-0.914331874104714,7.36092936467418,24.7416320155274,0.00276573701727932,0.0116621198443702
"10303","ENSRNOT00000064679","Calm1",0.696391681290264,8.19512493494948,24.7321517397026,0.00276830173986284,0.0116699281946472
"4121","ENSRNOT00000017684","Bet1l",0.653453635942568,4.22671627884218,24.7138375829711,0.00277326538753405,0.0116848342673217
"6278","ENSRNOT00000026251","Syt3",-2.04783317938579,1.43400141038028,24.7106616675333,0.00277412736789371,0.0116854582823089
"3022","ENSRNOT00000013301","Sfrs4",-1.3586801379724,6.01207239470212,25.1933203658316,0.002777795952477,0.0116947451643792
"2372","ENSRNOT00000010524","Spata6",2.14860411153338,2.21799913965197,24.694661799842,0.002778475407433,0.0116947451643792
"319","ENSRNOT00000001389","KMCP1_RAT",-2.33027287871936,4.9275427799148,26.2245951118749,0.00277970545915372,0.0116969148228502
"10131","ENSRNOT00000061950","",4.92720583337455,2.17277691173152,25.4021821050559,0.00279491937862455,0.0117543962162644
"7806","ENSRNOT00000036278","D3ZG78_RAT",-1.15080456958129,5.29765859125009,24.6314128610555,0.00279575369764263,0.0117543962162644
"4717","ENSRNOT00000020137","Ric3",1.99960317070579,1.91371794361827,24.6283251552107,0.00279660089281506,0.0117543962162644
"5586","ENSRNOT00000023569","D4A7B6_RAT",0.740650421638795,4.65564347904463,24.6270311874343,0.00279695603044474,0.0117543962162644
"5944","ENSRNOT00000024981","INP4B_RAT",-2.26153810069618,0.448583172371183,24.6169953170738,0.00279971250084704,0.0117599419877766
"6689","ENSRNOT00000027759","Ripk3",2.04541907723647,3.5101985507663,24.7271910790557,0.0028006828902218,0.0117610000590151
"7077","ENSRNOT00000029549","Acap2",0.642715059186756,4.95049904970484,24.6057778130455,0.00280279785060957,0.0117638456452892
"1969","ENSRNOT00000008813","Hk2",2.00782717162047,3.11040579387801,24.5957800199027,0.00280555158027075,0.0117693679696186
"3403","ENSRNOT00000014860","Arsb",0.713077710081099,6.45564790539821,24.5891670910787,0.00280737500548071,0.01177364731722
"2353","ENSRNOT00000010429","Arf5",-0.567469190138082,6.45624751206567,24.5867976268127,0.00280802874123559,0.01177364731722
"6178","ENSRNOT00000025888","LOC100365810",1.53311839518965,7.75800794802029,25.0733193240018,0.00280872947484538,0.01177364731722
"7106","ENSRNOT00000029782","RGD1359290",4.88512817326647,0.861116343220665,24.5718753176101,0.00281215052254246,0.011781953392244
"4310","ENSRNOT00000018473","RGD1311458",1.01848317559343,3.30914753492132,24.5674524565614,0.00281337375229763,0.011784062167697
"2861","ENSRNOT00000012606","Ttpal",0.952427309546136,5.39659085191511,24.560641242404,0.002815258929587,0.0117856315804824
"10697","ENSRNOT00000066966","Fam164a",1.71065325105327,2.39393532878048,24.5601719262318,0.00281538888742249,0.0117856315804824
"4284","ENSRNOT00000018394","Polg2",-1.96805073825433,4.02771447078406,25.6549731393096,0.00281590843125827,0.0117856315804824
"3585","ENSRNOT00000015564","F1LXP5_RAT",1.19202490682778,3.48543078701822,24.5429271187552,0.00282016973371744,0.0117974337774651
"9139","ENSRNOT00000049695","D3Z9G9_RAT",2.86381962027388,3.6276523189822,25.8455919660312,0.00282350029024211,0.0118081571134463
"2841","ENSRNOT00000012512","Cenpa",2.12607533071644,2.29628343975617,24.5285069514056,0.00282417588729565,0.0118081571134463
"5537","ENSRNOT00000023416","Tesk2",-1.09887922875437,2.59405197762444,24.514985474142,0.00282793933274486,0.0118208730688715
"7841","ENSRNOT00000036646","D3ZZF2_RAT",-1.06184667203331,4.37544718679476,24.484961258096,0.00283632017215671,0.0118509174059918
"2024","ENSRNOT00000009028","Sptb",-2.59678589774612,0.864049686046702,24.4840506012724,0.00283657489136024,0.0118509174059918
"7147","ENSRNOT00000030222","Sdad1",1.5011561163339,4.08522819729561,24.4786810879385,0.00283807742053559,0.0118541692515303
"6611","ENSRNOT00000027493","F1MAB2_RAT",-2.50730443322429,2.48984100253402,24.596868627107,0.0028399049850941,0.0118587767094401
"9138","ENSRNOT00000049683","COX3_RAT",-0.939721219845567,12.9064078898606,24.4621860670847,0.0028426998616228,0.0118674200548084
"10112","ENSRNOT00000061790","Mtrr",-0.760988674008215,3.4843698293172,24.4301857631607,0.00285169632985973,0.0118989082904598
"5847","ENSRNOT00000024614","Bin3",0.616438599402575,4.81695812085909,24.4275110015772,0.00285245003891442,0.0118990200527498
"1760","ENSRNOT00000007637","LOC689955",3.23772505978719,6.01315582164009,25.901787756669,0.00286145342652429,0.0119335365958665
"3132","ENSRNOT00000013720","Chmp4c",1.34985888159582,3.65913739121787,24.3911961326002,0.00286270963022877,0.0119341386677309
"4255","ENSRNOT00000018232","Dok3",2.80856667952337,1.52996264445184,24.3835096557762,0.00286488756305525,0.0119387333298501
"1326","ENSRNOT00000005685","Zbtb39",-1.06431163072628,4.32910107846186,24.3592671811124,0.00287177120062686,0.0119600315942243
"9895","ENSRNOT00000059426","F1MAI9_RAT",-0.630729716686122,8.42043980024789,24.3577934904091,0.00287219037185507,0.0119600315942243
"5238","ENSRNOT00000022244","Aof1",-0.69231357405323,4.37600299684815,24.3416364453219,0.00287679142919652,0.0119761441771408
"9731","ENSRNOT00000057471","Pars2",0.864168774897254,3.20199403981152,24.3102644150666,0.00288575364839684,0.012007477135305
"9655","ENSRNOT00000056790","Ulk1",-1.25677754474301,5.89776720900679,24.5188537839887,0.00288645844076058,0.012007477135305
"4923","ENSRNOT00000020994","Il4ra",-0.866230814833836,6.49847996809962,24.3075928894012,0.00288651857336583,0.012007477135305
"3601","ENSRNOT00000015618","Psmb2",0.980417864790554,6.78802830568484,24.3006867034756,0.00288849725324732,0.0120126553705298
"3297","ENSRNOT00000014405","Dicer1",-0.828960705446234,5.97610883228674,24.2792002680171,0.00289466498551707,0.0120275328979748
"8189","ENSRNOT00000039572","Nras",0.61868584594645,4.6428500826888,24.2789968182786,0.00289472347093624,0.0120275328979748
"3454","ENSRNOT00000015090","Cecr5",-0.737941644916183,4.24609078746107,24.2779872205311,0.00289501372215899,0.0120275328979748
"406","ENSRNOT00000001682","Lfng",1.47476728901658,2.4576867347024,24.2717778218391,0.00289679973601503,0.0120318992334002
"10449","ENSRNOT00000065497","Pink1",-1.24538911765648,3.66045335061019,24.2644344766541,0.00289891382251719,0.0120376256622993
"5158","ENSRNOT00000021937","Znf593",1.08231445292781,3.02129126174535,24.2390160512972,0.00290624762763237,0.0120619592841568
"2953","ENSRNOT00000013052","Creld1",0.652504292926607,5.51554730466288,24.1969975150616,0.00291842581680407,0.0121063639623076
"230","ENSRNOT00000001054","Gja1",0.62002781598532,5.17993605405835,24.1783439914561,0.0029238541686577,0.0121227378132619
"7473","ENSRNOT00000033123","Gas2l3",1.66976522114074,2.72763339570825,24.1754734024645,0.00292469074369235,0.0121231356757407
"2420","ENSRNOT00000010691","Tp53i13",-1.18713938833353,2.93759676363503,24.1526982587908,0.00293133953171195,0.0121445448733467
"10121","ENSRNOT00000061878","Rab5b",-0.534068958400487,7.03827089355699,24.1441399370168,0.00293384323717266,0.012151842092429
"509","ENSRNOT00000002053","Snrpa",1.06973796932737,3.54958716328983,24.1390675898837,0.00293532849241993,0.0121533769925793
"9257","ENSRNOT00000050792","Pan2",-1.15895857563859,4.98584033223395,24.1378036920638,0.00293569873716528,0.0121533769925793
"153","ENSRNOT00000000635","Mtch1",0.740293443521691,5.79962658802043,24.134839731001,0.00293656724305673,0.0121538986603276
"7651","ENSRNOT00000034961","D4ABC4_RAT",-0.559468679608514,5.50764471625565,24.0868753570232,0.0029506700760784,0.0122091806054922
"5227","ENSRNOT00000022194","Serpinb9",1.07787272373725,5.72344732579239,24.0804136834169,0.00295257694820136,0.0122114310691616
"6426","ENSRNOT00000026755","Ypel3",-1.0206774797383,3.85473927642267,24.0795404124028,0.00295283478206994,0.0122114310691616
"10434","ENSRNOT00000065402","Atp6v1h",6.74411806067248,-0.278957301561735,30.8239855244848,0.00295345198868659,0.0122114310691616
"458","ENSRNOT00000001859","Ddx54",0.637060449059567,5.67406921998654,24.0522294343083,0.00296091368699473,0.0122361010205546
"9039","ENSRNOT00000048490","Ddx5",-0.852623155748999,8.63879120259368,24.0197898630176,0.00297054839868781,0.0122728184598992
"381","ENSRNOT00000001593","Cstb",2.15819891349722,6.18320467884002,25.4740677929362,0.0029749017303761,0.0122846030334325
"1637","ENSRNOT00000006964","Asf1b",2.16032101495866,1.66071223157439,23.9967749579297,0.00297740954629167,0.0122893707619619
"66","ENSRNOT00000000258","Aatf",0.924889835340075,3.86765148611571,23.9961308569653,0.00297760187083746,0.0122893707619619
"1526","ENSRNOT00000006484","Zdhhc9",-0.619442248327826,5.83580385900804,23.9912789305645,0.0029790511635268,0.0122893707619619
"3051","ENSRNOT00000013398","D3ZX25_RAT",0.678435281860745,4.40402749139505,23.9912513932982,0.00297905939174445,0.0122893707619619
"9521","ENSRNOT00000055540","ABCC9_RAT",2.2503809699623,3.54228957273232,24.4595499343769,0.00298085321852273,0.012293672545729
"5407","ENSRNOT00000022881","Hfe",-1.06238184989635,4.88845103206956,23.9748853658809,0.00298395502705033,0.0122971701505002
"9791","ENSRNOT00000058111","F1LS93_RAT",0.913074076911847,4.53424729699662,23.9561962354648,0.00298955883615773,0.0123143413065219
"5411","ENSRNOT00000022897","Rps27",1.45165032646984,8.03321415043506,24.1511823401466,0.00298962626624217,0.0123143413065219
"4524","ENSRNOT00000019370","Capn5",0.766887368732133,3.90056351508316,23.8862095907832,0.00301067016713961,0.0123979018782159
"6626","ENSRNOT00000027539","RGD1307752",0.821532536644391,7.07758168721465,23.8739059679084,0.00301440225493929,0.0124033900331629
"10464","ENSRNOT00000065600","Ttc3",0.724790582706175,5.58181373220209,23.8714990202521,0.00301513308848011,0.0124033900331629
"8708","ENSRNOT00000045096","Efna5",-1.6599961658062,1.88141126630664,23.8675449658553,0.00301633419564024,0.0124033900331629
"10185","ENSRNOT00000063962","Zdhhc20",0.903971671004755,3.2643866714178,23.8494997396464,0.0030218239064018,0.0124188389464954
"7142","ENSRNOT00000030097","LOC684886",2.79449170647488,0.996956919255837,23.8250310207264,0.00302928927467546,0.0124463946127416
"4177","ENSRNOT00000017914","F1MAS6_RAT",-0.708212870569334,4.31961713253634,23.8059713062576,0.0030351215754644,0.0124672283735952
"5332","ENSRNOT00000022594","Pltp",-1.51953196280762,4.73293798866706,24.2686334322813,0.00303695984958329,0.0124716497184719
"812","ENSRNOT00000003519","Flt4",-0.766522082501523,4.90979720278249,23.7773479187481,0.00304390880568264,0.012497051226541
"6659","ENSRNOT00000027641","Rhog",0.713185609720576,5.00729321042478,23.7053544931197,0.00306616234018287,0.0125626179975689
"185","ENSRNOT00000000749","Cisd1",-0.860199686864054,5.95502639477985,23.7031675854455,0.00306684174700352,0.0125626179975689
"10972","ENSRNOT00000068604","LOC680693",7.01877291880348,-0.0507703973533113,30.2783328194019,0.00306755355466326,0.0125626179975689
"9178","ENSRNOT00000049993","Q5M816_RAT",1.39178815123837,1.81600995960324,23.6904133450991,0.0030708081484717,0.0125728010461064
"1767","ENSRNOT00000007655","F1M649_RAT",1.56287706985134,2.74814439922137,23.6737170506033,0.00307601092145501,0.0125849464481446
"937","ENSRNOT00000004030","Tbc1d19",1.40007163727699,2.09072938505224,23.6734922536017,0.00307608105192906,0.0125849464481446
"7400","ENSRNOT00000032363","RGD1565712",-0.655347207211568,4.69249632373187,23.6600070264456,0.00308029201201466,0.012598029145112
"9156","ENSRNOT00000049831","Sft2d1",0.940910152133056,4.67320369890947,23.6583241786832,0.0030808180504541,0.012598029145112
"4053","ENSRNOT00000017363","Spsb4",2.97099402124537,2.84335554271399,24.1121666096861,0.0030840119643217,0.0126047919710317
"7363","ENSRNOT00000032106","D4ADD4_RAT",-2.12403086525452,1.30634194388414,23.6313819036488,0.00308925638115245,0.012619924557795
"7828","ENSRNOT00000036506","LOC100365291",-0.626410892327997,4.31419693751074,23.5804495861854,0.0031052936071039,0.0126791097666959
"3551","ENSRNOT00000015448","Cmbl",-1.0361462337085,6.84841019736845,23.5764052226266,0.00310657186806328,0.0126811658125506
"2314","ENSRNOT00000010271","Pnrc1",-0.7537898460497,5.83447184400056,23.5736381179563,0.00310744684691503,0.0126815750279611
"7775","ENSRNOT00000036051","",-2.81448405316214,3.08833270814113,24.8895021580963,0.00312030630659765,0.0127251951123244
"157","ENSRNOT00000000649","BTBD9_RAT",0.833321354235374,3.76575169148571,23.5325839534164,0.0031204675411369,0.0127251951123244
"237","ENSRNOT00000001084","",0.907739500357436,3.76120480588756,23.5292163729979,0.00312153885646493,0.0127263934100808
"713","ENSRNOT00000003010","Tmem165",0.921783593546381,4.13676112245384,23.5227192058024,0.00312360717474337,0.0127299626235171
"6166","ENSRNOT00000025851","Ikbkb",0.620471993829528,5.8987379923555,23.5215810397344,0.00312396969018684,0.0127299626235171
"2087","ENSRNOT00000009313","Lif",4.5527450035635,1.16067626754708,23.49619156154,0.00313207119732359,0.0127597992605749
"8224","ENSRNOT00000039917","Hmgn3",1.81693980116943,1.20496705534104,23.4878032011832,0.00313475404773577,0.0127675513827785
"1578","ENSRNOT00000006727","D3ZHK8_RAT",-1.42549280644842,3.19731967109471,23.460203987333,0.00314360297346587,0.0127940135510633
"5108","ENSRNOT00000021764","B4galt6",1.11797780785346,3.49508975992331,23.4577930370681,0.00314437757443506,0.0127940135510633
"2290","ENSRNOT00000010194","RGD1359310",1.17870426977468,3.78816322544031,23.4399578793235,0.00315011572323048,0.012814176012316
"6627","ENSRNOT00000027544","Gfra3",-1.49597885175053,2.77768097109785,23.4311117319822,0.00315296704648848,0.0128225882196198
"4794","ENSRNOT00000020481","F1M285_RAT",-1.31186815249172,2.18166209181734,23.4212305244185,0.00315615610384431,0.0128313947863892
"4554","ENSRNOT00000019502","Pear1",-0.792566863834561,3.55247777721992,23.4195457666892,0.00315670027520247,0.0128313947863892
"5149","ENSRNOT00000021905","TAB2_RAT",-0.705510856840621,4.61127809257467,23.411335347477,0.0031593540228218,0.012838993545077
"4886","ENSRNOT00000020816","Tmem188",-0.687684476529292,3.83603427088202,23.4019167286418,0.00316240198136766,0.0128481901298107
"6382","ENSRNOT00000026609","CUED2_RAT",1.03915259850015,3.10037300356171,23.3954862900966,0.00316448520945257,0.0128534636212231
"6265","ENSRNOT00000026207","ARRB2_RAT",1.11210188011901,3.9676188896401,23.3845438168587,0.0031680344214459,0.012860181461017
"5591","ENSRNOT00000023606","Atp6v0d1",-0.699683199669,6.93128891225863,23.3813659593463,0.00316906616967676,0.012860181461017
"7910","ENSRNOT00000037179","Kctd12",2.13502610034721,0.817701256707782,23.3678727391924,0.00317345202638751,0.0128739123221653
"7860","ENSRNOT00000036819","Pex10",-0.918107168078436,3.37737660641967,23.3630451937889,0.00317502316379908,0.0128770946898482
"6838","ENSRNOT00000028271","Gys1",1.35070515887781,2.83051790646119,23.3579279357513,0.00317668973250794,0.012879107850648
"4789","ENSRNOT00000020472","Cxxc1",-0.584938006695307,4.85097228518769,23.3566898222959,0.00317709313341784,0.012879107850648
"4474","ENSRNOT00000019171","Tmem51",7.09204452489037,0.0213366468328338,29.7718284688345,0.0031791415835848,0.0128842209907649
"7881","ENSRNOT00000036978","Mboat1",1.30692480164211,3.52959811688408,23.3285144589261,0.00318629187456272,0.012910002894732
"5336","ENSRNOT00000022627","Rab13",1.27473177839071,3.45779620898607,23.3197460032436,0.00318916192981053,0.0129184339591855
"5062","ENSRNOT00000021621","Ccdc25",0.684157761484349,4.82669625946623,23.3143056092719,0.00319094440724098,0.0129224564577258
"1042","ENSRNOT00000004495","Cdc73",0.718064036855614,4.05164033974751,23.298558063037,0.00319611146076143,0.012940180188277
"6228","ENSRNOT00000026076","Bbs2",0.938342317616392,3.35645552020612,23.2935014460858,0.00319777301690358,0.0129405059366365
"9379","ENSRNOT00000052131","Fam98a",0.684021003438414,5.53355025397747,23.2826213543091,0.00320135205636196,0.0129447911682077
"2574","ENSRNOT00000011383","Stoml1",1.25551701224847,2.55935862771287,23.2812079654649,0.00320181739066397,0.0129447911682077
"5155","ENSRNOT00000021923","LOC100360342",1.20598449659592,3.80921877118737,23.2760085356782,0.00320352999857769,0.0129477981596835
"10762","ENSRNOT00000067405","LOC100362065",0.616325733163814,5.78080725677671,23.2584991184381,0.00320930639439991,0.0129647424407533
"6179","ENSRNOT00000025894","Banp",1.09508121577605,2.61696413043948,23.2535772547289,0.00321093265275659,0.0129681116686338
"4103","ENSRNOT00000017601","Rnaset2",1.00655337980923,6.19145024273676,23.2348757047407,0.00321712205470276,0.0129869559124037
"3891","ENSRNOT00000016776","Bid",1.08726161797689,5.25820017351754,23.2346848473032,0.0032171853029994,0.0129869559124037
"9800","ENSRNOT00000058190","D3ZS75_RAT",-0.861072590963203,4.32706938357975,23.2295575529628,0.00321888506517223,0.0129906138145474
"1918","ENSRNOT00000008518","Copa",0.685687361420923,8.08393451566599,23.2197084577959,0.00322215355670855,0.0130005993516791
"8025","ENSRNOT00000038203","D3ZKV7_RAT",-0.747624861470869,4.86054422078793,23.2129662742022,0.00322439357442783,0.0130064313503719
"9243","ENSRNOT00000050612","Q6IRG3_RAT",-0.564000549445402,4.9031495833278,23.206433954291,0.00322656586727393,0.0130119873568384
