"geneNames","geneIDs.bg_rn4_filt.","feature","id","fc","pval","qval"
"LOC100363531","LOC100363531","transcript","18014",5.54665535831479e-07,0.312636455617182,0.778287678250194
"Adh5","Adh5","transcript","9536",9.27600218468854,0.312732501127313,0.778287678250194
"Sf3a1","Sf3a1","transcript","5914",0.00861683995572759,0.312812560060307,0.778287678250194
"Pik3ap1","Pik3ap1","transcript","2304",0.0418047505194745,0.312837914853144,0.778287678250194
"Fez1","Fez1","transcript","16084",266.082349116676,0.312974666962731,0.778424171676536
"Eepd1","Eepd1","transcript","16030",76.8013309578384,0.313436959413917,0.779178868638332
"Mto1","Mto1","transcript","16562",0.0214007330736758,0.313556387076469,0.779178868638332
"Lsm12","Lsm12","transcript","3689",0.369918416403947,0.31361010555201,0.779178868638332
"Ggct","Ggct","transcript","12175",17.1130195115916,0.31365459141514,0.779178868638332
"Luc7l","Luc7l","transcript","2686",3.043632982099,0.313708306794827,0.779178868638332
"Hipk3","Hipk3","transcript","11000",0.0144284681755147,0.31376990418131,0.779178868638332
"Mcm6","Mcm6","transcript","4972",30.562310797186,0.313984591794659,0.779508365003926
"Cnot7","Cnot7","transcript","6898",0.278795101873019,0.31414638187935,0.779706398471305
"Mon1a","Mon1a","transcript","16728",7.74552763768299,0.314460499852544,0.780159399488829
"Atl3","Atl3","transcript","2017",0.0595192733451755,0.314493037959309,0.780159399488829
"Ubc","Ubc","transcript","4724",15.6657157109263,0.314837828880095,0.780810957822641
"Galm","Galm","transcript","13955",28.4274235513496,0.315124743929509,0.781108655496683
"Tkt","Tkt","transcript","6626",0.516225375718178,0.315137996199947,0.781108655496683
"RT1-CE13","RT1-CE13","transcript","10178",0.00016307143546622,0.315204376444906,0.781108655496683
"Acot9","Acot9","transcript","17903",339.856160284999,0.315294789904769,0.781129078143011
"Pxmp2","Pxmp2","transcript","4901",0.165087082246485,0.315457062492931,0.781327471614851
"Hscb","Hscb","transcript","4890",11.0560784435767,0.315798149154638,0.781968534999737
"Eif4h","Eif4h","transcript","4678",0.436726962673309,0.315972484702311,0.782096441619209
"Eml4","Eml4","transcript","13977",0.0324326143885655,0.316036040300041,0.782096441619209
"Smarcd2","Smarcd2","transcript","3755",0.139615024336873,0.316096626204608,0.782096441619209
"Maged1","Maged1","transcript","17943",0.162241248834394,0.316273911492577,0.782161260059746
"Eif3g","Eif3g","transcript","15978",6.94367411518601,0.316338037939664,0.782161260059746
"Tsc2","Tsc2","transcript","2617",0.0562998248218821,0.316558475769057,0.782161260059746
"Slc9a8","Slc9a8","transcript","11601",0.177900884522122,0.316605646658209,0.782161260059746
"Papss2","Papss2","transcript","2245",0.00859850571088048,0.316681242318339,0.782161260059746
"Trim21","Trim21","transcript","1197",0.177916136582166,0.316755239174565,0.782161260059746
"Ppip5k1","Ppip5k1","transcript","11142",0.397438539535398,0.316938388990413,0.782161260059746
"Pip4k2a","Pip4k2a","transcript","7609",7.89226431546649,0.317096015259414,0.782161260059746
"Elmo2","Elmo2","transcript","11583",5.64604122662263,0.317389497682695,0.782161260059746
"Mboat7","Mboat7","transcript","289",79.3516291346387,0.317508803129378,0.782161260059746
"Mff","Mff","transcript","17342",2.32733014632158e-05,0.317750699169678,0.782161260059746
"Txnl4b","Txnl4b","transcript","8344",2.88390663510568,0.317807209828283,0.782161260059746
"Kat2a","Kat2a","transcript","3634",0.193436865071858,0.317854115449711,0.782161260059746
"Pinx1","Pinx1","transcript","6400",0.0954044686044004,0.317860133295016,0.782161260059746
"Irf5","Irf5","transcript","11956",91.0818239803615,0.317874967581865,0.782161260059746
"Elovl6","Elovl6","transcript","9486",0.00183194653620314,0.317910208755263,0.782161260059746
"Dgat1","Dgat1","transcript","15446",2.74368513560296,0.317961617753123,0.782161260059746
"Ccnc","Ccnc","transcript","12976",2.88662171491492,0.317989275405672,0.782161260059746
"Fmo1","Fmo1","transcript","5215",1580004.62446007,0.318061163570121,0.782161260059746
"S1pr2","S1pr2","transcript","15980",0.0571958244076252,0.318079390845122,0.782161260059746
"Vps52","Vps52","transcript","9861",0.0398449550613956,0.318111601853535,0.782161260059746
"Snx20","Snx20","transcript","8149",403.457548642011,0.318210748669101,0.782161260059746
"Nrg1","Nrg1","transcript","6937",0.000139279554241014,0.318255047518359,0.782161260059746
"Rn45s","Rn45s","transcript","17516",1422150573554.55,0.3182790497673,0.782161260059746
"S100a10","S100a10","transcript","9200",1751.71777031886,0.31831940679516,0.782161260059746
"Oasl2","Oasl2","transcript","4864",3.6799337859873e-05,0.318411108696836,0.782161260059746
"Psmd12","Psmd12","transcript","3773",16.013880305084,0.318552220580606,0.782161260059746
"Mtx2","Mtx2","transcript","10630",68.3764094677734,0.318566007035595,0.782161260059746
"Hsd17b12","Hsd17b12","transcript","10965",0.640501995339336,0.318595502650234,0.782161260059746
"Slc17a3","Slc17a3","transcript","7420",0.0251487268185496,0.318781068099119,0.782161260059746
"Duoxa1","Duoxa1","transcript","11161",0.00316945422041561,0.319157659289094,0.782161260059746
"Ist1","Ist1","transcript","8347",2.38839343065141,0.319348355709328,0.782161260059746
"Mcm3","Mcm3","transcript","17035",38.8037701206105,0.319412559375751,0.782161260059746
"Slco1b2","Slco1b2","transcript","12801",3.86727184807937,0.319419051059998,0.782161260059746
"Oga","Oga","transcript","2360",0.0942742337722762,0.319426894743151,0.782161260059746
"Spint2","Spint2","transcript","659",6.68118234534436,0.319438812360852,0.782161260059746
"Klhl25","Klhl25","transcript","979",0.00171403286242311,0.319643950508357,0.782161260059746
"Ccndbp1","Ccndbp1","transcript","11137",239.379723551501,0.319679245109394,0.782161260059746
"Mybl1","Mybl1","transcript","12895",0.0127687518128416,0.319810143047404,0.782161260059746
"Mprip","Mprip","transcript","2961",0.472334387567828,0.319828821275987,0.782161260059746
"Uqcrc2","Uqcrc2","transcript","1504",7.75045746940376,0.31984561442166,0.782161260059746
"Adat2","Adat2","transcript","8505",0.0119452550781463,0.319847567137805,0.782161260059746
"Akr1d1","Akr1d1","transcript","12013",0.00750806028674908,0.320223097365317,0.782161260059746
"Ankhd1","Ankhd1","transcript","7747",0.042158386826752,0.320236341180599,0.782161260059746
"Mir291a","Mir291a","transcript","312",1.34776025088641e-06,0.320424139559376,0.782161260059746
"Ppp4r3a","Ppp4r3a","transcript","14470",4898.78749428352,0.320452434393683,0.782161260059746
"Mrpl36","Mrpl36","transcript","7113",90.5508126169607,0.32053249083531,0.782161260059746
"Hnrnpa1","Hnrnpa1","transcript","15830",2384.25698833716,0.320570379955868,0.782161260059746
"Ddhd1","Ddhd1","transcript","6151",0.000152179346826872,0.320761072454493,0.782161260059746
"Megf8","Megf8","transcript","554",0.00960926753441022,0.3210349519043,0.782161260059746
"P4ha1","P4ha1","transcript","17539",17.355156827365,0.321123773980461,0.782161260059746
"Zfp280b","Zfp280b","transcript","9999",0.00222402141978341,0.321232055879312,0.782161260059746
"Calm2","Calm2","transcript","6525",120.063315968035,0.32129903598489,0.782161260059746
"Vamp7","Vamp7","transcript","4589",5.31608410246477,0.321320225482058,0.782161260059746
"B3galt1","B3galt1","transcript","10573",0.00297148141393715,0.321335582100737,0.782161260059746
"Bmp1","Bmp1","transcript","6464",0.0298736299895994,0.321403979301435,0.782161260059746
"Lztfl1","Lztfl1","transcript","16886",5.93275075314187,0.321653459005212,0.782161260059746
"Uba2","Uba2","transcript","728",7.68990228882833,0.32176996367001,0.782161260059746
"Cyp3a23/3a1","Cyp3a23/3a1","transcript","4498",7.54714524610628,0.321861182336797,0.782161260059746
"Gxylt1","Gxylt1","transcript","15670",0.05236830741935,0.321894513110204,0.782161260059746
"Snrnp200","Snrnp200","transcript","11201",0.0809945962716639,0.321908826955399,0.782161260059746
"Tctex1d2","Tctex1d2","transcript","4250",1381.58639616856,0.321947869019459,0.782161260059746
"Trap1","Trap1","transcript","2547",0.374458537264105,0.321992970915729,0.782161260059746
"Clcn5","Clcn5","transcript","17774",0.0177450624415522,0.322074567647363,0.782161260059746
"Hck","Hck","transcript","11413",199.138501607076,0.32231144847059,0.782161260059746
"Rbm17","Rbm17","transcript","7547",9.49232996008789,0.322321324408684,0.782161260059746
"Pi4k2a","Pi4k2a","transcript","2324",0.0333260982610559,0.322378854065536,0.782161260059746
"Fam220a","Fam220a","transcript","4528",0.09246421428162,0.322416152579106,0.782161260059746
"Zeb2","Zeb2","transcript","10509",11.4922795713115,0.322444482472853,0.782161260059746
"Alg14","Alg14","transcript","9452",4.51734029894553,0.322534565093094,0.782161260059746
"Slc22a5","Slc22a5","transcript","2857",19.655259298402,0.322544069118393,0.782161260059746
"Rnf125","Rnf125","transcript","7671",0.000798586347399112,0.32265416454128,0.782161260059746
"Rab3ip","Rab3ip","transcript","15160",13.0566027533703,0.32270779766052,0.782161260059746
"Ndufaf7","Ndufaf7","transcript","13948",3.1206312967858,0.322760216529564,0.782161260059746
"Tes","Tes","transcript","11898",18.2180423307674,0.323007156076996,0.782161260059746
"Syf2","Syf2","transcript","13671",5.24534539796921,0.323033798131297,0.782161260059746
"Sox9","Sox9","transcript","3797",0.00144747088140292,0.323102865055724,0.782161260059746
"Timm44","Timm44","transcript","4434",3.37652773075122,0.323105279231321,0.782161260059746
"Rogdi","Rogdi","transcript","2524",0.0898392664423575,0.323186313204138,0.782161260059746
"Clec4d","Clec4d","transcript","12582",11.5971158729272,0.323231686083114,0.782161260059746
"Tmf1","Tmf1","transcript","12402",0.0173373514208902,0.323284181310685,0.782161260059746
"Hdc","Hdc","transcript","11191",1.52936943487247e-05,0.323567469812861,0.782161260059746
"Rps9","Rps9","transcript","285",3680103492381109,0.323631947364483,0.782161260059746
"RGD1565498","RGD1565498","transcript","15193",0.0956624951235455,0.323695585128458,0.782161260059746
"Mon2","Mon2","transcript","15200",0.194851405988542,0.323724364727205,0.782161260059746
"Crkl","Crkl","transcript","4391",0.17626612895952,0.323801284988982,0.782161260059746
"Cpsf7","Cpsf7","transcript","2075",0.125815996925456,0.323883378667536,0.782161260059746
"Arfgef2","Arfgef2","transcript","11591",0.0973789834930877,0.323896629230514,0.782161260059746
"Anapc10","Anapc10","transcript","8246",8.96732084679757,0.32396159905178,0.782161260059746
"Oxct1","Oxct1","transcript","8702",627.650841794332,0.324059103650903,0.782161260059746
"Tnip1","Tnip1","transcript","2868",0.456777381485313,0.324083451828982,0.782161260059746
"Snx10","Snx10","transcript","12143",18.6079018787094,0.324117930130345,0.782161260059746
"Ppp1r3c","Ppp1r3c","transcript","2269",2.84625825345151e-05,0.324125876601951,0.782161260059746
"Elk4","Elk4","transcript","5007",0.115964766237596,0.324247687254047,0.782161260059746
"Cdc42ep5","Cdc42ep5","transcript","384",6.95353580268953,0.324311284066633,0.782161260059746
"Vps26a","Vps26a","transcript","10085",8.91766574877517,0.324433025992691,0.782161260059746
"Mov10","Mov10","transcript","9339",0.00574953018222053,0.32447642707815,0.782161260059746
"Sdsl","Sdsl","transcript","4819",0.0593948341680996,0.324759191421238,0.782161260059746
"Fdft1","Fdft1","transcript","6391",0.00277367557926275,0.324827887604765,0.782161260059746
"Heatr6","Heatr6","transcript","3393",0.00773863896617926,0.324933346141294,0.782161260059746
"Atn1","Atn1","transcript","12604",0.023901932970086,0.324944744046725,0.782161260059746
"Ndufv2","Ndufv2","transcript","17490",36.323440206113,0.324952257813934,0.782161260059746
"Map2k1","Map2k1","transcript","16448",11.2281094074951,0.325060349536563,0.782161260059746
"Ces1c","Ces1c","transcript","8131",0.191326774077323,0.325085541201969,0.782161260059746
"LOC100911576","LOC100911576","transcript","6230",69.5709092008581,0.325086285181812,0.782161260059746
"Cox6c","Cox6c","transcript","15255",156.02181192764,0.325123114647825,0.782161260059746
"Csf1r","Csf1r","transcript","7909",58.8065114591779,0.325146344240582,0.782161260059746
"Hyou1","Hyou1","transcript","16252",2.19517602698768e-15,0.325168033650738,0.782161260059746
"Slc22a23","Slc22a23","transcript","7337",0.0434167239673581,0.32523032768889,0.782161260059746
"Nupr2","Nupr2","transcript","4702",5.92120751849552,0.325270349385412,0.782161260059746
"Lmo4","Lmo4","transcript","9553",0.174569854386449,0.325341350521943,0.782161260059746
"Trim47","Trim47","transcript","3855",0.122835263455691,0.325420946057792,0.782161260059746
"Snx24","Snx24","transcript","7872",0.342443511273941,0.325468850491833,0.782161260059746
"Pitrm1","Pitrm1","transcript","7525",11.6011237804636,0.325678971257423,0.782161260059746
"Iws1","Iws1","transcript","7702",0.064910005095607,0.325717482058086,0.782161260059746
"Fis1","Fis1","transcript","4633",26.2179582471789,0.325781966747534,0.782161260059746
"Vamp8","Vamp8","transcript","12247",155.924888416807,0.326128168006339,0.782161260059746
"Gpr108","Gpr108","transcript","17624",65.9499945076843,0.3262141741933,0.782161260059746
"Ifi27","Ifi27","transcript","14496",0.014411889032923,0.326393868273985,0.782161260059746
"Zfp639","Zfp639","transcript","8870",12.8808108092618,0.326437423250978,0.782161260059746
"Laptm4a","Laptm4a","transcript","14104",13.3287888736142,0.326441603512576,0.782161260059746
"Arl14ep","Arl14ep","transcript","11015",15.685393755186,0.326524540929493,0.782161260059746
"Rnd3","Rnd3","transcript","10519",10.1776253697382,0.326597235301772,0.782161260059746
"Tns1","Tns1","transcript","17269",0.0191159943751692,0.32667036033591,0.782161260059746
"B4galt6","B4galt6","transcript","7669",13.8852133518351,0.32681321132896,0.782161260059746
"RGD1306502","RGD1306502","transcript","8755",3.28849640549199,0.326845085201994,0.782161260059746
"Rnf8","Rnf8","transcript","9929",0.00528248509760937,0.327193273394832,0.782161260059746
"Ylpm1","Ylpm1","transcript","14406",0.0353630340813849,0.327216091119274,0.782161260059746
"Suclg1","Suclg1","transcript","12258",10.3967831278611,0.327338335869027,0.782161260059746
"Rbm25","Rbm25","transcript","2515",0.0963494309525133,0.327399498443337,0.782161260059746
"Aga","Aga","transcript","6854",16.4204237800988,0.327468443286141,0.782161260059746
"Lsm4","Lsm4","transcript","6764",5.215395556895,0.327541536704722,0.782161260059746
"Yap1","Yap1","transcript","15879",0.248221674575867,0.327719274911797,0.782161260059746
"RT1-N1","RT1-N1","transcript","9711",1006836343767420,0.327751708284872,0.782161260059746
"Chpf2","Chpf2","transcript","11760",0.0784377587812558,0.327753644288607,0.782161260059746
"Bloc1s2","Bloc1s2","transcript","2331",7.94198357966137,0.327806890880049,0.782161260059746
"Anapc1","Anapc1","transcript","11224",0.0546489258695812,0.327853171936818,0.782161260059746
"Wdr45","Wdr45","transcript","17759",11.3250873684916,0.328059571252232,0.782161260059746
"Nacc2","Nacc2","transcript","10288",0.0186484685819565,0.328064490592502,0.782161260059746
"Acot2","Acot2","transcript","14382",40.7852809289491,0.32827479889892,0.782161260059746
"Nthl1","Nthl1","transcript","2618",37.7197550077449,0.328282581502167,0.782161260059746
"Bloc1s4","Bloc1s4","transcript","5832",6.77179340831034,0.328338718597154,0.782161260059746
"Cps1","Cps1","transcript","17244",1.87785013054653e-06,0.328699338299271,0.782161260059746
"Rfc2","Rfc2","transcript","4680",2.46873029324284,0.328781593894074,0.782161260059746
"Wfdc1","Wfdc1","transcript","8414",3322.96284602507,0.32884535996914,0.782161260059746
"Paxx","Paxx","transcript","10261",325.086106557888,0.32887470420363,0.782161260059746
"Hsp90aa1","Hsp90aa1","transcript","14607",687.375578806026,0.328919393175119,0.782161260059746
"Aff1","Aff1","transcript","5560",0.00429396373133967,0.328939744251236,0.782161260059746
"Ifngr2","Ifngr2","transcript","4021",13.9082983119856,0.328988026367531,0.782161260059746
"Tmem106a","Tmem106a","transcript","3674",0.112480504227554,0.329108870655045,0.782161260059746
"Gatd3a","Gatd3a","transcript","9959",7.31550514169247,0.329311655623476,0.782161260059746
"Atp5mc3","Atp5mc3","transcript","10619",4.17548990505708,0.329565959078654,0.782161260059746
"Eif4ebp3","Eif4ebp3","transcript","7748",30.0422905250599,0.329575413509053,0.782161260059746
"Tob2","Tob2","transcript","15562",0.000159141042916743,0.32959985646829,0.782161260059746
"Fgl2","Fgl2","transcript","11796",25.5153747973823,0.329625515718724,0.782161260059746
"Lamtor1","Lamtor1","transcript","1180",14.6334640789184,0.329702063702841,0.782161260059746
"Tyrobp","Tyrobp","transcript","675",20508.2522558495,0.329729668722417,0.782161260059746
"Kpna1","Kpna1","transcript","4221",0.144165143317866,0.329759747948702,0.782161260059746
"S100a6","S100a6","transcript","9182",625514.702000516,0.329804525389171,0.782161260059746
"Psmb5","Psmb5","transcript","6260",4.85250713151011,0.329888790792213,0.782161260059746
"Sgk1","Sgk1","transcript","105",5452564.02255828,0.329949005866688,0.782161260059746
"Trim8","Trim8","transcript","2379",0.0719184856879021,0.329989581183857,0.782161260059746
"C1galt1c1","C1galt1c1","transcript","17646",11.0253739698675,0.330061615851209,0.782161260059746
"Bsdc1","Bsdc1","transcript","13586",0.589404080798299,0.330081303226894,0.782161260059746
"Pdzd11","Pdzd11","transcript","17971",18.7945952622741,0.330155591253538,0.782161260059746
"Dusp4","Dusp4","transcript","6915",0.000487237222298233,0.330250164809272,0.782161260059746
"Mob3b","Mob3b","transcript","13018",0.0112296980954185,0.330253575661363,0.782161260059746
"Gtpbp10","Gtpbp10","transcript","11837",33.1413127797731,0.330273065078418,0.782161260059746
"Asb3","Asb3","transcript","6050",5.6859624784664,0.330397548251853,0.782161260059746
"Cnot4","Cnot4","transcript","12000",0.148483585948532,0.330415717404459,0.782161260059746
"Fam241a","Fam241a","transcript","9481",296.483020180442,0.330524211231314,0.782161260059746
"Fam129b","Fam129b","transcript","10421",15.1250253431684,0.330636067859661,0.782161260059746
"C4bpb","C4bpb","transcript","4981",0.0300542898815173,0.330724345023272,0.782161260059746
"RT1-T24-4","RT1-T24-4","transcript","9718",0.106207440456538,0.330725594259134,0.782161260059746
"Serf2","Serf2","transcript","11147",32.8041463183682,0.33079788306593,0.782161260059746
"Mrps18c","Mrps18c","transcript","5573",139.239268344701,0.330856200015267,0.782161260059746
"Idh3B","Idh3B","transcript","11243",4.62113879293165,0.330918717270356,0.782161260059746
"Cpn2","Cpn2","transcript","4271",0.0558723781063812,0.331114195316347,0.782161260059746
"Vps28","Vps28","transcript","15453",18.7264997872697,0.33118684588021,0.782161260059746
"Ube2v1","Ube2v1","transcript","11605",44.3398365094868,0.331251679537866,0.782161260059746
"Rbpj","Rbpj","transcript","12878",0.0810615851082852,0.33125237774789,0.782161260059746
"Cltc","Cltc","transcript","3427",0.268302637442414,0.331304759118156,0.782161260059746
"Tmem42","Tmem42","transcript","16875",9.65994801238677,0.331375004535077,0.782161260059746
"Bgn","Bgn","transcript","18218",0.318744630521401,0.331475801200672,0.782161260059746
"Rab13","Rab13","transcript","9164",86.6719626542658,0.331486369209192,0.782161260059746
"Inava","Inava","transcript","5082",0.00681694555300322,0.331628607733605,0.782161260059746
"Nras","Nras","transcript","9321",1.70015301648345,0.331668829608677,0.782161260059746
"Slc9a3r1","Slc9a3r1","transcript","3819",0.199343334298602,0.331675988060413,0.782161260059746
"Itga4","Itga4","transcript","10653",18.2745436385497,0.331703204704296,0.782161260059746
"Tbrg4","Tbrg4","transcript","5966",0.176688179973885,0.331756175106343,0.782161260059746
"Ralgapa1","Ralgapa1","transcript","14236",0.199376905551018,0.331895856397856,0.782270827972997
"Rtn4","Rtn4","transcript","6042",13.4980890660581,0.332025719737425,0.782270827972997
"Arl6ip6","Arl6ip6","transcript","10527",24.7191158082702,0.332345867692383,0.782270827972997
"Tm2d1","Tm2d1","transcript","13293",17.7852978099074,0.332356895207295,0.782270827972997
"Ccnd2","Ccnd2","transcript","12653",0.373551135864437,0.332362838841277,0.782270827972997
"Pls3","Pls3","transcript","17782",3.90373218466076,0.33237660661942,0.782270827972997
"Ifnar1","Ifnar1","transcript","4020",19959393400.9916,0.332378694948762,0.782270827972997
"Borcs8","Borcs8","transcript","6789",112.375381865205,0.332477149390606,0.782308856957204
"Fgd4","Fgd4","transcript","4414",0.0205339222334751,0.332729537851725,0.782374542067397
"Clec4e","Clec4e","transcript","12583",3713.5232797968,0.332978451140651,0.782374542067397
"Zbtb42","Zbtb42","transcript","14642",0.0229269205745609,0.333153862434388,0.782374542067397
"Slc1a2","Slc1a2","transcript","10980",536492.949058602,0.333229050717928,0.782374542067397
"Zmat3","Zmat3","transcript","8867",0.00728097521653891,0.333397559794885,0.782374542067397
"Gltp","Gltp","transcript","4868",8.05397099080959,0.333424789472176,0.782374542067397
"Cttnbp2nl","Cttnbp2nl","transcript","9343",0.515305894335998,0.333459696339553,0.782374542067397
"Pon3","Pon3","transcript","11864",51.5138150497857,0.333461394700814,0.782374542067397
"Rbfox2","Rbfox2","transcript","15471",0.110674749897676,0.333698810016791,0.782374542067397
"Pcgf3","Pcgf3","transcript","5515",0.475852762472221,0.333866717695681,0.782374542067397
"Acsl3","Acsl3","transcript","17327",0.00854523253197102,0.333969839506604,0.782374542067397
"P3h1","P3h1","transcript","13467",0.162464679876227,0.334072240135951,0.782374542067397
"Xpr1","Xpr1","transcript","5157",0.0369190895873772,0.334085393459133,0.782374542067397
"Mfap3","Mfap3","transcript","2882",0.0673728594178682,0.334118954042649,0.782374542067397
"Ppcdc","Ppcdc","transcript","16385",24.0436183613401,0.33419840047753,0.782374542067397
"Ppm1j","Ppm1j","transcript","9337",98.4318315162119,0.334264579762001,0.782374542067397
"Impdh2","Impdh2","transcript","16744",8.07434084214128,0.334270331964326,0.782374542067397
"RGD735065","RGD735065","transcript","9923",8.23414458516184,0.334399371258117,0.782374542067397
"Sft2d1","Sft2d1","transcript","215",28.5191887565703,0.334504537856541,0.782374542067397
"Eno1","Eno1","transcript","13834",24.2493799428967,0.334547628512775,0.782374542067397
"Ap3b1","Ap3b1","transcript","8578",0.10184905764309,0.334571898828409,0.782374542067397
"Sirt7","Sirt7","transcript","3926",5.77411302456452,0.33458958475757,0.782374542067397
"Ifnar1","Ifnar1","transcript","4019",0.0031490153752182,0.334804853998289,0.782374542067397
"Fam213a","Fam213a","transcript","6699",5.22887988945788,0.334881206172065,0.782374542067397
"Slc26a6","Slc26a6","transcript","16758",12.2143493931155,0.334990046870563,0.782374542067397
"LOC102549726","LOC102549726","transcript","9796",22.1333615899554,0.335017567622945,0.782374542067397
"Nr3c1","Nr3c1","transcript","7815",0.0305724616808098,0.335240122375276,0.782374542067397
"Kmt5c","Kmt5c","transcript","361",0.0379961606053136,0.335387968457128,0.782374542067397
"Zhx1","Zhx1","transcript","15327",0.164824550010674,0.335407333833197,0.782374542067397
"Prpsap2","Prpsap2","transcript","3001",7.70108724330018,0.335441241042965,0.782374542067397
"Chpt1","Chpt1","transcript","15060",9.49260475896723,0.335582087829924,0.782374542067397
"Fbxl5","Fbxl5","transcript","5808",3.20763598108631,0.335598608465374,0.782374542067397
"ST7","ST7","transcript","11904",4.54457391318191,0.33560359699793,0.782374542067397
"Oxnad1","Oxnad1","transcript","6653",7.30979485590654,0.335628001378306,0.782374542067397
"Usp5","Usp5","transcript","12609",0.266306356873357,0.335651750955449,0.782374542067397
"Cuta","Cuta","transcript","9876",115373.472050544,0.335877904811568,0.782374542067397
"Golga4","Golga4","transcript","16826",0.0332361015234075,0.335929390053828,0.782374542067397
"Apold1","Apold1","transcript","12763",0.0191389346926505,0.336012635035117,0.782374542067397
"Usp30","Usp30","transcript","4875",0.101903468914086,0.336036392736858,0.782374542067397
"Npc2","Npc2","transcript","14401",53.3026070880883,0.336154407618061,0.782374542067397
"P2rx4","P2rx4","transcript","4770",6.57401753521632,0.336187008480842,0.782374542067397
"Pla2g12a","Pla2g12a","transcript","9491",15.8501180350165,0.336279149977893,0.782374542067397
"Tmem41b","Tmem41b","transcript","1434",0.225778408660676,0.336385690716763,0.782374542067397
"Becn1","Becn1","transcript","3662",25734602970.4413,0.336395186466823,0.782374542067397
"Tuft1","Tuft1","transcript","9212",0.00188125253312086,0.336430150836059,0.782374542067397
"Rpap1","Rpap1","transcript","11124",0.0160877689982885,0.336710604323102,0.782374542067397
"Sh3rf1","Sh3rf1","transcript","6832",0.010511120534536,0.336723185408329,0.782374542067397
"Rilpl2","Rilpl2","transcript","4737",95.5004279274887,0.3367523267115,0.782374542067397
"Cpeb4","Cpeb4","transcript","2697",0.00648584747158769,0.336883414781112,0.782374542067397
"Pqlc2","Pqlc2","transcript","13736",111.946851849777,0.337021399920364,0.782374542067397
"Mtfmt","Mtfmt","transcript","16461",2.97340683631208,0.337090653464283,0.782374542067397
"Emc8","Emc8","transcript","8422",8.7375776591272,0.337103432213448,0.782374542067397
"Nlrx1","Nlrx1","transcript","16245",0.034492002321515,0.337161626215626,0.782374542067397
"Asap1","Asap1","transcript","15351",0.12763417118326,0.33720970750596,0.782374542067397
"Pfas","Pfas","transcript","3061",0.0337191965826626,0.337212928136592,0.782374542067397
"Plek2","Plek2","transcript","14342",5.12097487940026e-05,0.337338194021959,0.782374542067397
"Usp10","Usp10","transcript","8417",0.155315945871616,0.337396124928593,0.782374542067397
"Spsb3","Spsb3","transcript","2638",0.173985792253119,0.337496447169334,0.782374542067397
"Tbrg1","Tbrg1","transcript","16097",9.29386960703459,0.3375345820587,0.782374542067397
"Tor1b","Tor1b","transcript","10390",0.586832562190305,0.337615410954635,0.782374542067397
"Upp2","Upp2","transcript","10539",213.657229026276,0.337634266892032,0.782374542067397
"Bambi","Bambi","transcript","7484",28.1726075683145,0.337661691593556,0.782374542067397
"Cpsf6","Cpsf6","transcript","15170",0.610731077512961,0.337690168956715,0.782374542067397
"Mus81","Mus81","transcript","1938",3.83501865654012,0.338410064631066,0.783690471376579
"Icmt","Icmt","transcript","13865",0.243293995153844,0.338479737561732,0.783690471376579
"Armt1","Armt1","transcript","147",0.104407804982103,0.33850547816876,0.783690471376579
"Orc4","Orc4","transcript","10512",3.33917312552902,0.33874380740663,0.783793644446018
"Hmgn3","Hmgn3","transcript","16577",624.203551728812,0.338797218914637,0.783793644446018
"Stt3b","Stt3b","transcript","16819",0.263440832010317,0.338797400066136,0.783793644446018
"Denr","Denr","transcript","4751",3.08473105485476,0.339076930658574,0.784249465411291
"Snip1","Snip1","transcript","13524",0.17647251275108,0.339316334233892,0.784530915805424
"Dnajc16","Dnajc16","transcript","13775",0.0533389526186992,0.339363678286546,0.784530915805424
"Shisa4","Shisa4","transcript","5070",2256.68650739548,0.339457010381326,0.784555881518327
"Lactb2","Lactb2","transcript","12880",7.19068054566193,0.339545758900041,0.784570244069954
"MGC114492","MGC114492","transcript","18132",775.712187447822,0.339712352673578,0.784647383498623
"Acap2","Acap2","transcript","4265",0.279159115388083,0.33974422790662,0.784647383498623
"Ctf1","Ctf1","transcript","1604",10.4088403280409,0.339947656918124,0.784760973471016
"Hsd17b7","Hsd17b7","transcript","5268",0.000317204772801637,0.3400805970471,0.784760973471016
"Tmem161a","Tmem161a","transcript","6787",0.817493693397333,0.340087485452154,0.784760973471016
"Otub2","Otub2","transcript","14494",0.188359497361454,0.340123628308499,0.784760973471016
"Trim14","Trim14","transcript","13117",0.0148747259498758,0.340356758514577,0.78510831022557
"Extl1","Extl1","transcript","13660",0.011770968071566,0.340578676890891,0.78542962215546
"Mbl1","Mbl1","transcript","6705",0.477280093340569,0.340782660045348,0.785709426725947
"Zfp691","Zfp691","transcript","13462",2.98904256084098,0.341101324961989,0.785990418064932
"Mocs3","Mocs3","transcript","11614",0.180832447503153,0.341211300968092,0.785990418064932
"Pcnx1","Pcnx1","transcript","14372",0.00612479227136986,0.34123399942912,0.785990418064932
"Cacybp","Cacybp","transcript","5189",17.9408647183734,0.341235267762884,0.785990418064932
"Masp2","Masp2","transcript","13810",0.195402092534465,0.341514133668641,0.786120482710872
"Dusp1","Dusp1","transcript","2705",53.8798646861608,0.341590102301581,0.786120482710872
"Ddit3","Ddit3","transcript","15217",106780.820516761,0.341705088894171,0.786120482710872
"Rai14","Rai14","transcript","8739",0.243611902159024,0.341874039168808,0.786120482710872
