"","ensembl_gene_id","symbol","logFC","unshrunk_logFC","logCPM","PValue","FDR"
"668","ENSRNOG00000012892","D4AB29_RAT",3.73648084689731,3.74623513558295,3.6135877602086,8.95341776642596e-06,0.00030375929568975
"1461","ENSRNOG00000033386","Itih1",-2.51516903772165,-2.51519940950563,10.140286697107,9.05408186359136e-06,0.000306342038121783
"684","ENSRNOG00000013223","FAAA_RAT",-2.55246441097122,-2.55261414362712,7.87296191390645,9.09414618884534e-06,0.000306865986939822
"51","ENSRNOG00000001145","Ccdc64",2.91561982519355,2.92117284856188,3.55646434608879,9.26470347618838e-06,0.000311778498383321
"863","ENSRNOG00000016386","Ptms",-2.26499897445783,-2.2650683050417,8.6948258394833,9.72355986471963e-06,0.000326340443309206
"1522","ENSRNOG00000038258","D3Z8J1_RAT",-3.04679801932908,-3.04702521826251,7.75984853886277,9.82814819326398e-06,0.000328966300785257
"36","ENSRNOG00000000900","Tpst1",-2.21211774237655,-2.21263311258559,5.73556843251238,1.00498771143672e-05,0.000335488544847257
"700","ENSRNOG00000013476","Manba",2.32489599578856,2.32519052200881,7.06687218556271,1.01340832859817e-05,0.000337397412867951
"33","ENSRNOG00000000821","Tubb5",2.50497609253101,2.5050934361869,8.59038732529289,1.04994382107699e-05,0.00034863161186559
"73","ENSRNOG00000001555","Btg3",3.42405702375286,3.43031509999119,3.90448854389264,1.0657788767136e-05,0.000352950909171601
"1470","ENSRNOG00000033680","Cyp2b1",3.61942854479481,3.61968181260077,8.66980598276223,1.08162195186987e-05,0.000357250001827917
"61","ENSRNOG00000001333","Azgp1",-3.1848100824679,-3.18492088481479,8.93478434025431,1.08490507465903e-05,0.00035738891443583
"469","ENSRNOG00000009117","Otub2",-2.71372214726168,-2.71775802737056,3.21391949548621,1.0994044009659e-05,0.000361183277859584
"35","ENSRNOG00000000860","G7c",4.93737722890785,4.97776633078456,2.85504272428608,1.10220928205448e-05,0.000361183277859584
"901","ENSRNOG00000017209","Tubb3",5.41637678202037,5.46715269195419,3.00705655374907,1.11459592447775e-05,0.000363872950041463
"1568","ENSRNOG00000042318","LOC687320",-2.26979140726875,-2.27014329676031,6.34785245766533,1.1162462143843e-05,0.000363872950041463
"1589","ENSRNOG00000043032","Ang2",-3.80807908295624,-3.80948736785439,5.86329063662313,1.1387133486115e-05,0.000370230108266006
"794","ENSRNOG00000015061","Igfals",-3.75504389018326,-3.75551780123201,7.39195216437343,1.14417017002146e-05,0.000370503025250933
"790","ENSRNOG00000015002","Abhd15",-3.23849596230273,-3.24654966274697,2.7006883128021,1.14548792748787e-05,0.000370503025250933
"541","ENSRNOG00000010645","Lgals3",5.22559216180966,5.22702682165282,7.80635795950337,1.1526497081387e-05,0.000371573524505136
"623","ENSRNOG00000012040","D4A961_RAT",-4.30859165836694,-4.35166242404728,1.21796693861397,1.1547499199679e-05,0.000371573524505136
"1406","ENSRNOG00000031230","LOC689064",-4.44171661018899,-4.44368465307678,6.00877084674389,1.16490615275635e-05,0.000373877977304964
"348","ENSRNOG00000006997","App",2.29278872698856,2.29285670520981,9.13924718689001,1.16877481847129e-05,0.000373982465846975
"1131","ENSRNOG00000021013","Stx3",2.87926408458983,2.88180404968493,4.60360638714961,1.17389237852188e-05,0.000373982465846975
"183","ENSRNOG00000003620","Fmo3",-3.31164746558312,-3.31199111862351,7.42316560411031,1.17777673171798e-05,0.000373982465846975
"25","ENSRNOG00000000561","Pald",-2.46429149438078,-2.4648217706775,5.95340188159339,1.17873924444414e-05,0.000373982465846975
"299","ENSRNOG00000006025","Lamb3",3.50441981627577,3.51130286414671,3.85352885150407,1.18020898312942e-05,0.000373982465846975
"572","ENSRNOG00000011329","Pkm2",3.05019841952706,3.05105480230009,6.32684668191381,1.1949155537632e-05,0.000377684068069203
"975","ENSRNOG00000018567","Slc20a1",2.27982934402934,2.28012349619849,7.01754557328974,1.20347828110251e-05,0.000379429958069818
"1242","ENSRNOG00000024970","F1M5L7_RAT",-2.23739408244353,-2.23843483039477,4.73572135973635,1.20903704147998e-05,0.000380222354228653
"1588","ENSRNOG00000042920","Aldh4a1",-2.24899654067734,-2.24919148086593,7.18311942746782,1.21407707339038e-05,0.000380848046765803
"158","ENSRNOG00000003233","Serpinf2",-2.49298163844986,-2.4930329972453,9.35951102287213,1.21996836723069e-05,0.000381736969044492
"169","ENSRNOG00000003348","Rasd1",-3.35737030776026,-3.36534478471023,2.84699232328266,1.22677895084679e-05,0.000382908380033054
"501","ENSRNOG00000009864","Pla2g12a",2.46765140002487,2.46890812376394,5.15420397440027,1.23531010583187e-05,0.000384609642676083
"1128","ENSRNOG00000020951","Slc4a1",-3.14791352027218,-3.15399089979265,3.02223766708586,1.26492909244613e-05,0.000392851734308206
"384","ENSRNOG00000007601","Inhbe",-2.25933781764237,-2.25960210340286,6.75288418860083,1.28294187749878e-05,0.000397457303736284
"917","ENSRNOG00000017577","Bphl",-2.51405013903404,-2.51474788842432,5.59719197499022,1.3008822620827e-05,0.000402017699061943
"1262","ENSRNOG00000025648","Dhrs7",-6.43649678190513,-6.43831244866171,8.10159187130226,1.31736127429156e-05,0.000406105074309386
"1105","ENSRNOG00000020624","Acadsb",-2.26906079070303,-2.26959559150233,5.73697381228359,1.32561158451708e-05,0.000407155657422133
"1594","ENSRNOG00000043216","Pemt",-3.62635800480762,-3.64263937057521,1.99358434023814,1.32729157045101e-05,0.000407155657422133
"942","ENSRNOG00000018071","Q5RJS1_RAT",-5.24125057380185,-5.40005935879902,0.29100350428356,1.3569692466598e-05,0.000415239241287933
"166","ENSRNOG00000003328","RGD1310686",-2.32077465178088,-2.3212463002416,5.9734520769623,1.37309934349789e-05,0.000418071630886793
"798","ENSRNOG00000015139","F12",-2.71826355023291,-2.71834146388819,8.98284891192567,1.37451687021841e-05,0.000418071630886793
"1338","ENSRNOG00000028781","Abcc6",-3.14735990568315,-3.14751981570601,8.36785973336119,1.37627104761291e-05,0.000418071630886793
"1012","ENSRNOG00000019186","Tmem53",-2.1492326033877,-2.15014794485644,4.83072595363971,1.40850353546116e-05,0.000425552940157356
"1086","ENSRNOG00000020342","RGD1310271",-3.70516371429673,-3.71519365857277,2.83737365358167,1.40991048668023e-05,0.000425552940157356
"723","ENSRNOG00000013895","Npdc1",2.31484128520713,2.31607585483326,5.01028148465924,1.41112468742607e-05,0.000425552940157356
"702","ENSRNOG00000013547","Slc6a12",-2.35921134520623,-2.36050423320364,4.54196816725478,1.42550969375824e-05,0.000428855145218592
"432","ENSRNOG00000008474","Acox3",-2.13657917578207,-2.13670534793646,7.69661758786805,1.44859460503547e-05,0.00043475249143913
"174","ENSRNOG00000003472","Atp11c-ps1",-2.81538650258603,-2.81610946989728,5.8551742674228,1.46044270718712e-05,0.000437257246983963
"1234","ENSRNOG00000024728","Arhgap22",4.67843583905944,4.69529710143227,3.77904265471139,1.48448780993353e-05,0.000443393069545936
"270","ENSRNOG00000005464","Hspc159",-2.25152285780255,-2.25237684586619,5.0362757302243,1.50809802898838e-05,0.000449370021286872
"1036","ENSRNOG00000019477","Zmynd15",4.83142231299244,4.88160585845363,2.46553411196169,1.51206326234287e-05,0.00044947880548454
"152","ENSRNOG00000003119","Gc",-2.48493315052342,-2.4849373466685,12.9661871608158,1.5587654443822e-05,0.000462260963731872
"597","ENSRNOG00000011598","Slc15a1",5.02826093179583,5.06206424314828,3.17610866721456,1.56490029997192e-05,0.000462980574529606
"1291","ENSRNOG00000027152","N4bp2",-2.4327277605988,-2.43410680983749,4.51918369897736,1.5962160705329e-05,0.000470759818438664
"1407","ENSRNOG00000031263","Haao",-2.03850599131809,-2.03869188629269,7.03267727087847,1.60178518021319e-05,0.000470759818438664
"157","ENSRNOG00000003228","Mid1ip1",-2.32826154385559,-2.32871110911852,6.0517109188471,1.60250639035989e-05,0.000470759818438664
"1186","ENSRNOG00000022767","Elfn1",9.22404727295258,144269486.732403,2.05339453327047,1.62815767896154e-05,0.000476617388828467
"218","ENSRNOG00000004302","Pah",-2.31360964139325,-2.31364744875512,9.62010744396949,1.63080152347182e-05,0.000476617388828467
"1155","ENSRNOG00000021493","Prdm9",-3.41543144048726,-3.43543879154724,1.49464978814187,1.6338986176899e-05,0.000476617388828467
"1177","ENSRNOG00000022189","Htatip2",2.50268182406557,2.5035746963336,5.6790026841966,1.64835843080744e-05,0.000479714568965754
"1010","ENSRNOG00000019183","Alox15",-4.50938422017109,-4.52867770324904,2.65727892655836,1.67183549722814e-05,0.000485245520474972
"304","ENSRNOG00000006082","Fam82a1",-2.11917615241521,-2.11975545155828,5.46885600314181,1.6751367186601e-05,0.000485245520474972
"654","ENSRNOG00000012613","F13b",-2.11988664285543,-2.12000117326075,7.81922293952253,1.68585687793337e-05,0.000487220442615696
"1046","ENSRNOG00000019630","Hacl1",-2.65799552046452,-2.65821454308365,7.42908495587881,1.70012546885387e-05,0.000490209387497474
"760","ENSRNOG00000014532","Lbp",2.37102809562494,2.37111800363414,8.82501960596807,1.75085394416628e-05,0.000503673075873642
"1067","ENSRNOG00000020038","Chpf",2.5796626899736,2.58127814232431,4.92257542083649,1.76762449733638e-05,0.000507328548258499
"178","ENSRNOG00000003546","Tnfrsf12a",3.07255044241554,3.07464846024261,5.07300430778936,1.77595078781487e-05,0.000508549210685061
"460","ENSRNOG00000009005","Slco2a1",-3.25954880681738,-3.25984820073168,7.57055509124104,1.80585835956401e-05,0.000515930014168345
"914","ENSRNOG00000017525","Epha1",-2.17960416284378,-2.1803764407559,5.11151098422982,1.83314402438703e-05,0.000522529752156896
"545","ENSRNOG00000010714","Fgl1",-2.63678051399056,-2.63690293752841,8.24825725701117,1.84429949456478e-05,0.000523552764208051
"1562","ENSRNOG00000042084","Bucs1",-2.09265120201695,-2.0928255648707,7.18232578241984,1.84511987386097e-05,0.000523552764208051
"998","ENSRNOG00000018903","P85A_RAT",-2.78088680858579,-2.78170276414889,5.63890810617529,1.86412027121673e-05,0.000527744707168728
"1373","ENSRNOG00000029886","Hba-a2",-4.3375019362021,-4.3377642882457,8.82299992365455,1.88228485212575e-05,0.000531587320596258
"1102","ENSRNOG00000020578","Ceacam1",-2.08191809321084,-2.08225144382023,6.23086844205562,1.88620891489101e-05,0.000531587320596258
"233","ENSRNOG00000004503","RGD1305721",-3.0926458393696,-3.10309472228846,2.15731751085791,1.9075992906231e-05,0.00053640489061778
"850","ENSRNOG00000016173","D4AAS7_RAT",-5.74085035887485,-5.74242756927704,7.62636214598002,1.91889389673106e-05,0.000538368321363759
"900","ENSRNOG00000017204","PQLC1_RAT",-2.21320006870356,-2.21368487791809,5.82425875459197,1.97865227084037e-05,0.000553889542633229
"1369","ENSRNOG00000029744","LOC100365194",2.82773395692939,2.83248160876955,3.6782269905247,1.99668040940731e-05,0.000557685792202467
"816","ENSRNOG00000015518","Rbp4",-2.73606786272683,-2.73608399393856,11.2739681823141,2.0023505346946e-05,0.000558021125572814
"1252","ENSRNOG00000025406","LOC100360623",-2.25558067409257,-2.25580668132394,6.97624257718487,2.01933197033068e-05,0.000561500214912663
"679","ENSRNOG00000013102","Entpd2",3.36124122277567,3.36653330858138,4.08153035135094,2.05611108362236e-05,0.000570456597311671
"378","ENSRNOG00000007515","Kif3a",2.4925274173333,2.49587131867123,3.80966756938414,2.06405134299687e-05,0.000571389823000352
"278","ENSRNOG00000005715","Lgr4",-2.02066079631295,-2.02105798303036,5.91315890559199,2.07277678077692e-05,0.000572535798849553
"832","ENSRNOG00000015816","Bbs7",2.93305758006821,2.93579857998317,4.55669702688433,2.0821450687198e-05,0.000573853889248713
"1014","ENSRNOG00000019213","Gpd1",-2.29502934497075,-2.29508911929491,8.93991924448995,2.10565073320628e-05,0.000578594549737859
"196","ENSRNOG00000003890","Nap1l1",2.18703705126413,2.18725542260894,7.33956787144146,2.11092845868822e-05,0.000578594549737859
"891","ENSRNOG00000016920","Spire2",5.0224723423815,5.07288191642981,2.64208847525291,2.11392460245283e-05,0.000578594549737859
"922","ENSRNOG00000017689","Itih3",-2.65663094731112,-2.65664309003866,11.6049294298577,2.11788313360193e-05,0.000578594549737859
"736","ENSRNOG00000014096","Nr3c1",-2.361659292913,-2.36183790596265,7.42552867808905,2.13935129030032e-05,0.000582515651714614
"442","ENSRNOG00000008628","Ica1",2.55042840280721,2.55261836089779,4.4640521928146,2.14156735392077e-05,0.000582515651714614
"184","ENSRNOG00000003661","Hn1",2.18549064835078,2.18639279818492,5.30901074664248,2.15337956218361e-05,0.000584015479309529
"847","ENSRNOG00000016117","Myof",2.60228839426673,2.60509263349432,4.17083932401289,2.15939082352736e-05,0.000584015479309529
"1450","ENSRNOG00000033130","Mup5",-6.43006462108798,-6.81847724083041,0.262984449366786,2.1611145489868e-05,0.000584015479309529
"1451","ENSRNOG00000033139","Ugt2b37",-2.27565352270248,-2.27568158685754,10.0115415359806,2.17717961225049e-05,0.000585974956468327
"1066","ENSRNOG00000020032","D3ZLZ7_RAT",3.07103184730183,3.07455160446251,4.34447636463296,2.17775234121989e-05,0.000585974956468327
"466","ENSRNOG00000009086","Apcs",-2.51412725143865,-2.51420667028851,8.75115759378639,2.18853203260485e-05,0.000587609084453152
"1530","ENSRNOG00000038746","Bco2",-2.52415311143548,-2.52512027212526,5.13606447341798,2.22193946211645e-05,0.000595298587650727
"743","ENSRNOG00000014257","Ces4a",-2.77436299724927,-2.77898758499585,3.06793198070588,2.22891353959969e-05,0.000595888341368354
"64","ENSRNOG00000001407","Tfr2",-2.20458774910049,-2.20470085062219,7.92541346104988,2.23772233672466e-05,0.000596965029359132
"887","ENSRNOG00000016827","Slc38a3",-2.35630749828828,-2.35635751376798,9.25954334934625,2.25889988988725e-05,0.000601329746806873
"1206","ENSRNOG00000023528","Hrasls5",5.8765581559785,5.97701004445467,2.54380454217423,2.26441870479192e-05,0.000601516330411216
"1344","ENSRNOG00000028930","DAB2_RAT",2.13747460892472,2.1379734130727,6.0991035314985,2.27997195615846e-05,0.000604361993049646
"1208","ENSRNOG00000023546","Hspb1",5.1092301163735,5.11178534038835,6.87116027211619,2.30168237707108e-05,0.000608824247409586
"1078","ENSRNOG00000020194","Hes6",-2.1609020219942,-2.16159624711813,5.24579020235772,2.37784547952507e-05,0.000626490503903812
"857","ENSRNOG00000016286","Iyd",-2.31091282204849,-2.31139480384445,5.93022768165796,2.37850619824114e-05,0.000626490503903812
"1376","ENSRNOG00000030005","Cyp2c77-ps",-3.92927219288958,-3.9357872620226,3.6770219663974,2.40172393411152e-05,0.000631274175102785
"1202","ENSRNOG00000023423","Aim1l",-2.44462689785713,-2.44535196756631,5.47335474121211,2.42559593290368e-05,0.000636209353409715
"785","ENSRNOG00000014907","Aldh8a1",-2.13330339574433,-2.13340333207763,8.03028900046088,2.47256168855694e-05,0.000647051917400551
"1023","ENSRNOG00000019342","Sult1a1",-2.47559242563913,-2.47569016530346,8.41250174159869,2.47729929128925e-05,0.000647051917400551
"201","ENSRNOG00000004009","Xpnpep2",-3.35830344169279,-3.35948450930722,5.66710684650323,2.49399965712754e-05,0.00065005398161247
"1499","ENSRNOG00000036679","D3ZXJ9_RAT",-6.72523302040273,-7.28468019170046,0.122732536623051,2.50456415411882e-05,0.000651447572170282
"216","ENSRNOG00000004295","D3ZU16_RAT",-3.28381969690549,-3.28942268312507,3.30469884772969,2.54273894044659e-05,0.000660001989011967
"834","ENSRNOG00000015851","Nat8b",-3.6860991769615,-3.69883263751301,2.47030058561656,2.56251440273106e-05,0.000663755027346417
"586","ENSRNOG00000011451","Lrp3",-2.45513049733146,-2.45557959596264,6.18342286586615,2.63476879551879e-05,0.000681057731098386
"467","ENSRNOG00000009094","Nudt4",-2.06184635821195,-2.06195888355717,7.78388011934762,2.65572146153978e-05,0.000683775157973503
"1445","ENSRNOG00000032959","Adh7",-2.67859345320583,-2.6843152102696,2.64318676048875,2.65623509505125e-05,0.000683775157973503
"1120","ENSRNOG00000020879","Nags",-2.28647333788094,-2.28696016929927,5.8952254882235,2.6949631628518e-05,0.00069231718288487
"1050","ENSRNOG00000019700","D3ZKM4_RAT",-2.56098382144728,-2.56124645918216,7.06856224138037,2.71863675189616e-05,0.000696964678591858
"1145","ENSRNOG00000021255","Smox",2.48868988942635,2.49121065466231,4.19689673985461,2.73521707005686e-05,0.000699778383599587
"950","ENSRNOG00000018207","Dynlt1",3.00767819804673,3.01123750051047,4.26669521014855,2.7842737425248e-05,0.000710872345100657
"416","ENSRNOG00000008159","RGD1308165",4.49139089039149,4.52472201418591,2.68140164427225,2.84836572904545e-05,0.000725444013301994
"1087","ENSRNOG00000020377","D3ZKI3_RAT",-2.28246724093816,-2.28271694150303,6.85970398910525,2.85320191703401e-05,0.000725444013301994
"1235","ENSRNOG00000024745","LOC259245",-5.92138607361217,-6.10427688268641,0.758708562766128,2.85877817016084e-05,0.000725444013301994
"1302","ENSRNOG00000027797","Nit2",-2.2342058154897,-2.23439411972834,7.21824628645999,2.90535366714287e-05,0.000734313630498657
"737","ENSRNOG00000014117","Hmox1",2.66625256535702,2.66655582683841,7.40229832681813,2.90764072919399e-05,0.000734313630498657
"928","ENSRNOG00000017777","Ahcy",-2.24200497667283,-2.24204979339329,9.30127495233806,2.92173110087666e-05,0.000734313630498657
"457","ENSRNOG00000008936","Map3k6",3.65702253308054,3.67194262335214,2.95077463240193,2.9287373533426e-05,0.000734313630498657
"83","ENSRNOG00000001809","Hrg",-3.94068723550649,-3.94075464445506,10.393268191783,2.93903908736969e-05,0.000734313630498657
"633","ENSRNOG00000012216","Tgfbi",-1.97843586945053,-1.97860285470828,7.1241576472489,2.93955251134885e-05,0.000734313630498657
"286","ENSRNOG00000005861","Hsd11b1",-2.43911844875682,-2.43916904027663,9.32663467779567,2.9407176241645e-05,0.000734313630498657
"137","ENSRNOG00000002925","Tsx",5.43239550264149,5.48317759080185,3.02114902193866,2.94078346214921e-05,0.000734313630498657
"1368","ENSRNOG00000029711","GSTA5_RAT",2.08157584871431,2.08192150706014,6.55770857276469,2.95190722153877e-05,0.000735619993231767
"103","ENSRNOG00000002212","Hsd17b13",-2.73290698055899,-2.73320129671167,7.07729175921785,2.98643356519582e-05,0.000742741495248402
"76","ENSRNOG00000001736","Bdh1",-2.79040989382056,-2.79059023590118,7.83978602695448,2.99613331898028e-05,0.000743183500078293
"970","ENSRNOG00000018494","Ppp1r3c",-4.98851366741554,-4.98999771549657,6.95479248564407,3.00011601152951e-05,0.000743183500078293
"252","ENSRNOG00000004903","Ebp",-2.03121797389623,-2.03151258570231,6.3591184174063,3.01214525902934e-05,0.000744532551824871
"1471","ENSRNOG00000033722","D4A306_RAT",6.48625702580157,6.68172717967567,2.27054468193702,3.01748875629463e-05,0.000744532551824871
"155","ENSRNOG00000003172","Serpinf1",-2.42536617340664,-2.42541215696555,9.45105187719984,3.02597377048746e-05,0.000745153501470136
"489","ENSRNOG00000009572","Hgfac",-2.1605284908013,-2.16067468334354,7.50802089524475,3.04421704112323e-05,0.000748170270835108
"1547","ENSRNOG00000039865","Vnn3",-2.17526691323899,-2.17617493787367,4.87298743243347,3.05370432667256e-05,0.000749027475805636
"1516","ENSRNOG00000037403","Olr1353",-8.8831738506709,-144269486.39088,0.611721659164082,3.06273335774569e-05,0.000749769136695195
"815","ENSRNOG00000015514","Bcat1",9.89198491032328,144269487.401236,2.66754165340775,3.07948271717395e-05,0.000750586155887317
"485","ENSRNOG00000009486","LOC100365231",-3.71454478916267,-3.71472543964809,8.74875055300135,3.08205281376335e-05,0.000750586155887317
"1583","ENSRNOG00000042880","LOC100361187",9.22513040552108,144269486.73348,2.0498539135668,3.08902042280178e-05,0.000750586155887317
"1346","ENSRNOG00000029128","Cyp2d5",-2.59949121473832,-2.59959620736941,8.43412732108859,3.09011841510677e-05,0.000750586155887317
"1510","ENSRNOG00000037060","Odf3b",-4.58562482755974,-4.67705723237629,0.421929850289924,3.13007947779361e-05,0.000758816354956373
"209","ENSRNOG00000004125","C4bpb",-2.26602101617433,-2.26611673593751,8.2301080653364,3.15507317081478e-05,0.000760597022405964
"411","ENSRNOG00000008079","Ugp2",-2.14942821700121,-2.14956666206187,7.57538033443459,3.15523446315561e-05,0.000760597022405964
"1006","ENSRNOG00000019098","Car5a",-3.33255809103462,-3.33523010761437,4.4401379658983,3.16146813660979e-05,0.000760597022405964
"346","ENSRNOG00000006916","SARDH_RAT",-2.42278548167983,-2.42302335183029,7.07164560913666,3.1617929886159e-05,0.000760597022405964
"859","ENSRNOG00000016325","F2",-2.15999453915429,-2.16001074009148,10.6854229290022,3.17656679105273e-05,0.000762681468967179
"372","ENSRNOG00000007410","Dab1",-5.71998830344452,-5.8801233486731,0.725594979867869,3.19857434769039e-05,0.000766491376792985
"227","ENSRNOG00000004405","Pigr",-2.55899319159837,-2.55901253716746,10.8353071597761,3.21740084128234e-05,0.000769019961953
"703","ENSRNOG00000013552","Scd1",-6.01986844538352,-6.02027914194537,9.84034835466866,3.22144525511749e-05,0.000769019961953
"136","ENSRNOG00000002916","Car4",9.0470516419798,144269486.555094,1.89367622370808,3.24903738907713e-05,0.000774126561118855
"1332","ENSRNOG00000028662","LOC100363455",-2.88346787614774,-2.89309153924139,2.06192484947645,3.27072343924093e-05,0.000777809183598535
"1051","ENSRNOG00000019711","Isoc1",-1.95752373964029,-1.95771443403213,6.91052522929331,3.27730559138864e-05,0.000777892781530175
"801","ENSRNOG00000015195","Hdhd3",-2.15979586382001,-2.16062842620812,4.9782181223942,3.33499482142472e-05,0.000790083687770164
"809","ENSRNOG00000015408","Vil1",3.71451844565753,3.72263598316314,3.84367755359191,3.34137079225827e-05,0.00079009496858607
"1140","ENSRNOG00000021200","Hfe2",-2.08182892443514,-2.08221158801584,6.03146431241655,3.41000131600345e-05,0.000804798987340322
"194","ENSRNOG00000003784","Rilp",-2.71421991784169,-2.71862740446242,3.06183254476508,3.44280888657929e-05,0.000811008848093254
"415","ENSRNOG00000008116","Ppap2b",-2.05023753194112,-2.05036549067074,7.58609388103999,3.49883146407448e-05,0.00082265368792787
"830","ENSRNOG00000015809","Pecr",-2.02331012475191,-2.02338212269347,8.38905268559663,3.57618828113099e-05,0.000839261479133843
"615","ENSRNOG00000011875","Slc2a2",-2.08680295063043,-2.08691012501294,7.88061673356985,3.61350061470971e-05,0.000846426926353673
"279","ENSRNOG00000005730","LOC366300",-2.08590588410268,-2.08732444448623,4.11792618949609,3.64329577148212e-05,0.000851808009493526
"97","ENSRNOG00000002045","Anxa3",2.25604663289941,2.25649599520422,6.38360560190012,3.65458216524088e-05,0.000852849688467896
"526","ENSRNOG00000010337","Slc13a2",-4.27663821076025,-4.34061566119338,0.623531408641629,3.67161441333445e-05,0.000855225857285086
"1214","ENSRNOG00000023803","F1M0K3_RAT",-4.90228959489045,-4.99454355968645,0.700891266072811,3.68883600021198e-05,0.000857324638157514
"267","ENSRNOG00000005387","Rbm3",2.30295005323152,2.30347175303123,6.22224059366179,3.6943584727973e-05,0.000857324638157514
"1360","ENSRNOG00000029500","Tapbp",1.99120823920469,1.99144431950042,6.99832695957196,3.70406190696823e-05,0.000857981686614069
"735","ENSRNOG00000014064","Ctsh",-1.98819693880587,-1.98828986268415,7.98271172741717,3.72370889499845e-05,0.000860935288038068
"1335","ENSRNOG00000028730","D3ZI71_RAT",-3.8649588259418,-3.89389499623808,1.373626890292,3.79979711514175e-05,0.000876903271396391
"1564","ENSRNOG00000042185","Q0ZFS9_RAT",-2.28678562198516,-2.28750591095884,5.32153742198855,3.82057790658076e-05,0.000880072235491898
"1193","ENSRNOG00000023127","Pelo",2.18143690764479,2.18212969840004,5.68072623644618,3.84913076669509e-05,0.000885016530795362
"1414","ENSRNOG00000031529","Cyp2b12",-2.7624917259277,-2.76705379429666,3.0596150653912,3.86313003466512e-05,0.000886602545639595
"835","ENSRNOG00000015858","Hyal1",-3.28631051274244,-3.28930818880738,4.22144167160528,3.90038737396039e-05,0.000893510758970558
"680","ENSRNOG00000013137","Clec4f",-2.41833015130933,-2.41861234056989,6.81867645574094,3.91965682867018e-05,0.00089503648660168
"1146","ENSRNOG00000021259","Prnp",3.06798800788638,3.06979944810014,5.27743794666427,3.92587861334633e-05,0.00089503648660168
"1476","ENSRNOG00000033915","Gpt",-2.637145690841,-2.63783214543635,5.74571749035474,3.92855422232856e-05,0.00089503648660168
"776","ENSRNOG00000014806","F1M1E4_RAT",-2.13129450780018,-2.13142557991968,7.63638868738619,3.95203908275019e-05,0.000898746957160949
"1509","ENSRNOG00000036984","D4ABG9_RAT",-2.24227954987391,-2.24255257874036,6.68755585153106,4.04152374513244e-05,0.000917425890145064
"1464","ENSRNOG00000033465","Hbb",-4.23179390117191,-4.23202172626347,8.92272310476863,4.06418720216395e-05,0.000920896138276169
"21","ENSRNOG00000000503","Ppard",-2.67742522097426,-2.67888451794849,4.68138184296151,4.10724606718792e-05,0.000928966796174658
"538","ENSRNOG00000010625","Dnmt3b",-2.77908212179023,-2.78458662186007,2.81855583911902,4.12999073158477e-05,0.00093242195811638
"113","ENSRNOG00000002456","LOC690286",-3.78240760448296,-3.82129773700624,0.879746311346237,4.18432095617017e-05,0.000942982800321021
"130","ENSRNOG00000002802","Cxcl1",3.47111733674048,3.47983788080922,3.50384667271456,4.21380171899301e-05,0.000947915575885183
"796","ENSRNOG00000015081","Acot12",-2.08646455146546,-2.08687547280902,5.93220049807729,4.31384948266541e-05,0.000968676453076935
"1068","ENSRNOG00000020060","Atf5",-2.08080430541163,-2.08086490964527,8.69792554188863,4.33909886908479e-05,0.000972596936813709
"986","ENSRNOG00000018748","B5DFC0_RAT",-3.4758706173653,-3.48519124050045,2.71334685096975,4.38040329264356e-05,0.000980095611266215
"176","ENSRNOG00000003500","Apoa2",-3.88260909031251,-3.88295854302416,7.95786698265708,4.39149268382456e-05,0.000980819072585861
"381","ENSRNOG00000007584","Ehd4",2.01644291858287,2.0172159862842,5.33328928869295,4.43910916557905e-05,0.000989683534504544
"529","ENSRNOG00000010392","Nrg1",3.40234911514706,3.40873235519823,3.85420595596315,4.45050224388657e-05,0.000990454911139463
"875","ENSRNOG00000016659","Habp2",-2.1983423259371,-2.1985574418805,6.98649407178423,4.49376960268916e-05,0.000997546906376541
"1125","ENSRNOG00000020928","Cyp2a1",-2.31891577298961,-2.31908154060886,7.49078864329465,4.4983492854625e-05,0.000997546906376541
"1106","ENSRNOG00000020660","Cfl1",2.13097584239396,2.13105984936673,8.64837897702494,4.52116032893572e-05,0.0010008277784887
"430","ENSRNOG00000008412","Gprc5a",7.2324883156264,7.42878236181615,2.95897246095785,4.65708829261111e-05,0.00102735848846322
"544","ENSRNOG00000010697","Hadh",-1.95246596571006,-1.95253169144815,8.44523813752379,4.66018013820994e-05,0.00102735848846322
"1056","ENSRNOG00000019822","Gadd45b",3.46412561372539,3.46978425962654,4.08406578049126,4.66569693999717e-05,0.00102735848846322
"791","ENSRNOG00000015054","Rcbtb2",-1.92224259981574,-1.9226565764777,5.74844874651219,4.70610933982718e-05,0.00103443266034758
"1569","ENSRNOG00000042344","RGD1563547",3.54916080085951,3.55793693239899,3.56862718875313,4.71757482186982e-05,0.00103513043323453
"1422","ENSRNOG00000031875","LOC100361408",-2.03352944504837,-2.03395287283114,5.83462085572309,4.74294351334898e-05,0.00103887104849407
"940","ENSRNOG00000018044","Phyh",-2.247994717646,-2.24804395512519,9.17184285423772,4.78031664170666e-05,0.00104522334976721
"888","ENSRNOG00000016841","Gpt2",-2.42487727005606,-2.425193794041,6.66108985136521,4.87565867781334e-05,0.00106420626909964
"1296","ENSRNOG00000027341","Odz2",-4.06135377292889,-4.08146765362741,2.12648651070179,4.92973183707357e-05,0.00107413092470966
"386","ENSRNOG00000007622","Arrdc1",2.14822624114426,2.14914372397438,5.24101145712385,4.99460547904409e-05,0.00108637019870846
