"","ensembl_transcript_id","symbol","logFC","unshrunk_logFC","logCPM","PValue","FDR"
"416","ENSRNOT00000023685","Fbp1-201",-2.98014001676822,-2.98028102229563,8.27513920488541,1.40138727771253e-05,0.00113001518959982
"112","ENSRNOT00000007255","Sdc2-201",-2.66334679202337,-2.66343092804667,8.70644632942208,1.41992581656519e-05,0.00113492663782171
"69","ENSRNOT00000004753","Srebf1-201",-5.21412164488488,-5.21504516236956,7.75149873606699,1.42657163000187e-05,0.00113492663782171
"633","ENSRNOT00000043476","Atp2b2-201",-4.48804158815004,-4.51085466457163,2.36937953330076,1.43204069012217e-05,0.00113492663782171
"890","ENSRNOT00000075279","Mut-201",-2.45564086879517,-2.455879769008,6.99183544800007,1.43637632370546e-05,0.00113492663782171
"298","ENSRNOT00000016648","Agmat-201",-2.54350475660527,-2.54399227165213,6.04970852682794,1.44270019311957e-05,0.00113492663782171
"874","ENSRNOT00000074362","Dcxr-201",-3.5530098301816,-3.55398953788,6.03778202572421,1.44907854667198e-05,0.00113492663782171
"116","ENSRNOT00000007461","Trhde-201",-4.29973384781623,-4.3131914655545,2.95732363282503,1.52153272987487e-05,0.00118272787836129
"687","ENSRNOT00000049499","Slc30a10-201",-3.47966945394644,-3.48018281025182,6.90053430295225,1.52456217444091e-05,0.00118272787836129
"834","ENSRNOT00000071633","Cyp2c13-201",-7.05203517253659,-7.05257800140611,10.351380284688,1.54166752396357e-05,0.00119035640093206
"449","ENSRNOT00000025323","Amacr-201",-3.47331141979883,-3.47366502703778,7.4313292751007,1.55841511264545e-05,0.00119599232551871
"895","ENSRNOT00000075695","LOC100911558-201",-5.6752689411259,-5.73839295724222,2.07153122913371,1.56357967903357e-05,0.00119599232551871
"166","ENSRNOT00000010040","Kif12-201",4.32870253458695,4.33477254582305,4.72594771332413,1.60017627655294e-05,0.00121829234748349
"412","ENSRNOT00000023460","Map1b-201",5.79088038369036,5.80340693386298,5.15510308842893,1.68168306690644e-05,0.00127441991306442
"590","ENSRNOT00000038480","Krt8-201",3.30162701477497,3.30169340858355,10.1539136487716,1.69431136387218e-05,0.00127807293618542
"93","ENSRNOT00000005995","Igf1-201",-3.20714153206279,-3.20915115369858,4.65637206257492,1.73533268659209e-05,0.00130301196086358
"175","ENSRNOT00000010260","Acox2-201",-3.08231617004651,-3.08249493982036,8.03350238158657,1.78995616443675e-05,0.00133789006646873
"282","ENSRNOT00000015974","Aadat-201",-3.16367283014536,-3.16407161619573,6.953617958206,1.89466485943009e-05,0.00140971677654596
"332","ENSRNOT00000018990","Nox4-201",-5.66567014708278,-5.68060003020711,4.1609590038597,1.93950204330049e-05,0.00143248473613462
"429","ENSRNOT00000024281","Slco2b1-201",-4.07790200448384,-4.07871393321131,6.82317638573287,1.94964597269704e-05,0.00143248473613462
"852","ENSRNOT00000073149","Abca6-201",-2.92933429910911,-2.92961051831674,7.25340644054791,1.95151870094703e-05,0.00143248473613462
"363","ENSRNOT00000020578","Tmem102-201",3.34460936413195,3.35005671905102,3.87922295310324,1.96216892567581e-05,0.001433872461803
"928","ENSRNOT00000077070","Dpt-203",-4.92914097617312,-4.93914235898064,4.0299201686948,1.98555465623665e-05,0.00144223370298661
"1000","ENSRNOT00000080995","LOC108348093-205",3.71180790837607,3.71609693343177,4.59732729511058,1.99220521792178e-05,0.00144223370298661
"460","ENSRNOT00000025800","Gstm3l-201",4.82057052418429,4.82674392455687,5.19085986827881,2.00004307274702e-05,0.00144223370298661
"45","ENSRNOT00000003645","Hgd-201",-2.81696758083822,-2.8171994738307,7.39549357928399,2.04745881317381e-05,0.0014699497067036
"263","ENSRNOT00000015336","Bhmt-201",-3.93861678813706,-3.93866433150071,10.7841561787193,2.06397275290067e-05,0.00147533493415856
"922","ENSRNOT00000076924","Etnk2-203",-2.67745895140718,-2.67772021121125,7.08354743861413,2.07894103971666e-05,0.00147821955415545
"688","ENSRNOT00000049729","Paqr9-201",-4.76071023563379,-4.76186823236701,6.98702488211659,2.08802580004767e-05,0.00147821955415545
"1027","ENSRNOT00000082388","Pc-202",-3.13193700230518,-3.13212754838093,7.99035103277638,2.09510010730078e-05,0.00147821955415545
"1178","ENSRNOT00000091227","Nr1h4-202",-2.80262687524167,-2.80396433695501,4.8477614152108,2.1162880745826e-05,0.0014783102349415
"204","ENSRNOT00000011945","Gpnmb-201",4.87836451500613,4.87888641229878,8.80029738130014,2.12007090340904e-05,0.0014783102349415
"1222","ENSRNOT00000093604","Adam11-204",-5.74302939168338,-5.75850300039164,4.21312045949172,2.12232210404578e-05,0.0014783102349415
"1144","ENSRNOT00000089382","AABR07048474.1-202",-5.55113547128755,-5.55130489696319,10.5391825850476,2.13529942757898e-05,0.00148104730212036
"70","ENSRNOT00000004756","Apoh-201",-3.15894706958549,-3.1589688212236,11.14800397224,2.17077128445605e-05,0.00149785855970938
"998","ENSRNOT00000080859","Acot1-201",8.90390722321994,8.99134898520253,5.507280474954,2.1778382137628e-05,0.00149785855970938
"150","ENSRNOT00000009248","Ambp-201",-3.43701011725981,-3.43703406466466,11.2820291723602,2.24046889386883e-05,0.0015266388911667
"1220","ENSRNOT00000093497","Tax1bp3-203",2.75186315816893,2.7528102603791,5.74406844623554,2.24458905518061e-05,0.0015266388911667
"915","ENSRNOT00000076722","Slc19a2-204",-2.84692106381519,-2.84738733121102,6.41559272428155,2.24766309958565e-05,0.0015266388911667
"1009","ENSRNOT00000081558","Ghr-203",-4.30884991892097,-4.31462039634636,4.19172802742226,2.29191920570395e-05,0.00153055613101003
"502","ENSRNOT00000027739","Nrep-201",-6.59839683286809,-6.62518993032888,4.27232768357765,2.2936460600762e-05,0.00153055613101003
"573","ENSRNOT00000035240","S100a10-201",4.94271133917342,4.94433388401754,7.23013038659308,2.29472833391819e-05,0.00153055613101003
"1136","ENSRNOT00000089232","Acnat2-202",-6.34439004013874,-6.34739529242758,7.17968357369996,2.29893228390043e-05,0.00153055613101003
"202","ENSRNOT00000011823","Pon1-201",-3.38410924938214,-3.38418884921633,9.49678874148556,2.30891032242481e-05,0.00153055613101003
"1160","ENSRNOT00000090272","Rnase4-202",-3.64261807247222,-3.64334681304309,6.55391514549381,2.31677268307174e-05,0.00153055613101003
"124","ENSRNOT00000007903","LOC680406-201",-7.14739562926307,-7.14818428263381,9.90732534224975,2.32409151176951e-05,0.00153055613101003
"703","ENSRNOT00000051289","Ust5r-201",-5.81508369663957,-5.81807546856875,6.65063147153634,2.32823310294763e-05,0.00153055613101003
"1164","ENSRNOT00000090629","Ceacam1-204",-2.39285408883598,-2.39315744811092,6.58291264086187,2.33966503895721e-05,0.00153191908090762
"418","ENSRNOT00000023789","Aldh3b1-201",3.85781573632296,3.87460410820012,2.83533977347403,2.37289724109674e-05,0.00154660342289745
"1141","ENSRNOT00000089319","Lrrc75b-202",3.35839998309502,3.36184075837683,4.54470126726838,2.38098883603248e-05,0.00154660342289745
"900","ENSRNOT00000075994","LOC500473-201",-5.69653876270118,-5.69786231209689,7.70856523779459,2.44194291042498e-05,0.00157370722443884
"921","ENSRNOT00000076906","RGD1566134-201",-5.69653876270118,-5.69786231209689,7.70856523779459,2.44194291042498e-05,0.00157370722443884
"1103","ENSRNOT00000086917","Aspdh-202",-3.33168718923088,-3.33425922662842,4.41472782012293,2.47460782979041e-05,0.00158760270663603
"4","ENSRNOT00000000172","Cdo1-201",-4.0770916349856,-4.07730495491904,8.75381594905577,2.4829023941525e-05,0.00158760270663603
"1018","ENSRNOT00000082021","Dab1-202",-5.2792151209899,-5.31490190465093,2.4992833366093,2.50296883099772e-05,0.00159420610095726
"406","ENSRNOT00000022846","Tmsb10-201",3.91370940764792,3.91439028120382,7.43463485705926,2.53278662826543e-05,0.00160694512860763
"606","ENSRNOT00000040325","Cyp2c7-201",-7.18300477257073,-7.1838553667754,9.83539833032266,2.5943315113717e-05,0.00163514129721991
"1126","ENSRNOT00000088473","Aldoa-203",3.88792366305223,3.90014955187495,3.30172955842975,2.59720653233049e-05,0.00163514129721991
"785","ENSRNOT00000065288","Nrip3-201",4.86320486278749,4.87316870246846,4.56329105210014,2.6201361094045e-05,0.00163773373058336
"399","ENSRNOT00000022522","Extl1-201",-4.03767630561858,-4.04085224770079,4.81470248815109,2.62133445789505e-05,0.00163773373058336
"76","ENSRNOT00000005005","Kmo-201",-2.35102726351877,-2.35135032112028,6.44919688494134,2.66443761110837e-05,0.0016546998440375
"390","ENSRNOT00000022095","Clu-201",3.34286835792221,3.34287775625978,13.0171822077576,2.66870767197691e-05,0.0016546998440375
"582","ENSRNOT00000037218","LOC100365958-201",-3.51276857834803,-3.514137518714,5.51948362606159,2.69754266782926e-05,0.00166520532007922
"306","ENSRNOT00000017373","Uap1l1-201",3.44584856111933,3.44788647098623,5.37904659050847,2.71179813468362e-05,0.00166520532007922
"271","ENSRNOT00000015667","Faah-201",-2.83023617461021,-2.83064017094037,6.6068487661731,2.71987819473154e-05,0.00166520532007922
"417","ENSRNOT00000023739","Akr1c3-201",-4.67235189483051,-4.71087246591468,1.76605584233827,2.726342634133e-05,0.00166520532007922
"994","ENSRNOT00000080525","Dhrs9-201",5.97984805392228,6.00639908490874,4.28025557087401,2.78004341665383e-05,0.00169169259060247
"135","ENSRNOT00000008719","Ptprz1-201",5.55550946842593,5.59752823853005,3.23118479946322,2.80148869045941e-05,0.00169842845830112
"1192","ENSRNOT00000091869","Bbox1-202",-4.45194670929892,-4.46744157306984,2.9095497080424,2.83023135670829e-05,0.00170952240140066
"484","ENSRNOT00000026677","F10-201",-2.79659117411129,-2.79673029149757,8.11310060429844,2.86451068660083e-05,0.0017238667437121
"800","ENSRNOT00000066691","RGD1307603-201",-7.12467157809224,-7.15392564034287,4.67116817917156,2.87989997527708e-05,0.00172612998962439
"873","ENSRNOT00000074349","LOC298111-201",-5.71327238843156,-5.71411742722565,8.37715726052697,2.90296729904062e-05,0.00172612998962439
"358","ENSRNOT00000020192","Hagh-201",-2.6222545114256,-2.62254384862939,6.88213466621786,2.90348616396755e-05,0.00172612998962439
"15","ENSRNOT00000001153","Vwa7-201",5.88454197451596,5.98776365285356,2.35002637534623,2.91593441600093e-05,0.00172612998962439
"941","ENSRNOT00000077856","Rnd1-201",4.543122345324,4.54961568346171,4.84634390472429,2.93055569153664e-05,0.00172612998962439
"973","ENSRNOT00000079796","Dpt-204",-3.92149842084987,-3.92189573107755,7.70353327516955,2.9315421657742e-05,0.00172612998962439
"1163","ENSRNOT00000090490","Gne-202",-3.63164651750547,-3.63363560031185,5.09510338600066,2.95638674795419e-05,0.00173451952248251
"290","ENSRNOT00000016317","Masp2-201",-2.54053094821358,-2.5408455928616,6.67882222591643,2.99792385069287e-05,0.00175260769685684
"640","ENSRNOT00000044163","Vegfa-204",-3.23760516595486,-3.24473831804954,2.83351879468066,3.04121557473312e-05,0.00176738130914069
"146","ENSRNOT00000009132","Sema3c-201",4.28328580927304,4.29909673972751,3.33558786653303,3.04478910854466e-05,0.00176738130914069
"373","ENSRNOT00000021152","Mreg-201",-3.61111712133011,-3.6143299538488,4.37249742830859,3.12569298986669e-05,0.0018069276234702
"554","ENSRNOT00000032739","Ccdc92-201",5.4169274481605,5.4860845147574,2.43249461072625,3.13951063824679e-05,0.0018069276234702
"140","ENSRNOT00000008931","Apmap-201",-2.34507462111007,-2.345413865991,6.37370176033277,3.14603441070931e-05,0.0018069276234702
"546","ENSRNOT00000031819","Serpind1-201",-3.84796128771097,-3.84813586525715,8.81854379185734,3.25202774708271e-05,0.00185670112906856
"840","ENSRNOT00000072224","LOC100912026-201",-12.0559716672942,-144269489.454123,3.94679685595108,3.25538043889472e-05,0.00185670112906856
"82","ENSRNOT00000005459","Marc1-201",-3.48139947439757,-3.48189015659127,6.96505724530794,3.28383217282662e-05,0.00186642530684024
"1188","ENSRNOT00000091704","Mmp3-202",6.21374170551501,6.31731302886396,2.65676108172925,3.36717407007763e-05,0.00190717205374051
"868","ENSRNOT00000074230","AABR07035839.1-201",-3.15395703267618,-3.15436358511716,6.91662302205037,3.48845443872147e-05,0.00195756154055105
"57","ENSRNOT00000004184","Ribc1-201",9.76815548230062,144269487.164991,2.38337692604999,3.49114520568851e-05,0.00195756154055105
"1205","ENSRNOT00000092906","Aox3-204",-4.02784681722464,-4.02921693412666,6.00982763435441,3.50117714037696e-05,0.00195756154055105
"174","ENSRNOT00000010242","Slc45a3-201",-3.43882429064469,-3.44251658918937,4.00540944598924,3.50397416690975e-05,0.00195756154055105
"1121","ENSRNOT00000088313","Vcan-204",5.88415296943543,5.90446109630233,4.56311389643493,3.54151333066966e-05,0.00196970158301188
"1216","ENSRNOT00000093430","Ggt1-202",4.94187834651046,4.95583347397496,4.1682021212351,3.54977070675365e-05,0.00196970158301188
"219","ENSRNOT00000012948","Gucy1b2-201",-4.279144319607,-4.28337666049353,4.63071975345244,3.57751790385122e-05,0.00197446792254731
"215","ENSRNOT00000012503","Cyp2j10-201",-2.7897376489417,-2.79139627362115,4.5167735875539,3.58248502044444e-05,0.00197446792254731
"319","ENSRNOT00000018083","Slc6a13-201",-3.19357773509325,-3.19438015356859,5.9756411021684,3.6020629064569e-05,0.00197859623207359
"189","ENSRNOT00000011208","Tagln2-201",2.55064741168623,2.55089566758798,7.44840035071363,3.64980444775776e-05,0.00199811535134939
"286","ENSRNOT00000016152","Fam111a-201",6.02446088071074,6.0278563169913,7.25907764948939,3.71603522837791e-05,0.00202759268844393
"1099","ENSRNOT00000086531","Bicdl1-201",2.82987085636328,2.83355409516085,3.89680882214336,3.78233006405133e-05,0.00205574222449244
"283","ENSRNOT00000015997","Ces2i-201",2.96357514216249,2.96402823682791,7.02841495096684,3.79274330622956e-05,0.00205574222449244
"622","ENSRNOT00000041880","Tmsb10-202",4.3454892763239,4.36441515923146,3.14886776824314,3.8411730060538e-05,0.00207512082297342
"543","ENSRNOT00000031586","Pck1-201",-4.23470994379351,-4.23478793536535,10.3610682586457,3.85700551754344e-05,0.00207681984594304
"389","ENSRNOT00000022056","Il33-201",-2.77987953797459,-2.7807036337686,5.52508586976278,3.89868849541903e-05,0.00209238137644308
"269","ENSRNOT00000015545","Aldh6a1-201",-2.44244191666278,-2.44249156508752,9.24618951502143,3.92956138345064e-05,0.00210205850606875
"743","ENSRNOT00000059270","Clcn4-201",-2.49347389808781,-2.49386208825952,6.3291164426978,3.95464409439356e-05,0.00210858531534619
"648","ENSRNOT00000045773","Dpp6-201",-5.71599724842674,-5.87504629944816,0.777331859791797,3.97822599346056e-05,0.00211427211970636
"240","ENSRNOT00000014051","Cyp39a1-201",-2.39262025798717,-2.39283699593422,7.06886798049889,3.99365992622815e-05,0.00211560580363847
"302","ENSRNOT00000017195","Cfhr1-201",-2.87491675178392,-2.87507205109524,8.03200448612341,4.08701123501517e-05,0.002156949965763
"236","ENSRNOT00000013829","Ivd-201",-2.34662495125828,-2.34686650494697,6.86501525416102,4.09805998749033e-05,0.002156949965763
"570","ENSRNOT00000035013","Lipo1-201",-5.03866273874791,-5.07285123658718,2.34586245418602,4.13038942901547e-05,0.00216026608226567
"186","ENSRNOT00000010811","Ndrg1-201",2.90947271412166,2.91077273029856,5.45887952697039,4.1307549865548e-05,0.00216026608226567
"115","ENSRNOT00000007430","Rida-201",-2.68517112560753,-2.68522998721237,9.24358230333819,4.16017001943893e-05,0.00216872047924191
"528","ENSRNOT00000029127","Agxt-201",-3.76660687208182,-3.76804737325249,5.69269043598637,4.18157965385395e-05,0.00217135920823379
"320","ENSRNOT00000018110","Spink1-201",-4.05962830921555,-4.08615905019016,1.7181505807042,4.19176192682434e-05,0.00217135920823379
"243","ENSRNOT00000014147","Nrg1-202",3.69803683080726,3.70784927272718,3.41483321202807,4.22188808785004e-05,0.00218006580788698
"936","ENSRNOT00000077656","Btnl2-202",7.03899935586362,7.24029228850846,2.58143857000632,4.25573654199314e-05,0.00218356169387459
"65","ENSRNOT00000004570","Gcdh-201",-2.43207408549326,-2.4322573146461,7.35097160619171,4.27068209627735e-05,0.00218356169387459
"1198","ENSRNOT00000092117","Ptprh-201",-3.94431667265049,-3.95889441647328,2.47667732643898,4.27277181621368e-05,0.00218356169387459
"1211","ENSRNOT00000093308","AABR07005821.1-205",3.29214514585839,3.2958498293682,4.37103854957673,4.28380719939899e-05,0.00218356169387459
"682","ENSRNOT00000048977","Hba-a2-202",-4.2709399081341,-4.27160454176035,7.30478042958566,4.29596690325388e-05,0.00218356169387459
"453","ENSRNOT00000025462","Ctsl-201",3.41415580124244,3.41417508804404,12.0547106753964,4.31077204723185e-05,0.00218356169387459
"679","ENSRNOT00000048746","Cpn2-201",-2.61531096399101,-2.61561578044995,6.79977310803209,4.32203548668438e-05,0.00218356169387459
"551","ENSRNOT00000032280","Onecut1-201",-3.4777529409305,-3.47974784946059,4.93084065238549,4.39720033089637e-05,0.00221470068358285
"321","ENSRNOT00000018252","Gadd45g-201",-2.4678176996632,-2.46893149853144,4.77752391072177,4.45163524549215e-05,0.00223523979550494
"53","ENSRNOT00000003977","Abcc3-201",3.96838497191826,3.97215376452413,5.03345564979128,4.5548140663567e-05,0.00227404546742142
"126","ENSRNOT00000008018","Suox-201",-2.89838138277834,-2.89894663632009,6.18963286363923,4.55670421720463e-05,0.00227404546742142
"352","ENSRNOT00000019969","Mug1-201",-4.30954301246502,-4.3095653124545,12.2407662266617,4.6293049542222e-05,0.00228761109630228
"944","ENSRNOT00000078059","Slc16a6-202",10.193377720619,144269487.590635,2.7833831523829,4.63545659747193e-05,0.00228761109630228
"646","ENSRNOT00000045256","Plp2-201",2.80171646004246,2.80361683351122,4.80396739702112,4.6503344263401e-05,0.00228761109630228
"866","ENSRNOT00000074070","Ces1f-204",-2.80553768727924,-2.80565461677486,8.3724144565457,4.65361795191192e-05,0.00228761109630228
"558","ENSRNOT00000033112","C6-201",-2.74040751128585,-2.74075859527006,6.7208964418453,4.65376318082142e-05,0.00228761109630228
"577","ENSRNOT00000035672","Prss53-201",-3.75783601024971,-3.77284875121505,2.25614587403172,4.73768099737174e-05,0.00231723765782001
"339","ENSRNOT00000019320","Map1a-201",5.66529055022631,5.69172215340035,3.98304246221024,4.74234599162872e-05,0.00231723765782001
"1052","ENSRNOT00000084543","Igf2bp3-202",-2.87823115058075,-2.88028728149184,4.29362645866173,4.79588514262783e-05,0.00233307852169657
"32","ENSRNOT00000002507","Masp1-201",-2.84431979938948,-2.84490490028177,6.08544978981158,4.81011323033088e-05,0.00233307852169657
"667","ENSRNOT00000047615","RGD1559960-201",-4.15240100615538,-4.15540814387561,4.99785385821803,4.82403224267989e-05,0.00233307852169657
"777","ENSRNOT00000064305","PVR-201",3.10899880902229,3.11187373886855,4.53727496138679,4.83234035923161e-05,0.00233307852169657
"791","ENSRNOT00000065811","Gipc2-201",9.55981838965504,144269486.956395,2.1869475650537,4.84603028515386e-05,0.00233307852169657
"1096","ENSRNOT00000086491","RGD1309079-202",-2.34776130792795,-2.34845347738902,5.34352911663862,4.88070709148534e-05,0.00234288253315318
"730","ENSRNOT00000056272","Emilin2-201",3.70800496162869,3.71913604503678,3.25168207333164,4.97856590269267e-05,0.00238286974447884
"638","ENSRNOT00000044009","Maob-201",-2.48349665937072,-2.48374624364288,6.95699364251487,5.01429551182961e-05,0.0023879679928616
"1081","ENSRNOT00000085966","Aldh1l1-202",-2.51688081067194,-2.51705864470825,7.48016593898174,5.01839446236417e-05,0.0023879679928616
"230","ENSRNOT00000013409","Slco1b2-201",-2.63770362032708,-2.63779333113582,8.58822431639661,5.07079677177008e-05,0.00240590934368419
"437","ENSRNOT00000024917","Agt-201",-2.61033361048335,-2.61038213767437,9.44765901268494,5.13948146865924e-05,0.00243145006244171
"110","ENSRNOT00000007164","Pmm1-201",2.5830099069137,2.58457191479225,4.84701119710115,5.20868870660554e-05,0.00245709007027165
"614","ENSRNOT00000041216","Itih3-202",-2.54388255677339,-2.54393792188218,9.19098235016706,5.2498654872519e-05,0.00246939793565593
"338","ENSRNOT00000019272","Inhba-201",-4.75796491040444,-4.76585967663473,4.19636841158258,5.30774675077888e-05,0.002489470102106
"507","ENSRNOT00000027919","AABR07005844.1-201",3.61685634038598,3.61857098282956,5.80474403816144,5.3802672646965e-05,0.0025093891382705
"918","ENSRNOT00000076816","Gjb1-202",-2.41580555542757,-2.41588759428238,8.49465465729893,5.38087597002227e-05,0.0025093891382705
"132","ENSRNOT00000008416","Akap5-201",-4.87734912553753,-4.90565750538889,2.44757506874899,5.43395888739005e-05,0.0025269452564684
"477","ENSRNOT00000026585","Lcat-201",-2.86531211769835,-2.86545146040357,8.17842814304581,5.55210670841121e-05,0.00257358596471349
"217","ENSRNOT00000012690","Sdcbp2-201",7.8484507486767,8.05039378502734,3.34631657905691,5.56569999088872e-05,0.00257358596471349
"588","ENSRNOT00000038251","Uroc1-201",-3.51466434375622,-3.51492893328696,7.89071591556583,5.6223747536511e-05,0.00259246908007084
"226","ENSRNOT00000013238","Acadm-201",-2.31543853245697,-2.31550847444323,8.62289457502788,5.70436466148967e-05,0.00262288609954844
"402","ENSRNOT00000022628","Oat-201",-3.81707785257612,-3.81762477666801,7.14043078009327,5.74191762393485e-05,0.0026327576914899
"442","ENSRNOT00000025094","Slc22a7-201",-2.54581136887247,-2.54615017400224,6.57772515133844,5.80568803593714e-05,0.00265456166090098
"1012","ENSRNOT00000081756","Rdh5-201",-3.28051450093105,-3.28355402798908,4.12395026162782,5.93941284920191e-05,0.00269662955750523
"23","ENSRNOT00000001960","Tmem120a-201",2.40885926759207,2.4095113170892,5.90334512713744,5.9441275444412e-05,0.00269662955750523
"1201","ENSRNOT00000092314","Sgsm2-203",7.98887830128655,8.71438774709812,1.97028347356689,5.94711509719217e-05,0.00269662955750523
"235","ENSRNOT00000013817","Slc25a13-201",-2.49488728724269,-2.49525029191324,6.42779756407054,6.00739368578382e-05,0.00271463990510816
"1053","ENSRNOT00000084563","Tnc-201",5.9781762208819,6.00472171975965,4.28074604326878,6.03392088107256e-05,0.00271463990510816
"267","ENSRNOT00000015451","Ces2a-201",2.88068657521092,2.88086300280099,8.29828457240281,6.05253845207118e-05,0.00271463990510816
"315","ENSRNOT00000017878","Abca4-201",3.94381354444059,3.95447081309278,3.55269920772646,6.05317102672417e-05,0.00271463990510816
"229","ENSRNOT00000013393","S100a11-201",5.41104115681522,5.42218366366457,4.94705436954062,6.10921457860234e-05,0.00273228779882901
"803","ENSRNOT00000066767","Mdm2-201",2.49724757211336,2.49825862353722,5.37437687638185,6.15085422777001e-05,0.00274004778594231
"7","ENSRNOT00000000256","Ccl7-201",7.38505482147207,7.58669165645815,2.90272761694216,6.19175035476514e-05,0.00274004778594231
"151","ENSRNOT00000009280","Rab7b-201",4.04061202264674,4.05031654937725,3.77548113024467,6.19402242631106e-05,0.00274004778594231
"630","ENSRNOT00000042681","Cd276-201",3.19298266915738,3.19396167343705,6.16808990644714,6.20544106668476e-05,0.00274004778594231
"164","ENSRNOT00000009999","Kif3a-201",3.18138269853597,3.18833216280631,3.3756030623813,6.21026164447795e-05,0.00274004778594231
"768","ENSRNOT00000061734","Ces2j-201",3.21827947207182,3.21904018265688,6.55301257991793,6.26262862165939e-05,0.00275572494376189
"129","ENSRNOT00000008211","Cpq-201",-2.58737405688153,-2.58759672774017,7.22534344441664,6.42987147827601e-05,0.00282093056739099
"347","ENSRNOT00000019848","Tmbim1-201",3.43305779153651,3.43549316751702,5.1159036182268,6.4623701963567e-05,0.00282093056739099
"880","ENSRNOT00000074791","Urad-201",-3.24158774849047,-3.24458410705566,4.10179341999595,6.46251428170091e-05,0.00282093056739099
"1089","ENSRNOT00000086329","Gpr155-202",-2.57037040369085,-2.5719500579079,4.37470386622046,6.50070568228127e-05,0.00282704155978785
"863","ENSRNOT00000073915","Basp1-201",5.58236026446897,5.60161040294998,4.34378296006728,6.51105545873309e-05,0.00282704155978785
"709","ENSRNOT00000052175","AABR07048420.1-201",-5.63608079111267,-5.63898466267398,6.50179105735557,6.54648432956372e-05,0.00283263993207928
"261","ENSRNOT00000015316","Inmt-201",-5.53980054797674,-5.63242902389643,1.3712476259675,6.55855907054828e-05,0.00283263993207928
"750","ENSRNOT00000059987","Dcaf11-201",-2.30549722396825,-2.30560729860285,7.95820070524918,6.60365790936458e-05,0.00284461253469444
"178","ENSRNOT00000010381","Bmf-201",-4.28159450354097,-4.28625385940422,4.47446480566801,6.64909017855427e-05,0.00284900665690087
"705","ENSRNOT00000051445","Grhpr-201",-2.34255469261483,-2.34266334863979,8.01453186573231,6.65521156013296e-05,0.00284900665690087
"451","ENSRNOT00000025372","Slc16a11-201",-3.68354013365382,-3.69971897114922,2.07197595117422,6.66607336790907e-05,0.00284900665690087
"1202","ENSRNOT00000092475","Tsr1-205",-2.42234186567766,-2.42385129746581,4.29201384650221,6.71745610631365e-05,0.00286349059906896
"603","ENSRNOT00000039631","AC141959.1-201",4.71534298901185,4.76676648991553,2.16071395583838,6.8031208008918e-05,0.0028917068290695
"179","ENSRNOT00000010409","Elovl5-201",-3.3371458851103,-3.33751731394236,7.22872821506876,6.8189799989054e-05,0.0028917068290695
"747","ENSRNOT00000059571","Npas2-201",-2.98037195078296,-2.98245223864943,4.3748461688198,6.92076779483581e-05,0.00290492899641234
"979","ENSRNOT00000079995","Cyp2t1-202",-2.57581791737039,-2.57740065073671,4.37825965214072,6.92347444250173e-05,0.00290492899641234
"555","ENSRNOT00000032783","Dmgdh-201",-2.40936597589087,-2.40956019082838,7.24347549841855,6.92524319070414e-05,0.00290492899641234
"411","ENSRNOT00000023452","Tubb3-201",5.51570572076591,5.56795673630659,2.90611652330526,6.93445182885425e-05,0.00290492899641234
"1135","ENSRNOT00000089102","LOC689064-203",-4.24870070990412,-4.25244018731342,4.779674344572,6.9388920373708e-05,0.00290492899641234
"632","ENSRNOT00000043056","Mup4-202",-5.95715250786636,-5.95786556411488,8.86167440995284,7.04904998336577e-05,0.00294351783616618
"376","ENSRNOT00000021407","Chdh-201",-2.51433934988713,-2.5145269267072,7.39998201862738,7.06786178405086e-05,0.0029438633471534
"1106","ENSRNOT00000087287","Pla2g12a-202",2.55006805338355,2.55133890082162,5.10473041105185,7.24947203339914e-05,0.00301184283539874
"937","ENSRNOT00000077662","F11-202",-2.61563971387027,-2.6159457020945,6.79415403731794,7.29247915116915e-05,0.00302204028418956
"1062","ENSRNOT00000084968","Tpst1-203",-2.28094153712971,-2.28174370448073,5.06316799483538,7.32708038381011e-05,0.00302871158592393
"902","ENSRNOT00000076023","AABR07048427.1-201",-6.02265157867721,-6.05437734952778,3.41604045985785,7.3535911606717e-05,0.00303201344355252
"560","ENSRNOT00000033551","Elfn1-201",9.23047323132665,144269486.626561,1.88391750074346,7.49794470420737e-05,0.00308376524781835
"950","ENSRNOT00000078547","Acnat2-201",-5.18247232503288,-5.18668751268906,5.53832819678717,7.82998054969077e-05,0.00321225442651349
"823","ENSRNOT00000068435","Clic1-201",2.6951232344633,2.69607207441897,5.68013753531244,7.95941015140776e-05,0.00325718961920984
"155","ENSRNOT00000009467","Pzp-201",-3.22259986148237,-3.22260860481354,12.5254465426365,8.02440774123471e-05,0.00327559925975738
"456","ENSRNOT00000025689","Gstm2-201",-5.61013362120823,-5.63511535210587,3.3604200393792,8.13464347791709e-05,0.00331233778830908
"413","ENSRNOT00000023469","Pfn2-201",6.82199080751819,6.92601145421394,3.23701240838396,8.40954848711517e-05,0.00341492933769883
"1116","ENSRNOT00000087664","Pigr-202",-2.58930210900499,-2.58932761860554,10.3546601174194,8.42831848268269e-05,0.00341492933769883
"1020","ENSRNOT00000082091","Ppp1r3b-202",-3.85311170785275,-3.86631337954097,2.530630424897,8.52676465621925e-05,0.00344533576513532
"244","ENSRNOT00000014153","Igfbp4-201",-2.56067908825865,-2.56072041044486,9.62990715181887,8.54545983655044e-05,0.00344533576513532
