"","ensembl_transcript_id","symbol","logFC","unshrunk_logFC","logCPM","PValue","FDR"
"640","ENSRNOT00000068535","Pdgfrb-201",11.1274334302689,14.459493197291,4.14824997928706,2.00318196999159e-05,0.00163520829678476
"317","ENSRNOT00000022628","Oat-201",-3.64364041992948,-3.64426085019446,6.99965424630815,2.01473791595001e-05,0.0016365795100592
"677","ENSRNOT00000074404","Zwint-201",3.79973958816475,3.80007880993781,8.51503340232661,2.02944559454878e-05,0.00164048502181795
"82","ENSRNOT00000006330","Hao1-201",-2.7744741337957,-2.77463619928803,8.0971086601453,2.06906823115606e-05,0.00166439464361588
"48","ENSRNOT00000004477","Grin2c-201",9.18339264657484,9.30846880200289,5.6152973514463,2.08207999832623e-05,0.00166677041798377
"173","ENSRNOT00000012948","Gucy1b2-201",-4.39415751978295,-4.39910239250183,4.66289960243859,2.11077252087107e-05,0.00168161593477666
"461","ENSRNOT00000038480","Krt8-201",3.36570652050814,3.36578895012756,10.138070755662,2.20925109227823e-05,0.0017399265461427
"472","ENSRNOT00000040325","Cyp2c7-201",-7.07751045593037,-7.07844255629746,9.83043698490264,2.20993753454307e-05,0.0017399265461427
"316","ENSRNOT00000022522","Extl1-201",-4.10829498650139,-4.11191925741121,4.83412841346127,2.21552917250163e-05,0.0017399265461427
"443","ENSRNOT00000033918","Rarres2-201",-3.1842876762973,-3.18453198512262,7.9073741401158,2.22596359774457e-05,0.0017399265461427
"844","ENSRNOT00000086343","Gck-202",-8.22686540107119,-8.25616943900008,5.93170145666583,2.29120487429309e-05,0.00178251436487844
"881","ENSRNOT00000089232","Acnat2-202",-6.46959625870559,-6.473375456958,7.18680514754226,2.31858283127078e-05,0.00178614845478485
"55","ENSRNOT00000004756","Apoh-201",-3.1197233513147,-3.11974772298907,11.1797676479744,2.332940531509e-05,0.00178614845478485
"344","ENSRNOT00000024947","Tubb6-201",3.66712740702093,3.6689181908979,6.15474643443784,2.34439827540695e-05,0.00178614845478485
"450","ENSRNOT00000035240","S100a10-201",4.92813515402771,4.93011166223299,7.22669354159645,2.34952446626766e-05,0.00178614845478485
"226","ENSRNOT00000015974","Aadat-201",-3.13322167615499,-3.13368094404662,6.93356002966492,2.35712114325921e-05,0.00178614845478485
"700","ENSRNOT00000076023","AABR07048427.1-201",-6.05347707895903,-6.10850937600637,2.49896065618859,2.37045421226221e-05,0.00178614845478485
"815","ENSRNOT00000084765","Gbe1-203",-3.45083947366272,-3.45600051785182,3.6108578581838,2.37664279610615e-05,0.00178614845478485
"783","ENSRNOT00000082027","Gstz1-202",-3.62746924647588,-3.63089075948864,4.43139999290241,2.38407805588055e-05,0.00178614845478485
"250","ENSRNOT00000017577","Serinc2-201",5.55576087302352,5.58746970763424,3.91324245228546,2.3993339314521e-05,0.00178614845478485
"243","ENSRNOT00000017224","Parp3-201",3.04830601461992,3.04905618275096,6.60357921679003,2.40366366192156e-05,0.00178614845478485
"158","ENSRNOT00000011823","Pon1-201",-3.32616275983135,-3.32625210517971,9.50497886831715,2.43983716348015e-05,0.0018049348944656
"352","ENSRNOT00000025323","Amacr-201",-3.41984303533422,-3.42024006195399,7.43142562156658,2.49208095687092e-05,0.00183538993494702
"119","ENSRNOT00000009248","Ambp-201",-3.35398132215402,-3.3540100534639,11.172172816966,2.51542193293648e-05,0.00184438304649073
"542","ENSRNOT00000048977","Hba-a2-202",-4.23153530654075,-4.23229109938944,7.29460533620813,2.53720610667732e-05,0.00185216045787445
"308","ENSRNOT00000022095","Clu-201",3.36459827121124,3.36460916754138,13.0624442903484,2.58671670287466e-05,0.00188002116154983
"183","ENSRNOT00000013809","Ralgds-201",10.5560075227511,144269488.189145,3.47502785654613,2.62753583030604e-05,0.00189481134514374
"121","ENSRNOT00000009448","Ccl2-201",6.11846029419573,6.15038206692229,4.44446405828252,2.63127940067174e-05,0.00189481134514374
"116","ENSRNOT00000009073","Cd44-203",4.29319053955551,4.30152219068041,4.50405809235223,2.64136998810092e-05,0.00189481134514374
"240","ENSRNOT00000016648","Agmat-201",-2.54108618735795,-2.54164295840968,6.05844131421982,2.66712014019219e-05,0.00190492290001275
"227","ENSRNOT00000015997","Ces2i-201",2.94356632016647,2.94397502959104,7.43362131326303,2.6887047938128e-05,0.00190492290001275
"91","ENSRNOT00000007255","Sdc2-201",-2.6125050442324,-2.61259975669288,8.71466890789372,2.68995207653723e-05,0.00190492290001275
"195","ENSRNOT00000014213","Acot7-202",10.696568913597,144269488.329795,3.6050168113477,2.72429087678354e-05,0.00192103081358213
"392","ENSRNOT00000027739","Nrep-201",-6.38738536838354,-6.41743569144543,3.96495145702981,2.7391655678278e-05,0.00192333528069807
"428","ENSRNOT00000031819","Serpind1-201",-3.82143283134316,-3.82162984810559,8.8470451612207,2.81245976208872e-05,0.0019664671188849
"673","ENSRNOT00000074230","AABR07035839.1-201",-3.09485947673841,-3.09532406914267,6.87801315216944,2.84207314262278e-05,0.00197882327926059
"348","ENSRNOT00000025196","Slc3a2-201",3.24163732071532,3.24181871587532,8.85454880193473,2.97102591953183e-05,0.00205951373910212
"415","ENSRNOT00000028969","Gamt-201",-2.89788130492155,-2.89828011528448,6.90557829606411,2.98282117786802e-05,0.00205951373910212
"425","ENSRNOT00000031586","Pck1-201",-4.17540899342167,-4.17549955578295,10.3203092415521,3.02176989695287e-05,0.00207633156064368
"284","ENSRNOT00000020192","Hagh-201",-2.62975732418586,-2.63008971163671,6.90461332531823,3.03223847490055e-05,0.00207633156064368
"223","ENSRNOT00000015918","Tnfrsf21-201",3.40493468794676,3.40949220461403,4.48456985019334,3.05518314895065e-05,0.00208343374326178
"601","ENSRNOT00000061734","Ces2j-201",3.2460101573203,3.24689643880554,6.64680126297363,3.11188571946324e-05,0.00210658312610001
"380","ENSRNOT00000026677","F10-201",-2.79532705421627,-2.79548569492755,8.14886344176867,3.12363898020426e-05,0.00210658312610001
"908","ENSRNOT00000091095","Tes-201",4.59227208294349,4.59590620870275,5.89029925317416,3.12726720789694e-05,0.00210658312610001
"915","ENSRNOT00000091444","Hao2-202",-4.33264948055307,-4.34010351339189,3.94610136289307,3.1667473791375e-05,0.00212454132873229
"880","ENSRNOT00000089102","LOC689064-203",-4.26448386707205,-4.26951794168784,4.46895178426643,3.19701573928473e-05,0.00213619950869707
"101","ENSRNOT00000008018","Suox-201",-2.84682409554268,-2.8474892719874,6.10323884642658,3.22208916788299e-05,0.0021443068112847
"439","ENSRNOT00000033112","C6-201",-2.6409523250404,-2.6413413813341,6.68584815062204,3.24978546469525e-05,0.0021540877974186
"320","ENSRNOT00000022846","Tmsb10-201",3.84820595432177,3.84905217651168,7.32738004827919,3.36748695411095e-05,0.00222321220384751
"797","ENSRNOT00000082855","Prodh1-202",-4.2825961751229,-4.29019884327587,3.83387175229491,3.41966358130436e-05,0.00224566090778584
"132","ENSRNOT00000010040","Kif12-201",4.06518065576476,4.0710207915541,4.82495249558527,3.42977792336664e-05,0.00224566090778584
"151","ENSRNOT00000011208","Tagln2-201",2.61337479418147,2.61369408475822,7.39925955984204,3.44214513654942e-05,0.00224566090778584
"577","ENSRNOT00000056704","Plod2-202",10.3751879358235,144269488.008197,3.30741836944329,3.61271919997836e-05,0.00234770077893496
"768","ENSRNOT00000080995","LOC108348093-205",3.6269819448529,3.63132403202294,4.72922510723592,3.66869680524589e-05,0.00237476463905194
"191","ENSRNOT00000014089","Tspo-201",5.10866337358226,5.11713554695507,5.2801701756606,3.77727945653591e-05,0.00243097777502106
"897","ENSRNOT00000090490","Gne-202",-3.44984973178948,-3.45191688736659,5.01495651357516,3.78487880004486e-05,0.00243097777502106
"355","ENSRNOT00000025462","Ctsl-201",3.45308247165958,3.45310517450793,12.0945207400744,3.83602467536614e-05,0.00245316853205579
"343","ENSRNOT00000024941","Ppp1r3c-201",-4.70325113639356,-4.70496574244608,6.55829511841604,3.87117092658896e-05,0.00245316853205579
"416","ENSRNOT00000029127","Agxt-201",-3.73550174716578,-3.73716821323388,5.63324153529132,3.90505166780478e-05,0.00245316853205579
"722","ENSRNOT00000077656","Btnl2-202",6.28534261329415,6.40913723999167,2.83707225556245,3.91040345100831e-05,0.00245316853205579
"579","ENSRNOT00000058163","Cyp2j10-203",-3.43677579715882,-3.43836439913679,5.40499530054204,3.91856105579051e-05,0.00245316853205579
"12","ENSRNOT00000001234","Slc7a1-201",10.2656150979921,144269487.898539,3.20693229896401,3.91905454551866e-05,0.00245316853205579
"895","ENSRNOT00000090272","Rnase4-202",-3.52259300508159,-3.52327145393038,6.74918061590117,3.92305630918343e-05,0.00245316853205579
"943","ENSRNOT00000093604","Adam11-204",-5.67443236024913,-5.69334182550054,3.96964825017198,3.96742903677502e-05,0.0024715889687368
"716","ENSRNOT00000077070","Dpt-203",-5.25216438928494,-5.27557819239705,2.9837062726318,4.00091671516908e-05,0.00248311576356056
"657","ENSRNOT00000072735","Dpyd-202",-2.77043938490427,-2.77248682298969,4.33552486881446,4.05789702979006e-05,0.00250908252539743
"911","ENSRNOT00000091227","Nr1h4-202",-2.71916773269472,-2.72088389738995,4.55838384637713,4.07863113377526e-05,0.0025125277515907
"540","ENSRNOT00000048746","Cpn2-201",-2.64730553677941,-2.64765759262852,6.83896240436355,4.1324147023372e-05,0.00253393535891238
"782","ENSRNOT00000082021","Dab1-202",-4.90832437894405,-4.94869071534395,1.82256785401845,4.14396525415035e-05,0.00253393535891238
"650","ENSRNOT00000072188","Mbl2-201",-2.81831495200828,-2.81855241751905,7.58563422677999,4.22210965768331e-05,0.0025722271741717
"278","ENSRNOT00000019969","Mug1-201",-4.23398329676281,-4.23400848417695,12.2258016482353,4.35185193136248e-05,0.00263534139072906
"148","ENSRNOT00000010811","Ndrg1-201",3.07430374304502,3.07596805097,5.51646932240865,4.36246212664975e-05,0.00263534139072906
"727","ENSRNOT00000077908","Tacc2-203",5.11378339496837,5.13231062243753,4.19967331979888,4.37732728771029e-05,0.00263534139072906
"437","ENSRNOT00000032926","Cxcl16-201",3.63279972565818,3.63550874586193,5.36897259718665,4.38932004007737e-05,0.00263534139072906
"307","ENSRNOT00000022056","Il33-201",-2.78832187082341,-2.78924302346444,5.56170134422121,4.44492482187228e-05,0.00265421513282845
"659","ENSRNOT00000073149","Abca6-201",-2.83527022463685,-2.83557717052127,7.22750292983077,4.45278985532743e-05,0.00265421513282845
"260","ENSRNOT00000018252","Gadd45g-201",-2.55484408141198,-2.55621779189777,4.72086383136305,4.52615033861258e-05,0.00268827373695875
"224","ENSRNOT00000015961","LOC100911581-201",-3.55287075047843,-3.55555697700867,4.73372970848184,4.54333077784895e-05,0.0026888405114191
"671","ENSRNOT00000074070","Ces1f-204",-2.7843525374184,-2.7844812655789,8.44124732745524,4.72570480184879e-05,0.00278627686955975
"733","ENSRNOT00000078547","Acnat2-201",-5.09993321572122,-5.10417639781149,5.61777346007651,4.74816044843426e-05,0.00278627686955975
"89","ENSRNOT00000007071","Pqlc3-201",5.3068908852301,5.32503613690464,4.4149488999324,4.7584114059828e-05,0.00278627686955975
"460","ENSRNOT00000038251","Uroc1-201",-3.48569625719359,-3.48600279505003,7.87297739093461,4.91714399236997e-05,0.00286908426399869
"142","ENSRNOT00000010381","Bmf-201",-4.22922926222601,-4.2345391584119,4.36686851151346,4.99523304658249e-05,0.00290442129175153
"812","ENSRNOT00000084563","Tnc-201",7.00921903430028,7.07276127167871,4.38014177364667,5.07476619460864e-05,0.00294034792345663
"68","ENSRNOT00000005459","Marc1-201",-3.37568538589609,-3.3762777261636,6.79882873315329,5.13215009342381e-05,0.00296323551212982
"257","ENSRNOT00000018083","Slc6a13-201",-3.21758415592143,-3.21852464159275,5.96260098887695,5.18176018096897e-05,0.00298149124857072
"100","ENSRNOT00000007947","Smoc1-201",-2.86988716161821,-2.87173697371721,4.60177456158796,5.23618316214511e-05,0.00299105939010352
"139","ENSRNOT00000010242","Slc45a3-201",-3.44608861652754,-3.45047172829671,3.83128306103635,5.25004310572902e-05,0.00299105939010352
"585","ENSRNOT00000059270","Clcn4-201",-2.46849972122012,-2.46893812188911,6.33593292449406,5.25253927053362e-05,0.00299105939010352
"222","ENSRNOT00000015890","Slc15a1-201",5.69348752270784,5.73568559016374,3.66811347865625,5.35227669071897e-05,0.00303741702198301
"606","ENSRNOT00000064305","PVR-201",3.2098247190723,3.2134487233412,4.64969194475879,5.40863030006675e-05,0.00305262086391481
"118","ENSRNOT00000009132","Sema3c-201",4.4512426254611,4.47189816840253,3.49368988568261,5.41591053039017e-05,0.00305262086391481
"524","ENSRNOT00000046857","LOC259244-202",-5.55665249926538,-5.556733204375,11.8496570709261,5.47562554967489e-05,0.00307334358426264
"161","ENSRNOT00000011945","Gpnmb-201",5.0347097368786,5.03534501896814,8.82584953727545,5.48976948247988e-05,0.00307334358426264
"707","ENSRNOT00000076722","Slc19a2-204",-2.81473502746838,-2.81528365697108,6.35591633335036,5.59311599665207e-05,0.00312065741348557
"746","ENSRNOT00000079744","Slc6a13-202",-2.83440508942663,-2.83514276010644,5.93718048328908,5.63029151118135e-05,0.00313085773932168
"395","ENSRNOT00000027891","Fosl1-201",10.1467337021085,144269487.779557,3.09778099484245,5.8218548753133e-05,0.00322655375046209
"479","ENSRNOT00000041216","Itih3-202",-2.49606852605162,-2.49612933958874,9.23922673965516,5.88011749162323e-05,0.00324798089845628
"532","ENSRNOT00000047615","RGD1559960-201",-4.18313628912759,-4.18660756184957,4.98712053424824,6.12918386802616e-05,0.00337270227387959
"676","ENSRNOT00000074362","Dcxr-201",-3.46596274428923,-3.46716981045635,5.83872551454685,6.14661810821096e-05,0.00337270227387959
"28","ENSRNOT00000002680","Sult1e1-201",-4.7145682759965,-4.7147284560008,10.0262870939098,6.18371747406355e-05,0.00338186080074941
"296","ENSRNOT00000021152","Mreg-201",-3.57518699454793,-3.57854246654874,4.41632607650812,6.34004207963334e-05,0.0034559485954475
"383","ENSRNOT00000026871","Gadd45b-201",4.45520180220953,4.4690240710496,4.00720163354307,6.4333148355163e-05,0.00349529377506035
"271","ENSRNOT00000019272","Inhba-201",-4.78744498658104,-4.79671864942577,4.1169683727102,6.47714722544161e-05,0.0035058942234599
"93","ENSRNOT00000007430","Rida-201",-2.61426993937712,-2.61433939682358,9.16532007646589,6.49513925895957e-05,0.0035058942234599
"901","ENSRNOT00000090745","LOC100134871-201",-4.17584834453704,-4.17664295321926,7.16596799695031,6.66618382702548e-05,0.00358653675966361
"206","ENSRNOT00000015190","Mat1a-201",-3.01164117813479,-3.01170028200159,9.79315621751913,6.69637655413905e-05,0.00359112154947049
"580","ENSRNOT00000058237","Upb1-201",-2.88673953262973,-2.88708682887265,7.09594611852225,6.77309507436338e-05,0.00362054704765405
"751","ENSRNOT00000079995","Cyp2t1-202",-2.66108575725481,-2.66290213515673,4.41250158528046,6.80469888507241e-05,0.00362574486252524
"143","ENSRNOT00000010409","Elovl5-201",-3.31529189109933,-3.31572376600447,7.20671905110223,6.93631324828952e-05,0.00368402714222454
"262","ENSRNOT00000018447","Scd-201",-5.88814495247654,-5.88863704430564,9.56789108448681,7.01822832922819e-05,0.00371562497264027
"135","ENSRNOT00000010141","Aloxe3-201",5.18987903288837,5.2317482949818,3.19791939018568,7.04789556755686e-05,0.00371944832643264
"133","ENSRNOT00000010100","C8b-201",-2.69067951594492,-2.69078657260638,8.61457794178323,7.12167897611249e-05,0.00374645531152889
"745","ENSRNOT00000079679","Vwce-201",-4.21628068922673,-4.2427381465504,1.77200333300402,7.15777387751739e-05,0.0037472867059591
"247","ENSRNOT00000017373","Uap1l1-201",3.48272865198803,3.48522816341905,5.46105435475075,7.16848642682418e-05,0.0037472867059591
"620","ENSRNOT00000066546","Flnb-201",-7.69268272325481,-7.77972594609971,3.70981391647702,7.39145885260368e-05,0.00385169385680804
"374","ENSRNOT00000026585","Lcat-201",-2.83886750483538,-2.83903504988837,8.112443058266,7.46506274806632e-05,0.00387785438238893
"521","ENSRNOT00000046552","Rnf207-201",6.25117033761712,6.37492972008493,2.80658825231392,7.56817837707315e-05,0.00391913387145247
"386","ENSRNOT00000027173","Impdh1-201",3.52764021840508,3.53392954241515,4.15867510277371,7.6969697854241e-05,0.00397341078860632
"230","ENSRNOT00000016152","Fam111a-201",6.11161603375333,6.11546546736084,7.32465801742681,7.81787722842185e-05,0.00402329327801797
"434","ENSRNOT00000032536","Ang2-201",-3.75841956973983,-3.75987414683159,5.85505349675125,7.99055610876298e-05,0.00407846212282775
"605","ENSRNOT00000064029","Ang2-202",-3.75841956973983,-3.75987414683159,5.85505349675125,7.99055610876298e-05,0.00407846212282775
"936","ENSRNOT00000093308","AABR07005821.1-205",3.34773939656124,3.3516510490386,4.61758075431898,7.99891491110384e-05,0.00407846212282775
"920","ENSRNOT00000091647","Apoc1-202",-5.07183663258429,-5.08933917828172,3.44240250763058,8.03424234328674e-05,0.00408390889173634
"396","ENSRNOT00000027919","AABR07005844.1-201",3.6609107095648,3.66289993942278,5.84082296129062,8.27694577865253e-05,0.0041878059799113
"54","ENSRNOT00000004753","Srebf1-201",-5.15538152741017,-5.15656949774431,7.54284628801804,8.28918207356772e-05,0.0041878059799113
"310","ENSRNOT00000022213","Lrp5-201",-2.6653175139067,-2.66566062756757,6.8948597659068,8.43217934949476e-05,0.00424471749559716
"578","ENSRNOT00000057802","Relb-203",10.0002218306894,144269487.632909,2.96321600580412,8.45306121264294e-05,0.00424471749559716
"104","ENSRNOT00000008211","Cpq-201",-2.5225500123933,-2.52279807792927,7.22446367742933,8.52428817579235e-05,0.00426755224655755
"731","ENSRNOT00000078109","AABR07047744.1-201",-2.88680035921377,-2.88961987698796,3.96572254489549,8.64625714180687e-05,0.00430261642933578
"841","ENSRNOT00000086284","AABR07047750.2-201",-2.88680035921377,-2.88961987698796,3.96572254489549,8.64625714180687e-05,0.00430261642933578
"302","ENSRNOT00000021653","Cyp1a2-201",-5.52029286806903,-5.52123365980366,8.26590126663185,8.71803280115902e-05,0.00432534495652713
"123","ENSRNOT00000009467","Pzp-201",-3.16575311132796,-3.16576305353669,12.5193748315889,8.85370819399142e-05,0.00437954622336214
"342","ENSRNOT00000024917","Agt-201",-2.52753848710722,-2.52759414510742,9.39903633649411,9.08976420093027e-05,0.00448293102897665
"184","ENSRNOT00000013817","Slc25a13-201",-2.45219762343144,-2.45262232910662,6.36687262103282,9.15768572261259e-05,0.00450302700621404
"399","ENSRNOT00000028033","G6pc-201",-5.17922822991372,-5.17996186858878,8.28766866393043,9.23463763451023e-05,0.00451988254356718
"289","ENSRNOT00000020578","Tmem102-201",3.32713055811414,3.33401579245307,3.903756334999,9.27783676351667e-05,0.00451988254356718
"329","ENSRNOT00000023739","Akr1c3-201",-4.63671758069751,-4.67762227498557,1.5066857034126,9.29206599648563e-05,0.00451988254356718
"612","ENSRNOT00000065288","Nrip3-201",4.82500385957337,4.83553147246877,4.66961603249718,9.30106781338729e-05,0.00451988254356718
"564","ENSRNOT00000054910","AABR07005821.1-206",3.72323587619545,3.72750614105172,4.92361471210452,9.41696415544704e-05,0.00456282201812611
"929","ENSRNOT00000092117","Ptprh-201",-4.00548430935073,-4.02275924803698,2.32085667513523,9.55460500744133e-05,0.00460942338957794
"196","ENSRNOT00000014216","Lgals3-201",5.3964324611859,5.39845356521545,7.7052431056479,9.56877464253704e-05,0.00460942338957794
"672","ENSRNOT00000074209","Etnppl-201",-5.16263923653564,-5.16585833861763,6.10010855022658,9.65724340488772e-05,0.00463855595543172
"669","ENSRNOT00000073951","Krt18-201",2.70426055126743,2.70433372047596,9.60993989080234,9.8602132516896e-05,0.00472235820213146
"432","ENSRNOT00000032280","Onecut1-201",-3.33931895057065,-3.34165080772692,4.7227955836486,9.91473926982948e-05,0.00473478802421742
"346","ENSRNOT00000025094","Slc22a7-201",-2.49292761613898,-2.49333344901613,6.47448303517655,0.000100060640439532,0.00475373446942286
"193","ENSRNOT00000014153","Igfbp4-201",-2.46822743482959,-2.46827555805444,9.54949214877001,0.000100117876400252,0.00475373446942286
"325","ENSRNOT00000023469","Pfn2-201",10.4149704208885,144269488.04801,3.34523328789394,0.000101659290759199,0.00480591171396487
"658","ENSRNOT00000073000","Slc25a23-201",-3.47242987077343,-3.47339361040291,6.17402897410566,0.000101999537825729,0.00480591171396487
"286","ENSRNOT00000020233","Igfals-201",-3.60706131955553,-3.60751391413669,7.42457750453525,0.000102086833825094,0.00480591171396487
"272","ENSRNOT00000019320","Map1a-201",6.15304707970117,6.19546246096064,4.09972295111648,0.000103711814834381,0.00486551233210925
"117","ENSRNOT00000009111","Aldob-201",-2.66381740917235,-2.66384467221303,10.567013260764,0.000104126110559577,0.00486551233210925
"689","ENSRNOT00000075279","Mut-201",-2.35310065103742,-2.35336629764553,6.95356201777014,0.000104288947018993,0.00486551233210925
"686","ENSRNOT00000075057","Pik3r1-202",-3.5846005919545,-3.58993906361415,3.64910019554304,0.000104527330289717,0.00486551233210925
"115","ENSRNOT00000009000","Cd44-202",4.81557682370453,4.82086654016987,5.57935439829407,0.000105337181933807,0.00488947462696111
"94","ENSRNOT00000007461","Trhde-201",-4.1231061228344,-4.14002692646053,2.49658989520879,0.000106086658350191,0.00491050842324304
"107","ENSRNOT00000008416","Akap5-201",-4.93370012966107,-4.97050013478138,2.19298189733559,0.000106686887937186,0.00492337394269307
"190","ENSRNOT00000014074","Elovl7-201",9.89622056757667,144269487.528803,2.86829699156671,0.000106958820793525,0.00492337394269307
"181","ENSRNOT00000013409","Slco1b2-201",-2.58249860433221,-2.58260050226814,8.57876900752578,0.000108651535233164,0.00498743653836222
"811","ENSRNOT00000084543","Igf2bp3-202",-2.7888264547349,-2.79115756385252,4.16120426845431,0.000109087695320529,0.00499362485954832
"387","ENSRNOT00000027315","Tgm1-201",4.56594024292202,4.57483079174513,4.77970206743407,0.000109604897452668,0.00500347866580761
"242","ENSRNOT00000017195","Cfhr1-201",-2.7765784589596,-2.77675095576904,8.0092003341265,0.00011035052062028,0.00501857403979157
"558","ENSRNOT00000051483","Hba-a2-201",-4.21695435768044,-4.21725125217661,8.64222943884313,0.000111438520195681,0.00501857403979157
"818","ENSRNOT00000085008","Cyp2a3-204",-3.44762756433604,-3.44889239130506,5.75088135743301,0.000111784044268291,0.00501857403979157
"849","ENSRNOT00000086491","RGD1309079-202",-2.34923456648288,-2.35005289315465,5.28825666135312,0.000111809143405171,0.00501857403979157
"726","ENSRNOT00000077856","Rnd1-201",4.37818331949355,4.38475907994726,4.89604443548056,0.000112082083981117,0.00501857403979157
"823","ENSRNOT00000085394","Srr-202",-2.72453014735725,-2.72747275800911,3.74099934098661,0.000112121567052308,0.00501857403979157
"641","ENSRNOT00000070912","Thbs1-201",3.11816294144563,3.11963632194869,5.71230798711317,0.000112160680210238,0.00501857403979157
"285","ENSRNOT00000020206","Slc25a25-201",-2.93699730591203,-2.93754589852387,6.47903296094766,0.000112358395314868,0.00501857403979157
"375","ENSRNOT00000026588","Hacl1-201",-2.57863750455677,-2.57889039863624,7.2531172081138,0.000112664583184937,0.00501872260203652
"475","ENSRNOT00000040847","Osmr-201",4.37007408824627,4.37383310149677,5.63875187283055,0.000113401637220294,0.00503801214578418
"114","ENSRNOT00000008989","Thrb-202",-2.34376712149229,-2.34468790647039,5.11006682454128,0.000114004049357803,0.00505123289280254
"412","ENSRNOT00000028847","Atrn-201",-2.68672702330082,-2.68685710936452,8.32866716853906,0.000116088345758591,0.00512986660684164
"112","ENSRNOT00000008931","Apmap-201",-2.2692239175585,-2.26961354513206,6.30640272565926,0.000116888300989763,0.00514566010099772
"835","ENSRNOT00000085966","Aldh1l1-202",-2.45010168484239,-2.45029450894623,7.51938179240799,0.000117066794887221,0.00514566010099772
"513","ENSRNOT00000045256","Plp2-201",2.82688176655156,2.82925586641684,4.8359126020918,0.000119171901609124,0.00522433222636189
"753","ENSRNOT00000080132","Saa4-202",-3.58232354917754,-3.5824347203299,9.44061694382582,0.000119779944796313,0.00523713315361401
"180","ENSRNOT00000013393","S100a11-201",5.1072944288213,5.11783370012399,5.03664033602462,0.000121021029628909,0.00527304468689894
"813","ENSRNOT00000084670","Abr-202",9.60420891243563,144269487.236449,2.60048099052532,0.000121654973787961,0.00527304468689894
"725","ENSRNOT00000077725","Cyp2b3-202",-3.24740212523622,-3.24762465769821,8.10538793595033,0.000121749395567167,0.00527304468689894
"560","ENSRNOT00000051751","Itih1-201",-2.40377456934293,-2.40380795817318,10.0129628044069,0.000121874124378872,0.00527304468689894
"462","ENSRNOT00000038537","Unc5b-201",3.03449378348591,3.03787422185873,4.52044929901632,0.000122764747111569,0.00529774641767139
"466","ENSRNOT00000038927","Rpl9-201",11.2909746236758,144269488.924495,4.16024841564333,0.00012403993518049,0.00533887211915816
"709","ENSRNOT00000076816","Gjb1-202",-2.34154157689016,-2.34163676794938,8.43381569430254,0.000124711024642733,0.00535385074962366
"757","ENSRNOT00000080185","Fdps-203",-3.00510633763773,-3.00907764315511,3.58046932348847,0.000127878860327968,0.00547566045089086
"209","ENSRNOT00000015332","Pkm-201",3.03176771911504,3.03297990985356,5.9291900653422,0.00012846485838502,0.00548657517602618
"821","ENSRNOT00000085315","Errfi1-201",-2.69570112242517,-2.69574392883253,9.9471068269962,0.000129244971389655,0.00550570288148579
"687","ENSRNOT00000075107","Abcb11-201",-2.87901972649139,-2.8791106001644,9.0400051144519,0.000130158382588689,0.00552272578208271
"741","ENSRNOT00000079355","Nr1i3-202",-3.28894016509094,-3.29197788817236,4.2616225622111,0.000130311132749643,0.00552272578208271
"923","ENSRNOT00000091807","Slco2b1-202",-3.92627998035862,-3.93951934297591,2.57252606928364,0.000132294379765812,0.00559247491606956
"189","ENSRNOT00000014051","Cyp39a1-201",-2.36821310501855,-2.3684586579422,7.08402240428345,0.000133040863016748,0.00560972046068837
"447","ENSRNOT00000035013","Lipo1-201",-4.80281357704252,-4.84299726090808,1.84313087717566,0.000133456207837879,0.0056129513200038
"83","ENSRNOT00000006542","Sec14l2-201",-2.8741448864965,-2.87467906832442,6.45436906088692,0.000134486294016676,0.00564195538772239
"865","ENSRNOT00000087664","Pigr-202",-2.58929023922732,-2.58931812347828,10.4601189385842,0.000135648162156516,0.0056670448028288
"185","ENSRNOT00000013829","Ivd-201",-2.2763825868696,-2.27666832672635,6.76741215755594,0.000135768317344942,0.0056670448028288
"874","ENSRNOT00000088521","AABR07059239.1-201",-2.6303387834899,-2.6328826495208,3.85856058836741,0.000136364430091236,0.0056776255553816
"668","ENSRNOT00000073915","Basp1-201",6.94009884970816,7.00361747348929,4.31494579943791,0.000138173018868733,0.00573850901171372
"483","ENSRNOT00000041495","Rnase4-201",-3.25718868370807,-3.25729873789697,9.13586437802486,0.00014161935884884,0.00586693598871033
"858","ENSRNOT00000087287","Pla2g12a-202",2.66318866165304,2.66485986603672,5.11130233152553,0.000143005870905672,0.00590222223814069
"506","ENSRNOT00000044009","Maob-201",-2.39401301972632,-2.39430500007509,6.85694124283419,0.00014318347352197,0.00590222223814069
"497","ENSRNOT00000042681","Cd276-201",3.09567647303768,3.09665102053971,6.22893380263101,0.000144410778729834,0.00593804221918628
"330","ENSRNOT00000023789","Aldh3b1-201",4.088681024834,4.11307152185382,2.94709691983779,0.000146404086614174,0.00600023783400755
"25","ENSRNOT00000002507","Masp1-201",-2.7966481209931,-2.79733027768091,6.01756205674134,0.000146647536224311,0.00600023783400755
"507","ENSRNOT00000044081","App-201",2.25126183944946,2.25145927051585,7.68552538837801,0.00014767030209366,0.0060102547729933
"253","ENSRNOT00000017878","Abca4-201",3.56144780525136,3.57066242686674,3.65277840630129,0.000147793643814797,0.0060102547729933
"859","ENSRNOT00000087371","Manba-201",2.39955970224997,2.39991672238364,6.9849210090527,0.00014798044459485,0.0060102547729933
