"","ensembl_transcript_id","symbol","logFC","unshrunk_logFC","logCPM","PValue","FDR"
"131","ENSRNOT00000009448","Ccl2",6.10297479158455,6.13450970430432,4.52653505487736,6.39195231590759e-05,0.00474387345676276
"183","ENSRNOT00000012948","Gucy1b2",-4.41375314842623,-4.41870791379762,4.83534256958732,6.4372683852613e-05,0.00475464651020472
"458","ENSRNOT00000031819","Serpind1",-3.84503304510659,-3.84523030749973,8.99018856427476,6.51898472417158e-05,0.00477219035738601
"94","ENSRNOT00000006978","Gnai1",3.56734081648569,3.57493943841323,4.05396573588209,6.52284877507578e-05,0.00477219035738601
"377","ENSRNOT00000025196","Slc3a2",3.22925896158312,3.22943933808135,8.96685739388545,6.55630036306708e-05,0.00477403814644654
"588","ENSRNOT00000048977","Hba2",-4.24953888278201,-4.25035320339097,7.33479216844367,6.66833714312346e-05,0.00483282255767121
"385","ENSRNOT00000025462","Ctsl1",3.44846480767541,3.44848795045702,12.1807249755624,6.75139409534979e-05,0.0048635697458972
"616","ENSRNOT00000054911","DMBT1_RAT",3.88582631082854,3.88675986854684,7.30328174663955,6.79145980431667e-05,0.0048635697458972
"646","ENSRNOT00000059897","Acnat2",-5.99665814380347,-5.99865718874624,7.76726947774138,6.80527994502685e-05,0.0048635697458972
"83","ENSRNOT00000005949","F1M788_RAT",-4.34639682903095,-4.34909629109749,5.6787448618604,6.90104634815093e-05,0.00490928352425834
"634","ENSRNOT00000056704","Plod2",10.3721103949308,144269488.124054,3.38622273794752,6.97504423870106e-05,0.00493916320701047
"474","ENSRNOT00000033112","C6",-2.69104856747749,-2.69140784481817,6.98165682279845,7.01727491261396e-05,0.00494637775461286
"650","ENSRNOT00000060219","GLCNE_RAT",-3.26206152087731,-3.26310977659491,5.98481391982875,7.10421731489773e-05,0.0049849001222762
"455","ENSRNOT00000031586","Pck1",-4.19455255414076,-4.19464336239117,10.4552075302552,7.34708523539234e-05,0.00512607423963558
"371","ENSRNOT00000024941","Ppp1r3c",-4.72215944979475,-4.72388230223326,6.70904375906388,7.37313353740972e-05,0.00512607423963558
"340","ENSRNOT00000022846","Tmsb10",3.8244688153004,3.82530146681662,7.43816506499709,7.40503048156205e-05,0.00512607423963558
"326","ENSRNOT00000022056","Il33",-2.80527184175782,-2.80619572179147,5.71195375485776,7.62285909270217e-05,0.0052222715337202
"412","ENSRNOT00000027315","Tgm1",10.9256706841536,144269488.677962,3.90372447411387,7.655481307954e-05,0.0052222715337202
"270","ENSRNOT00000018225","E9PT22_RAT",11.190516937683,144269488.942933,4.15344107428902,7.66600350186581e-05,0.0052222715337202
"644","ENSRNOT00000059270","Clcn4-2",-2.48859329295212,-2.48903397988476,6.48004129691916,7.67931358524639e-05,0.0052222715337202
"696","ENSRNOT00000065895","Myh10",11.6255109625336,144269489.378087,4.56682036183494,7.81745995943296e-05,0.00527634061269664
"499","ENSRNOT00000038537","Unc5b",10.2033791303753,144269487.955188,3.23005844081476,7.82718144916454e-05,0.00527634061269664
"254","ENSRNOT00000017224","Parp3",3.01022976321538,3.0109934700479,6.64236399916697,7.92190209492269e-05,0.00531697402779659
"192","ENSRNOT00000013729","Acot1",12.8807721735448,144269490.633614,5.77917409541405,8.0087861985351e-05,0.0053506869763773
"154","ENSRNOT00000010811","Ndrg1",3.05679600816616,3.0584426564493,5.61566204409593,8.04145480675995e-05,0.0053506869763773
"271","ENSRNOT00000018252","Gadd45g",-2.56643008501463,-2.56784292607426,4.84012432339184,8.08109912138159e-05,0.00535397406548225
"602","ENSRNOT00000051075","Rdh2",-3.82960717411051,-3.83063415760439,6.57545328641654,8.11576038947235e-05,0.00535397406548225
"47","ENSRNOT00000004136","Q6LDU6_RAT",-3.20312326264629,-3.20553281011642,4.69068896842812,8.28837311071892e-05,0.00541288765506458
"123","ENSRNOT00000008921","Dhrs9",10.2866025037319,144269488.03848,3.30714374358629,8.2955414245371e-05,0.00541288765506458
"126","ENSRNOT00000009111","ALDOB_RAT",-2.64609447394314,-2.64612161280821,10.6755696366256,8.31025700751639e-05,0.00541288765506458
"584","ENSRNOT00000048746","Cpn2",-2.71015803760919,-2.71049642546433,7.08645179359681,8.63724590717767e-05,0.00560223382643285
"605","ENSRNOT00000051244","Cyp3a23/3a1",2.89210316364902,2.89211796102419,12.2376556587903,8.76931103140836e-05,0.00566409432601886
"446","ENSRNOT00000029871","Fabp2",3.38183359237579,3.38769134347676,4.19051970967636,9.07743831392172e-05,0.00583868396883374
"398","ENSRNOT00000026290","Hsd3b5",-4.06190665811917,-4.06221054913708,8.57918420617012,9.27445159557357e-05,0.00591545226895775
"454","ENSRNOT00000031555","Hspb1",5.52880359584896,5.53271207040109,6.82816851663525,9.29810644166238e-05,0.00591545226895775
"516","ENSRNOT00000041114","Mut",-2.41674301275614,-2.41754109710744,5.53586051879392,9.35007030916428e-05,0.00591545226895775
"548","ENSRNOT00000044594","Mut",-2.41674301275614,-2.41754109710744,5.53586051879392,9.35007030916428e-05,0.00591545226895775
"690","ENSRNOT00000065572","D3ZJ21_RAT",9.22795595131207,10.7074224456047,2.93024970346199,9.50698309095136e-05,0.00596027350497205
"146","ENSRNOT00000010242","Slc45a3",-3.47340192761133,-3.477797712962,4.03780147089425,9.5312565565366e-05,0.00596027350497205
"76","ENSRNOT00000005665","D3ZCF8_RAT",-3.19748596367827,-3.19799491666812,6.97743631931263,9.5367464904327e-05,0.00596027350497205
"442","ENSRNOT00000029127","Agxt",-3.75472045854437,-3.75639042835341,5.78905224886006,9.65929568601278e-05,0.00601252207681368
"589","ENSRNOT00000049102","Tes",4.58803765893756,4.59164373117322,5.99221485610731,9.70220232295554e-05,0.0060149757935528
"99","ENSRNOT00000007430","Hrsp12",-2.63339873445564,-2.63346860008136,9.29669756801428,9.8250485086508e-05,0.00606677095312169
"200","ENSRNOT00000014089","Tspo",5.05009202110609,5.05905020601612,5.24174195761392,9.93468441717175e-05,0.00611002881864065
"473","ENSRNOT00000032926","Cxcl16",3.62664239511042,3.62933239295418,5.46795394093202,0.000100477206897752,0.00615502636063727
"672","ENSRNOT00000064305","PVR",3.17601922768052,3.17956788105301,4.74583469844598,0.000101398048844695,0.00618688411073341
"513","ENSRNOT00000040847","Osmr",4.25336023777314,4.25688714734152,5.75290732923951,0.000101945068106577,0.00619577171795762
"411","ENSRNOT00000027173","D3ZLZ7_RAT",3.57502101605698,3.5809545765583,4.36761512230605,0.000104286338773942,0.00631320867315036
"480","ENSRNOT00000034289","Dhrs7",-6.296043712882,-6.29807483023515,8.03843894832172,0.000104830747216131,0.00632137595615395
"408","ENSRNOT00000026871","Gadd45b",4.43464145151664,4.44828325711997,4.09157467609556,0.000105993116505065,0.00632369687647458
"415","ENSRNOT00000027739","Nrep",-6.40453600305862,-6.43460150659515,4.17031532495985,0.000106129280586308,0.00632369687647458
"117","ENSRNOT00000008574","Mug1",-4.26545084336581,-4.26547657998137,12.3448055122836,0.000106305183259185,0.00632369687647458
"420","ENSRNOT00000027891","Fosl1",10.1432185479914,144269487.894976,3.17471055383734,0.000106507818091818,0.00632369687647458
"639","ENSRNOT00000058237","D3Z8J1_RAT",-2.8952242211548,-2.89547070252135,7.73160738761489,0.000107848151591806,0.00636645647531541
"168","ENSRNOT00000011948","Socs2",-4.00627463076447,-4.00819995211708,5.82678303974423,0.000108052833875276,0.00636645647531541
"142","ENSRNOT00000010100","C8b",-2.71574516361168,-2.71586079999582,8.64972197161891,0.00010994276243957,0.00640491049644049
"202","ENSRNOT00000014153","Igfbp4",-2.48919341210393,-2.48923998518012,9.73838986747528,0.00011012654367121,0.00640491049644049
"338","ENSRNOT00000022702","F1LZB1_RAT",-3.26435372436412,-3.26544864206361,5.91526895496367,0.000110257750897419,0.00640491049644049
"70","ENSRNOT00000005459","Mosc1",-3.39590802081001,-3.39650291070896,6.94271414374659,0.000110365109286336,0.00640491049644049
"127","ENSRNOT00000009132","Sema3c",4.40628314780102,4.42738536555268,3.51474497521756,0.000111736817138756,0.00646022938640814
"556","ENSRNOT00000045656","Ces2c",3.35970747469892,3.36043748732227,7.04099374003118,0.000115230092670318,0.00663156502054991
"140","ENSRNOT00000010011","D3ZPE4_RAT",10.4228006475856,144269488.174782,3.43334030160383,0.000116034021935242,0.00663156502054991
"610","ENSRNOT00000051751","Itih1",-2.42592054445818,-2.42595459858754,10.1268475132412,0.000116084384471682,0.00663156502054991
"173","ENSRNOT00000012310","Mmp3",6.53845410003753,6.66098087340588,3.16099243700487,0.000116418612461555,0.00663156502054991
"149","ENSRNOT00000010409","Elovl5",-3.33949320369497,-3.34003561678231,7.0248006912646,0.000119589048865291,0.00676699391352453
"430","ENSRNOT00000028404","F1M687_RAT",-2.7007858061005,-2.70268739443843,4.53640890403619,0.000119672821039852,0.00676699391352453
"289","ENSRNOT00000019409","Nr3c1",-2.26595196496228,-2.26618406798675,7.18575080762061,0.000123276840884751,0.00694534522897046
"575","ENSRNOT00000047595","Hrg",-3.87734770858591,-3.87743251337895,10.2413500613694,0.000123764043498309,0.00694743832539417
"370","ENSRNOT00000024917","Agt",-2.54699183184941,-2.54704776420101,9.53184376652028,0.000126194700836296,0.00705821593047067
"20","ENSRNOT00000001990","LOC100364896",6.15919332108789,6.16263301723932,7.60074287510667,0.000128436307416855,0.00715765804185558
"402","ENSRNOT00000026585","Lcat",-2.85815863071238,-2.8583268832326,8.24821938170076,0.000129314846596846,0.00718069527667453
"95","ENSRNOT00000007071","Pqlc3",5.30506460844764,5.32301494650005,4.50280012188635,0.000129970948699206,0.00719125998232844
"148","ENSRNOT00000010381","Bmf",-4.2446932472898,-4.25004323575298,4.53436623575273,0.000132941126898047,0.00732932919973269
"31","ENSRNOT00000002936","Agpat9",4.30207228475743,4.32631303514549,3.24908217348931,0.000133859257097253,0.00735368452601529
"65","ENSRNOT00000004979","CXB1_RAT",-2.36360764644246,-2.36370257328412,8.58204584154555,0.000135137551366834,0.00739758290939652
"651","ENSRNOT00000060366","Btnl2",9.90290110648122,144269487.654427,2.95328659740365,0.000136610351629438,0.00745178091202699
"27","ENSRNOT00000002680","ste2",-4.72531215536542,-4.72547540361525,10.1298099618929,0.000137490821140912,0.00746841373298512
"305","ENSRNOT00000020726","Tmem171",5.94698395387287,6.06889287785354,2.61405638934514,0.000137882873220234,0.00746841373298512
"387","ENSRNOT00000025689","Gstm7",-4.5962787950168,-4.60029808212454,5.32066324581296,0.000140526964633014,0.00758501661902039
"167","ENSRNOT00000011945","Gpnmb",5.02071371553183,5.02134493025608,8.93929948912476,0.000141185330629528,0.00759399982204888
"268","ENSRNOT00000018110","Spink3",-4.47257933204992,-4.49892801178956,2.20307282833396,0.000142683007370422,0.00763421473606479
"110","ENSRNOT00000008211","Pgcp",-2.5243077084412,-2.52455816635408,7.33793687928947,0.000143344511526278,0.00763421473606479
"259","ENSRNOT00000017373","Uap1l1",3.45355703103617,3.45600561538346,5.56622175445224,0.000143416614203458,0.00763421473606479
"134","ENSRNOT00000009467","Pzp",-3.18478856853755,-3.1847985516451,12.651283703054,0.000147395050577063,0.00780649666682642
"300","ENSRNOT00000020206","Slc25a25",-2.83866796978323,-2.83926470598205,6.38886252802059,0.000147818091381726,0.00780649666682642
"272","ENSRNOT00000018276","Rnd1",4.70124341693732,4.70976018992339,4.9626324060761,0.00014817020945651,0.00780649666682642
"409","ENSRNOT00000027048","Slc23a1",-2.53491942945891,-2.53585418877101,5.42084894486649,0.000154271620395961,0.00805860279895178
"215","ENSRNOT00000015018","F1LXK6_RAT",-11.8301629117519,-144269489.582791,3.92938834883057,0.000154416037697307,0.00805860279895178
"195","ENSRNOT00000013829","Ivd",-2.29383503963696,-2.29412607947411,6.88509651691725,0.000154521372578203,0.00805860279895178
"592","ENSRNOT00000049499","Slc30a10",-3.45451293264886,-3.45625445163517,5.42811326200163,0.00015665084386914,0.00813373578113026
"240","ENSRNOT00000016152","Fam111a",6.10248718157296,6.10630159306424,7.43408933630658,0.000157015823202489,0.00813373578113026
"187","ENSRNOT00000013238","Acadm",-2.30171333714745,-2.30179425042752,8.7499169817297,0.000161286546853801,0.00832702482870275
"330","ENSRNOT00000022213","F1MAD0_RAT",-2.7047803209573,-2.70511089974826,7.11594853183869,0.000165811564795605,0.00853211041916587
"470","ENSRNOT00000032536","Ang",-3.7218228410149,-3.72266301283874,6.76260607564521,0.00016902952587166,0.00866879996970369
"190","ENSRNOT00000013409","Slco1b3",-2.60285297975088,-2.60295543956772,8.7124817592915,0.000171963776883679,0.00876653065967791
"375","ENSRNOT00000025094","Slc22a7",-2.49245933983082,-2.49287528724822,6.56651568944152,0.000172070919860232,0.00876653065967791
"198","ENSRNOT00000014051","Cyp39a1",-2.37185165208827,-2.37209783697306,7.20899101819011,0.000173053767974028,0.00878760202702326
"497","ENSRNOT00000038251","D3ZIC2_RAT",-3.4544919535241,-3.45500601326662,7.2151501932671,0.00017578766639275,0.0088971613314914
"469","ENSRNOT00000032489","EKI2_RAT",-2.59545715886147,-2.59609288840689,6.04916752494545,0.000176897344750597,0.0089240663755391
"304","ENSRNOT00000020578","Tmem102",3.25362097414183,3.26034018160677,3.96374226146216,0.000179888489458076,0.00904540264418346
"205","ENSRNOT00000014216","Lgals3",5.36562832934672,5.36761031213899,7.81736479369487,0.000182200436887457,0.00913190955919375
"587","ENSRNOT00000048969","LOC689064",-4.52714818644584,-4.52957521114444,6.01834184365735,0.000183894953575486,0.00918701099787956
"253","ENSRNOT00000017195","Cfhl1",-2.79968165378599,-2.79985544238097,8.1438552815288,0.000188678242061834,0.00939556781518881
"581","ENSRNOT00000048383","F1M6Y6_RAT",-6.00823225164115,-6.03176979969477,4.08090881219175,0.000193459708442632,0.0095457235625806
"638","ENSRNOT00000058025","D3ZT32_RAT",-2.82361046051407,-2.82453814263841,5.72557973949117,0.00019352668704852,0.0095457235625806
"288","ENSRNOT00000019320","Map1a",6.15985023351361,6.20175281318913,4.20125613437425,0.000193552560273944,0.0095457235625806
"467","ENSRNOT00000032280","Onecut1",-3.36819650231094,-3.37076495396166,4.75411778574327,0.000194167079008247,0.0095457235625806
"608","ENSRNOT00000051483","Hba-a2",-4.23059997134339,-4.2308961118086,8.78307862840982,0.000195360239424936,0.00957389211429443
"432","ENSRNOT00000028467","D4A4E9_RAT",10.4400310081522,144269488.192024,3.4491118432818,0.000196846003182713,0.00961429597542133
"100","ENSRNOT00000007461","Trhde",-4.13179638429352,-4.14877787649373,2.6914727018081,0.000197586563182495,0.00961429597542133
"630","ENSRNOT00000056229","Nkain1",5.83347998353715,5.95524118374616,2.51018342245707,0.000198053126914814,0.00961429597542133
"709","ENSRNOT00000067223","Masp1",-3.43603128250975,-3.43654479748547,7.19629461172505,0.000200269129007711,0.00969139355640134
"472","ENSRNOT00000032783","Dmgdh",-2.33025524209491,-2.33044528232884,7.54210604944496,0.0002011366031668,0.0097029554471434
"144","ENSRNOT00000010141","Aloxe3",5.05755002666571,5.09883326319723,3.15869926141313,0.00020256444992246,0.00971472110365767
"352","ENSRNOT00000023807","Dennd2d",9.72033442927588,144269487.471655,2.78503064082449,0.000203178667884001,0.00971472110365767
"492","ENSRNOT00000036962","LOC303341",2.66418973935326,2.66433040909071,8.73836290568607,0.000203681435341513,0.00971472110365767
"486","ENSRNOT00000035926","F1LWA3_RAT",10.2422253605289,144269487.994068,3.26649672880712,0.000203897754588656,0.00971472110365767
"48","ENSRNOT00000004174","Gc",-2.3784590733528,-2.37846379881771,12.929413743583,0.000205814071868284,0.00977585177670983
"553","ENSRNOT00000045256","Plp2",2.79534609147307,2.79766886076077,4.93470522274015,0.000208713615607928,0.00985605052017888
"439","ENSRNOT00000028847","Atrn",-2.70592276919699,-2.70605343437372,8.46369428869638,0.000208779459745967,0.00985605052017888
"363","ENSRNOT00000024606","Errfi1",-2.71541862198097,-2.71546162611509,10.0799153141753,0.000211393975299191,0.00993607322989089
"422","ENSRNOT00000028033","G6pc",-5.15837259633249,-5.15953725226219,7.72088641438573,0.000211761876830608,0.00993607322989089
"189","ENSRNOT00000013393","S100a11",5.07697271393854,5.08735660723712,5.13088653179987,0.000213905198180086,0.0100062258918363
"227","ENSRNOT00000015545","Aldh6a1",-2.35788291199449,-2.35794026936878,9.30455133820802,0.000215209174416778,0.0100368097446278
"298","ENSRNOT00000020057","F1MAJ9_RAT",-2.72188250193875,-2.72300739312338,5.33512414941938,0.000217252554527702,0.0101015894103739
"269","ENSRNOT00000018202","Manba",2.38627467838486,2.38662940498346,7.09451073140646,0.00021808830077197,0.0101099972943451
"9","ENSRNOT00000001153","G7c",6.21529686360801,6.33751832463694,2.86219892466825,0.000222160976276745,0.0102679610502518
"57","ENSRNOT00000004570","Gcdh",-2.37223074445531,-2.37244246158079,7.42800103295399,0.000223870022831743,0.0103160643058317
"114","ENSRNOT00000008416","Akap5",-4.93104373116642,-4.96789388397733,2.38461044408624,0.000225168059862846,0.0103449980360201
"116","ENSRNOT00000008440","Lamb3",3.89818349713968,3.9095563733147,3.92088127209568,0.000226394540614054,0.0103704822654574
"569","ENSRNOT00000047011","Stk10",9.79926031172212,144269487.550674,2.85859648913027,0.000228141880221654,0.0104089173390409
"457","ENSRNOT00000031800","Basp1",6.9623880812053,7.02512700692826,4.43657772182894,0.000228582171272583,0.0104089173390409
"697","ENSRNOT00000066053","Hbb",-4.10545898893438,-4.10573475268962,8.76272884084683,0.000230453909460418,0.010463285295119
"204","ENSRNOT00000014213","BACH_RAT",10.3440632707974,144269488.095986,3.3603083827272,0.000234093471651055,0.0105789798474686
"194","ENSRNOT00000013817","Slc25a13",-2.43863635156684,-2.43887761794878,7.306517447074,0.000234372683023532,0.0105789798474686
"675","ENSRNOT00000064628","RGD1563706",-3.39994644898265,-3.40907225370964,2.82741026648735,0.000235168144685856,0.0105839377536897
"414","ENSRNOT00000027693","Fads3",3.336146755003,3.34198516861061,4.14881046445513,0.000237633847766156,0.0106324521234479
"619","ENSRNOT00000054952","Pcyt2",-2.45806074236568,-2.45831266527054,7.26155021629186,0.000238075812067163,0.0106324521234479
"80","ENSRNOT00000005851","Ddc",-2.95932177826737,-2.96030216366943,5.77945800353519,0.00023831239455289,0.0106324521234479
"416","ENSRNOT00000027744","D3Z9J2_RAT",3.85237148214813,3.86069831447558,4.32841477323589,0.000240495323819242,0.0106989230945177
"504","ENSRNOT00000039185","Q7TMC3_RAT",-3.28139781301007,-3.28190982053068,7.05261300259218,0.000246184877952688,0.0109205631061944
"233","ENSRNOT00000015890","Slc15a1",5.73769449737823,5.79980615987833,3.27815159244936,0.000249082740233915,0.0110174506045586
"669","ENSRNOT00000064064","Q9JKP9_RAT",-2.74793391303533,-2.74963661422928,4.7494918671131,0.000250835358826777,0.0110632726691684
"244","ENSRNOT00000016317","Masp2",-2.59059409605522,-2.59104164772209,6.55815279885676,0.000251840981450161,0.0110759807140916
"170","ENSRNOT00000012100","D3ZB84_RAT",-2.77362861024701,-2.7759110250913,4.33509436929235,0.000254816077515162,0.0111749880357999
"91","ENSRNOT00000006542","Sec14l2",-2.89184655123017,-2.89238277259625,6.59523027503697,0.000257537668102151,0.0112623483923312
"101","ENSRNOT00000007548","Cyp4f39",-3.93553082555626,-3.94241803796413,3.86811448772684,0.000259110306187958,0.0112991124198404
"518","ENSRNOT00000041495","Rnase4",-3.30471546721095,-3.30481519303753,9.44582493159269,0.000261206884757543,0.0113584526197245
"384","ENSRNOT00000025426","F1M2Y2_RAT",-3.5934181548829,-3.59783820658894,4.15983211337781,0.000263109707939745,0.0114090577569265
"400","ENSRNOT00000026350","Esr1",-3.72308330715786,-3.74185617850441,2.02766379318015,0.000265115212186884,0.0114331474214778
"301","ENSRNOT00000020233","Igfals",-3.64033600320486,-3.64088661067901,7.29860403277494,0.000265146516608735,0.0114331474214778
"512","ENSRNOT00000040637","Slc16a2",-3.36861670148401,-3.37050213924936,5.21818394300257,0.000267850281186184,0.0114914272571154
"465","ENSRNOT00000032264","ALDOA_RAT",9.65541953276346,144269487.406664,2.7272486132732,0.000268337340480658,0.0114914272571154
"40","ENSRNOT00000003817","Slc19a2",-2.61929454507357,-2.6196688443194,6.84902618814564,0.000268731310476042,0.0114914272571154
"185","ENSRNOT00000013076","E9PTD3_RAT",2.6989806567058,2.7008202171063,5.13929436517354,0.000272287762250765,0.0116030067142107
"238","ENSRNOT00000016012","B3galnt1",5.89964322823167,6.02149199620359,2.57073641179908,0.000273254691359328,0.0116030067142107
"450","ENSRNOT00000030500","MYH10_RAT",-10.2186567241378,-144269487.970473,2.14191379619023,0.000273595546024014,0.0116030067142107
"317","ENSRNOT00000021432","Vil1",3.72158891444761,3.73079877052697,3.89157107716499,0.000280629272419787,0.0118686961050527
"67","ENSRNOT00000005005","Kmo",-2.28528245002136,-2.28562973311734,6.61885378336132,0.000285820756545215,0.0119395540507715
"276","ENSRNOT00000018628","Igsf10",9.49007590371617,144269487.2411,2.57480636192587,0.000286265316911158,0.0119395540507715
"162","ENSRNOT00000011273","RGD1308165",5.1783568013298,5.23995944841162,2.75689061058602,0.000286489948545564,0.0119395540507715
"314","ENSRNOT00000021243","Nat8b",-3.98753639363048,-4.00238140741862,2.73618613740529,0.000286519839957217,0.0119395540507715
"15","ENSRNOT00000001801","Azgp1",-3.1034270884941,-3.10355160243414,8.92672195645602,0.000286691606921183,0.0119395540507715
"339","ENSRNOT00000022823","Spire2",6.0379155984152,6.15993752595143,2.69892487729595,0.000286945297197397,0.0119395540507715
"403","ENSRNOT00000026588","Hacl1",-2.55799321059082,-2.55824167176127,7.38443167100057,0.000287870656930004,0.0119458584167432
"680","ENSRNOT00000064886","ABCA7_RAT",9.8301050238665,144269487.581553,2.88625157269581,0.00028903820335713,0.0119572828541086
"678","ENSRNOT00000064814","D3ZGW0_RAT",-10.4735052700598,-144269488.225507,2.37582594520704,0.000289695134251255,0.0119572828541086
"471","ENSRNOT00000032739","Ccdc92",5.22687649768196,5.28853014318741,2.80085237946121,0.000291656698143939,0.0120061451979946
"5","ENSRNOT00000000256","Ccl7",10.1341616447789,144269487.885911,3.1661502311499,0.000293594327062249,0.012053764965053
"130","ENSRNOT00000009280","Rab7b",4.9679420152873,5.00915252361839,3.07456983328178,0.000294977711592996,0.0120784374903477
"302","ENSRNOT00000020445","F12",-2.6680894583546,-2.66817789017776,8.99080710297264,0.000296546368557262,0.0120917205366634
"50","ENSRNOT00000004322","Serpinf2",-2.41556292104768,-2.41562117921569,9.34059932303813,0.000297346658348654,0.0120917205366634
"563","ENSRNOT00000046502","F1LP84_RAT",9.80936093229533,144269487.560786,2.86739888671534,0.000297651992222071,0.0120917205366634
"66","ENSRNOT00000004999","RGD1310686",-2.2007796705789,-2.20130090699113,5.93766591376229,0.00029905016535219,0.0120952740207868
"571","ENSRNOT00000047102","",3.12784669133814,3.129059144044,6.12951597240698,0.000299306515251704,0.0120952740207868
"713","ENSRNOT00000067899","D3ZKD5_RAT",5.47461882869437,5.49410453531533,4.55921007842247,0.000302538716929603,0.0121498316332734
"668","ENSRNOT00000064029","Ang2",-3.82642564917033,-3.82808462636099,5.87023086352291,0.000303503782466911,0.0121498316332734
"452","ENSRNOT00000031384","Aldh5a1",-2.56127592078058,-2.56258330737901,4.95216021991822,0.00030372320991637,0.0121498316332734
"286","ENSRNOT00000019272","Inhba",-5.11388867575431,-5.13482583089519,3.37671269085635,0.000303961823171452,0.0121498316332734
"213","ENSRNOT00000014909","Cpb2",-2.20225995959724,-2.20233731603922,8.71276669451691,0.000304591879385683,0.0121498316332734
"627","ENSRNOT00000055723","F1M891_RAT",-2.72078727698833,-2.72138188019744,6.27171123175062,0.000305745961646488,0.012164434046229
"248","ENSRNOT00000016540","Thrsp",-5.30520630461786,-5.30602167321138,8.3781634515898,0.000311434065167488,0.0123222275935174
"607","ENSRNOT00000051319","D3ZFC5_RAT",-2.75311369954356,-2.75409323541315,5.57504529268813,0.000312031509465441,0.0123222275935174
"478","ENSRNOT00000034216","F1M9P7_RAT",-4.88656552341887,-4.94243513061114,1.39170308552716,0.000312106691006368,0.0123222275935174
"378","ENSRNOT00000025294","Slc20a1",2.26537298773082,2.26570456550056,7.07828778555138,0.000315315770192058,0.0124171672052418
"544","ENSRNOT00000044009","Maob",-2.39077715290645,-2.39107637305518,6.94406985534288,0.000317144202159421,0.012457391981514
"181","ENSRNOT00000012690","Sdcbp2",10.597310518173,144269488.349413,3.59627038598003,0.000318057436226024,0.0124615549315257
"700","ENSRNOT00000066426","D4A6G1_RAT",-7.95344376782622,-10.3975232435643,0.0884481607454456,0.000318903437321133,0.0124630692706996
"551","ENSRNOT00000044975","Tapbp",2.6886681929999,2.68919421591017,6.828393147031,0.000320181677710292,0.0124778985074
"433","ENSRNOT00000028535","Stx3",2.90761367428098,2.91063706741817,4.68914852233655,0.000321156647793648,0.0124778985074
"19","ENSRNOT00000001960","Tmem120a",2.34271436032109,2.34350050521569,5.95468810989576,0.000321707819261851,0.0124778985074
"684","ENSRNOT00000065319","D4A6S1_RAT",-2.79671102192344,-2.79712036232675,6.89827172571909,0.000324301711448857,0.0125469812522206
"533","ENSRNOT00000042681","Cd276",3.09480441892461,3.09576942124066,6.34959414820474,0.000325545145093985,0.0125636010120396
"176","ENSRNOT00000012463","Map3k6",4.86358465112294,4.90470417136651,2.97660172304654,0.000327219618364721,0.0125967312935067
"64","ENSRNOT00000004864","Fmo3",-3.25675771817721,-3.25714043698752,7.45125910717272,0.000333669674714872,0.0128130815138644
"180","ENSRNOT00000012681","LOC100365231",-3.654892016225,-3.65509658042118,8.75136075918308,0.000341571888231565,0.0130839832224086
"566","ENSRNOT00000046655","D3ZCJ9_RAT",9.55132787665817,144269487.302439,2.632588197584,0.000346942757181451,0.0132568201549754
"702","ENSRNOT00000066662","D4A6F8_RAT",-10.0249452635998,-144269487.776598,1.96670550697511,0.000348879643481758,0.0132707624001883
"113","ENSRNOT00000008388","D3ZQ36_RAT",2.29007048210137,2.29068166290489,6.23154640995652,0.000349026982864317,0.0132707624001883
"530","ENSRNOT00000042390","LOC687320",-2.26851535725342,-2.26891276719654,6.40537178924237,0.000350057704424801,0.0132772500815864
"662","ENSRNOT00000061734","LOC100365194",2.83477656329968,2.83980218000193,3.89807224507829,0.000351254972312449,0.0132900073715374
"207","ENSRNOT00000014248","FGL1_RAT",-2.5741466231916,-2.57428402189001,8.25894707360509,0.00035233554050748,0.0132982976499119
"321","ENSRNOT00000021550","Id4",-2.9892338277847,-2.99221656129823,4.13455496129161,0.000354047030002374,0.0133303024442601
"52","ENSRNOT00000004384","LOC100362572",-3.6686684958438,-3.68092814847291,2.65740106249758,0.000357280687042106,0.0134193235179294
"476","ENSRNOT00000033580","Fancd2",8.48596665181372,10.9365069829892,1.92898436304896,0.000358263057252011,0.0134235602300954
"542","ENSRNOT00000043809","D3ZGC6_RAT",-3.55650587623275,-3.56642228899873,2.85092566508354,0.000362003650641357,0.0135308725301468
"239","ENSRNOT00000016138","D4A961_RAT",-4.4213844593822,-4.46734514023623,1.36876534088865,0.000363197849739546,0.013542717889926
"351","ENSRNOT00000023789","Aldh3b1",4.13820542823817,4.16624725904882,2.92326534979196,0.000364520838370646,0.0135592968239221
"354","ENSRNOT00000023984","Itih3",-2.55088538207001,-2.55089892320252,11.5840193005234,0.000365442662297529,0.0135609095622283
"221","ENSRNOT00000015332","",2.96079348070202,2.96172713789316,6.36360589589043,0.000367829121573722,0.0136167341720229
"418","ENSRNOT00000027761","D3Z9I6_RAT",9.14986632809062,144269486.900358,2.26768767219519,0.000371809658683123,0.0137311619643334
"525","ENSRNOT00000041880","LOC100364435",4.80653808757707,4.83906649831392,3.22672413337663,0.000379538867092249,0.013983153917191
"524","ENSRNOT00000041866","",-5.32339478098736,-5.41280106722608,1.44580938846073,0.000387775460169428,0.0142482745929399
