"","ensembl_gene_id","symbol","logFC","unshrunk_logFC","logCPM","PValue","FDR"
"368","ENSRNOG00000012865","Parp3",2.99535192180675,2.99607593259151,6.61022377114938,2.48981846020653e-06,0.000162254837361642
"273","ENSRNOG00000009779","Krt8",3.31190694391083,3.31198599973888,10.1263667121213,2.50787653802529e-06,0.000162254837361642
"98","ENSRNOG00000003566","Apoh",-3.17586762291019,-3.1758922124181,11.201870165766,2.51397839325298e-06,0.000162254837361642
"849","ENSRNOG00000046890","Abca6",-2.88823078088288,-2.88854053603482,7.22531499294685,2.53280389729146e-06,0.000162683942633721
"159","ENSRNOG00000005987","Suox",-2.90047235763242,-2.90114368720618,6.07229507060808,2.54725681054011e-06,0.000162829430568497
"772","ENSRNOG00000033444","F10",-2.85039589652193,-2.85055607071645,8.15669182360461,2.59216225428891e-06,0.000164910893891904
"221","ENSRNOG00000008050","Stac3",-9.79590788936212,-9.87105641551286,6.08978180599359,2.68152762533067e-06,0.000169787720731837
"334","ENSRNOG00000011582","Rab3d",3.26022362591076,3.26179971854398,5.8855450493193,2.76169466286617e-06,0.000174038871207038
"318","ENSRNOG00000011330","Ces2a",2.98698546494967,2.98721192039634,8.30095004626354,2.78034082722262e-06,0.000174269590543158
"1019","ENSRNOG00000062125","Aox3",-4.10839203311327,-4.10990198355,6.04362667656555,2.7914440401374e-06,0.000174269590543158
"531","ENSRNOG00000018487","Slc3a2",3.18773634107724,3.18791073518502,8.84149445500033,2.8361929292083e-06,0.000176239709461502
"591","ENSRNOG00000020470","Slc25a24",3.50717115245887,3.51081144278068,4.97481198652405,2.87007197999261e-06,0.00017742224031039
"700","ENSRNOG00000028541","Btnl2",6.77590099472052,6.8976727288294,3.38229802575513,2.88178339426307e-06,0.00017742224031039
"114","ENSRNOG00000004101","Marc1",-3.43069421873598,-3.43129088241798,6.78452252554086,2.89728812108874e-06,0.000177558574760301
"425","ENSRNOG00000014743","Hagh",-2.68518612637575,-2.68552213186061,6.89331897580773,2.94322828350537e-06,0.000179550364692382
"476","ENSRNOG00000016456","Il33",-2.84244849610803,-2.84337898473843,5.52096056364453,3.05836281590969e-06,0.000185144687320445
"832","ENSRNOG00000043404","Uroc1",-3.53987541796125,-3.54018392851288,7.87892168078894,3.06504599506471e-06,0.000185144687320445
"410","ENSRNOG00000014320","Inhba",-4.8636221355014,-4.87294690163113,4.04152330107355,3.07650603182176e-06,0.000185144687320445
"659","ENSRNOG00000024384","Cpn2",-2.70062128303993,-2.70097695575297,6.83052853206539,3.09688460044268e-06,0.000185535328528763
"838","ENSRNOG00000045829","Thbs1",3.2518520771474,3.25330240440977,5.90062659849246,3.15135717889196e-06,0.00018795594602677
"842","ENSRNOG00000046171","AABR07035839.1",-3.21567110197036,-3.21603823079635,7.29284045183003,3.19893976859221e-06,0.000189945934703964
"297","ENSRNOG00000010549","Tspo",5.06388742128907,5.07216705606663,5.31237159300077,3.21504390299834e-06,0.000190057462584327
"160","ENSRNOG00000005998","Smoc1",-2.93007389690566,-2.93194381051492,4.53871272163123,3.25334925562972e-06,0.000190953080211687
"931","ENSRNOG00000054031","LOC102549726",4.20152684019573,4.20466743397679,5.73468468880671,3.26565865705681e-06,0.000190953080211687
"357","ENSRNOG00000012315","Agmat",-2.59460787218097,-2.59517085900726,6.03343192305447,3.27391135246267e-06,0.000190953080211687
"857","ENSRNOG00000047321","Hba-a2",-4.29241736425754,-4.29317800010104,7.28419202715742,3.2873659018479e-06,0.000190953080211687
"135","ENSRNOG00000004936","Sdc2",-2.66748628379819,-2.66758204009905,8.72622965209261,3.30580841547673e-06,0.000191193075457875
"140","ENSRNOG00000005126","Pqlc3",5.25304900769753,5.2707841905651,4.46044838290156,3.44412555117806e-06,0.000198243082824471
"657","ENSRNOG00000024115","C6",-2.69628382583651,-2.69667708834885,6.66844075002112,3.45738310614534e-06,0.000198243082824471
"319","ENSRNOG00000011351","Mat1a",-3.10394118275593,-3.10397783797989,10.5527581489348,3.54504697045151e-06,0.000202400972330052
"413","ENSRNOG00000014365","Gne",-2.54278011454743,-2.54323021309054,6.31484454431705,4.13917035713417e-06,0.000235316238175798
"168","ENSRNOG00000006331","Elovl5",-3.36828430531456,-3.36871951597826,7.20430141744104,4.19255810443457e-06,0.000235677740926257
"676","ENSRNOG00000025648","Dhrs7l1",-6.12616542212979,-6.12749790524252,8.31375792030424,4.19456694214135e-06,0.000235677740926257
"681","ENSRNOG00000026647","Cxcl16",3.57707984106296,3.57970771266269,5.39658891279618,4.19845077398572e-06,0.000235677740926257
"768","ENSRNOG00000033192","Osmr",4.22044295274958,4.22391855360191,5.6758289202353,4.23009997559296e-06,0.000236460818719339
"726","ENSRNOG00000029744","Ces2j",3.20622113358764,3.20708743050564,6.65282895026485,4.28716880400312e-06,0.000238652396756174
"346","ENSRNOG00000012034","Ces2i",2.89971799387421,2.90011640662308,7.43110490217967,4.4980759439591e-06,0.000249353919548936
"169","ENSRNOG00000006410","Akap5",-5.04994454376764,-5.08701912217067,2.04696645456198,4.52325496022032e-06,0.000249713579622081
"708","ENSRNOG00000028730","Lcn12",-4.03980070354149,-4.05831183549835,1.91548933326375,4.56427563130943e-06,0.000250941244585572
"185","ENSRNOG00000007080","Kif12",4.03311083344453,4.03882803669155,4.86117859132471,4.94747233272975e-06,0.000270894386742908
"816","ENSRNOG00000040195","RGD1559960",-4.23722737202451,-4.2406167627482,4.9911494587491,5.01729734648493e-06,0.000273557661800389
"244","ENSRNOG00000008816","Gpnmb",4.97352512705405,4.97413528764806,8.81074041677787,5.03706473075567e-06,0.000273557661800389
"883","ENSRNOG00000049464","Cyp2c13",-6.99733279002565,-6.99792483589553,10.3823088470877,5.21745014983775e-06,0.000281368851136535
"534","ENSRNOG00000018566","Ctsl",3.39869267819673,3.39871454607135,12.0744845831071,5.22301460193568e-06,0.000281368851136535
"477","ENSRNOG00000016460","Clu",3.30905161210494,3.30906209012741,13.043118798635,5.25513660340871e-06,0.000281962349484098
"568","ENSRNOG00000019573","Lcat",-2.89238303044768,-2.89255208339739,8.12014729554037,5.41699645801995e-06,0.000289484290716586
"998","ENSRNOG00000060269","Vwce",-4.25430855317262,-4.28087871679199,1.55278418130838,5.44513851621957e-06,0.000289828886759735
"205","ENSRNOG00000007591","Slc45a3",-3.47818526090168,-3.48260476084496,3.6568956885578,5.55302997310352e-06,0.000293456581710666
"142","ENSRNOG00000005278","Trhde",-4.20787863284046,-4.22487700472649,2.35217406587405,5.55854363024091e-06,0.000293456581710666
"802","ENSRNOG00000038258","Upb1",-2.94396074771772,-2.94431125225488,7.08478743397063,5.57918950258301e-06,0.000293456581710666
"612","ENSRNOG00000021130","Abcc8",-5.71250210583325,-5.83387805842847,0.793146393658022,5.76670155686386e-06,0.000302129932547848
"982","ENSRNOG00000058906","Ptprh",-4.0802942046743,-4.09762225565091,2.16089116505055,5.86817494074843e-06,0.000306245379720309
"736","ENSRNOG00000030269","Atp2b2",-3.75248848072856,-3.75601102158141,4.37825745586448,6.05802449513726e-06,0.000314922985428147
"670","ENSRNOG00000025444","Lipo1",-4.89631504189637,-4.93710929413322,1.64586770951649,6.09623669252502e-06,0.000315681093845482
"594","ENSRNOG00000020560","AABR07005821.1",3.53249080710177,3.53330095067485,7.02050506796524,6.18089048640456e-06,0.000318828945553532
"503","ENSRNOG00000017531","Akr1c3",-4.66548576383405,-4.70629539275363,1.27594811915221,6.24716505432226e-06,0.000319785621082791
"224","ENSRNOG00000008095","Onecut1",-3.39712818949949,-3.39947633627678,4.65834072805465,6.2473089148659e-06,0.000319785621082791
"330","ENSRNOG00000011517","Tnfrsf21",3.36375743766003,3.36820419471096,4.52372659303615,6.37020985601602e-06,0.000324832075100664
"386","ENSRNOG00000013290","Nrip3",4.766558709912,4.77682842864185,4.71306987831788,6.60322949373625e-06,0.00033543401534721
"196","ENSRNOG00000007393","Ndrg1",3.02547477664362,3.02708967767052,5.53935200868537,6.63781285434209e-06,0.000335913559598524
"593","ENSRNOG00000020552","Fosl1",10.1427661869937,144269487.757347,3.15599223988886,6.87302708771156e-06,0.00034650430902576
"869","ENSRNOG00000047781","Slc25a23",-3.45002665598209,-3.45091993532756,6.20132871376699,6.95473443317825e-06,0.000349305458749103
"850","ENSRNOG00000047023","Aldh1l1",-2.58002623171246,-2.58019164085606,7.83790498385892,6.99788473971897e-06,0.000350156330047361
"980","ENSRNOG00000058645","Tnc",6.97122869027033,7.03347247645689,4.42935940324368,7.0355536178358e-06,0.000350727598262262
"335","ENSRNOG00000011598","Slc15a1",5.64532808560605,5.68662163676151,3.72340586740049,7.10087844668507e-06,0.000352668163746143
"208","ENSRNOG00000007639","C8b",-2.74610027047348,-2.74620844127018,8.6259343506791,7.29004720904418e-06,0.000360722335973445
"462","ENSRNOG00000015911","Lrp5",-2.71918597819826,-2.7195325789359,6.88557564044016,7.56799736306833e-06,0.000373093892142409
"132","ENSRNOG00000004672","Sec14l2",-2.92638033923614,-2.9269192861487,6.44252281527299,7.62391306668537e-06,0.000374468671216605
"673","ENSRNOG00000025562","Ang2",-3.81352399080736,-3.81498948806011,5.8115950950711,7.79666467457747e-06,0.000380158540337062
"828","ENSRNOG00000043032","Ang2",-3.81352399080736,-3.81498948806011,5.8115950950711,7.79666467457747e-06,0.000380158540337062
"969","ENSRNOG00000057999","AABR07047744.1",-2.93674153566849,-2.93959297802962,3.85152341757069,7.85600755436073e-06,0.000380276307703838
"984","ENSRNOG00000059308","AABR07047750.2",-2.93674153566849,-2.93959297802962,3.85152341757069,7.85600755436073e-06,0.000380276307703838
"86","ENSRNOG00000003285","Mpv17l",-3.53145890780044,-3.53992081491527,2.6611612648644,7.96591730215701e-06,0.00038420453125205
"146","ENSRNOG00000005437","Rida",-2.66922264453703,-2.66929286565373,9.17927620818555,8.10849471118897e-06,0.000389674422091671
"412","ENSRNOG00000014338","Slc25a25",-2.9913981432536,-2.99195176146877,6.45665696068993,8.33684030556671e-06,0.000397932301824607
"827","ENSRNOG00000042901","Cfhr1",-2.81880330631817,-2.81897590180677,8.01875783416105,8.33989854123428e-06,0.000397932301824607
"228","ENSRNOG00000008301","Tagln2",2.56304722535873,2.56335561342787,7.3963549262989,8.49006488573655e-06,0.000403655753998008
"675","ENSRNOG00000025625","Rnase4",-3.35083868904983,-3.350934209713,9.40868085870076,8.65057194305891e-06,0.000409828514749174
"710","ENSRNOG00000028891","Cyp2t1",-2.71473054083581,-2.7165679308523,4.32962706176069,8.73909015150443e-06,0.000412559167576322
"47","ENSRNOG00000001957","Sult1e1",-4.77123805233998,-4.77139918456985,10.0501219281382,8.77920544606808e-06,0.000412993608307991
"200","ENSRNOG00000007454","Aloxe3",5.13564167291355,5.1765823666968,3.25466120672923,8.89392995885795e-06,0.000416922471053832
"378","ENSRNOG00000013090","Gadd45g",-2.60370168159001,-2.60508859066973,4.64217740238344,8.94192148110965e-06,0.000417706541914772
"782","ENSRNOG00000034038","AABR07005844.1",3.61034860826044,3.61227974932421,5.86106108099188,9.40575410204839e-06,0.000437842769349709
"96","ENSRNOG00000003533","Clcn4",-2.52294552689089,-2.52338900214133,6.31109106306375,9.47770492083747e-06,0.000437923746842805
"254","ENSRNOG00000009052","Igf2bp3",-2.84563584951626,-2.84798735715008,4.07549320096123,9.4936599330244e-06,0.000437923746842805
"949","ENSRNOG00000055531","Saa4",-3.48546037074537,-3.48555905248733,9.4921266555137,9.50582983416267e-06,0.000437923746842805
"156","ENSRNOG00000005931","Cpq",-2.57780375222361,-2.57805471815366,7.22022934421865,9.63206528109195e-06,0.000442214406032263
"27","ENSRNOG00000001113","Mmd2",-7.54186217731027,-8.1582625182259,0.350012479678062,1.01575109126707e-05,0.000464740910250962
"911","ENSRNOG00000051933","AABR07068043.1",-7.41225650860329,-8.02871943851651,0.157128281815694,1.02728716066787e-05,0.000468414896468355
"371","ENSRNOG00000012960","Uap1l1",3.45360910969788,3.4560636910932,5.48344022209552,1.03328362944711e-05,0.000469546574469842
"176","ENSRNOG00000006709","Pzp",-3.21961374455143,-3.21962376256253,12.5423098032089,1.03854596445572e-05,0.000470338104580624
"739","ENSRNOG00000030547","Dpp6",-5.72195508482002,-5.90032887382905,0.212167547667842,1.06773252056789e-05,0.000480029488313377
"527","ENSRNOG00000018420","Slc22a7",-2.54589499141341,-2.54630532565284,6.46113098726003,1.07080910573069e-05,0.000480029488313377
"67","ENSRNOG00000002839","Slc19a2",-2.64917311902714,-2.64954485061723,6.71729276413889,1.07240375017715e-05,0.000480029488313377
"900","ENSRNOG00000050860","Abcb11",-2.93242155203847,-2.93251323094869,9.05426814663951,1.07431749255763e-05,0.000480029488313377
"719","ENSRNOG00000029478","Cyp4f39",-3.8159400286329,-3.81964696788008,4.41299831387659,1.09329397646247e-05,0.000486880250851287
"372","ENSRNOG00000012987","Ptk6",-5.05916919330688,-5.11178473865593,1.42278214197807,1.11716952493184e-05,0.000495859961896659
"554","ENSRNOG00000019202","PVR",3.1834352915158,3.18698920384323,4.68385681637242,1.13152664026606e-05,0.000500569401124321
"744","ENSRNOG00000030788","Olr35",-6.08035781587277,-6.31412290196309,0.0764616840702331,1.13784916954033e-05,0.000501705112378179
"448","ENSRNOG00000015449","Tmem171",6.04864699156052,6.16971085420617,2.71510424642455,1.17008704988094e-05,0.000513432772779788
"172","ENSRNOG00000006526","Sema3c",4.42798329217442,4.44822029023071,3.5458713889025,1.1721332013311e-05,0.000513432772779788
"179","ENSRNOG00000006807","Aldob",-2.69708702849513,-2.69711087214135,10.7729842126731,1.20184628327419e-05,0.000524727658318406
"31","ENSRNOG00000001333","Azgp1",-3.13967423379725,-3.13979937124041,8.80538546892486,1.21770129435852e-05,0.000529918218000973
"577","ENSRNOG00000019822","Gadd45b",4.41690814470193,4.4304265941816,4.05631329636847,1.22810450301797e-05,0.000532710264945455
"834","ENSRNOG00000043426","Kyat3",-3.16979034953022,-3.17073712332122,5.83211358294239,1.24836678484149e-05,0.000537924565738422
"860","ENSRNOG00000047507","LOC100910829",-6.76773684980333,-6.99500850694608,1.03931873666084,1.25220464030426e-05,0.000537924565738422
"968","ENSRNOG00000057968","Nat8f2",-6.76773684980333,-6.99500850694608,1.03931873666084,1.25220464030426e-05,0.000537924565738422
"616","ENSRNOG00000021240","Atrn",-2.7415800635455,-2.74171145396465,8.33792117410161,1.27021599270029e-05,0.00054391300200243
"698","ENSRNOG00000028368","Etnk2",-2.60724348892188,-2.60754892401962,6.9603080566746,1.27940540309068e-05,0.000546097641702605
"408","ENSRNOG00000014230","Map1a",6.19075673994016,6.23231382637178,4.22712536271162,1.28575498284685e-05,0.000547060081873691
"121","ENSRNOG00000004327","Ddc",-2.99213565360469,-2.99309179919837,5.61820454525695,1.31311168491429e-05,0.0005569260987446
"738","ENSRNOG00000030538","Slco1b2",-2.63139924931281,-2.63150121640827,8.5997411268245,1.34081218229985e-05,0.000566875023909052
"499","ENSRNOG00000017427","Pfn2",10.4121635938834,144269488.026963,3.40410192539091,1.35340598494542e-05,0.000570394446652075
"775","ENSRNOG00000033608","Cd276",3.03687002915657,3.03780710820312,6.24156576797171,1.36352005884089e-05,0.000572849936670263
"573","ENSRNOG00000019630","Hacl1",-2.63535990818324,-2.63561573898316,7.2475223350441,1.37122495790297e-05,0.000574281048200115
"992","ENSRNOG00000059857","Rnd1",4.32569307243101,4.3321034707225,4.93480817344085,1.40814015808298e-05,0.000587898515999643
"582","ENSRNOG00000020136","Tgm1",4.54740262924074,4.55612961885919,4.81634337333018,1.41420278901626e-05,0.000588590319665336
"279","ENSRNOG00000009957","Slc25a13",-2.50612988939588,-2.50655954710892,6.34601675898767,1.45112616213059e-05,0.000601208943795262
"973","ENSRNOG00000058186","Errfi1",-2.74809532284492,-2.74813855668669,9.96304173435903,1.45352162309783e-05,0.000601208943795262
"620","ENSRNOG00000021405","Cyp2c7",-7.13496843683516,-7.13590350480904,9.85796910246837,1.45825445804614e-05,0.000601304924675818
"899","ENSRNOG00000050843","Mut",-2.40673062743619,-2.40699961687634,6.94754914388002,1.47011227810057e-05,0.000604329231859187
"438","ENSRNOG00000015061","Igfals",-3.66142068902009,-3.66187603036932,7.42332874634564,1.50326681651712e-05,0.000616062719897816
"529","ENSRNOG00000018445","Agt",-2.58152230766261,-2.58157857931308,9.41352427425018,1.50885539356579e-05,0.000616462020123517
"295","ENSRNOG00000010450","Elovl7",9.89240951077315,144269487.506749,2.92690105901065,1.54021813695391e-05,0.000627357143588546
"563","ENSRNOG00000019424","Aspdh",-3.07165429966489,-3.07315436347993,5.00367151838171,1.55839250638612e-05,0.000632830513231566
"971","ENSRNOG00000058081","AABR07069733.1",-5.97615819114994,-6.15487319891555,0.575398827891255,1.58067230633003e-05,0.000639932788259673
"777","ENSRNOG00000033722","Rnf207",6.21150353880948,6.33276121379882,2.86566751120065,1.61140042697898e-05,0.000650402105874297
"795","ENSRNOG00000037060","Odf3b",-5.4001926868654,-5.5438746976111,0.205321825044605,1.65848374224421e-05,0.000667389843264539
"314","ENSRNOG00000011250","Inmt",-5.43704408911104,-5.52880262646614,1.03326772646796,1.71874524726451e-05,0.000688997585857482
"579","ENSRNOG00000020032","Impdh1",3.48411464733498,3.49024926949934,4.20345419897148,1.72249396464371e-05,0.000688997585857482
"728","ENSRNOG00000029778","Maob",-2.44799467267288,-2.44829030994003,6.84931302117577,1.75794012940838e-05,0.000701077018773015
"296","ENSRNOG00000010519","Cyp39a1",-2.42166495215033,-2.42191356919222,7.08012948304983,1.78496853592476e-05,0.000709737489284369
"1013","ENSRNOG00000061695","Slc23a1",-2.55493288851664,-2.55589571274638,5.169399437166,1.79524302904285e-05,0.000711704654837165
"437","ENSRNOG00000015057","Tmem102",3.31293200755236,3.31969752299351,3.94569313202773,1.85255558774239e-05,0.000732252741190484
"803","ENSRNOG00000038361","RGD1564865",-3.9466463425904,-3.95744041593654,2.81201248869597,1.8776329007792e-05,0.000739975680071094
"858","ENSRNOG00000047393","Krt18",2.65016268516664,2.65023297611382,9.59520491102668,2.0162420646592e-05,0.000791640325349233
"826","ENSRNOG00000042721","Gimd1",-3.41198982757016,-3.42109311590789,2.42631214774615,2.0205789741324e-05,0.000791640325349233
"317","ENSRNOG00000011329","Pkm",3.03375997036508,3.03477052269174,6.25074952375155,2.14148414342731e-05,0.000836556378835932
"397","ENSRNOG00000013684","F11",-2.60753601984387,-2.60787626380757,6.80742395599398,2.18931456252491e-05,0.000852747596365386
"532","ENSRNOG00000018494","Ppp1r3c",-4.76122133193517,-4.76294386068515,6.51521278792736,2.20290561965243e-05,0.000855547066237106
"840","ENSRNOG00000045991","LOC100911558",-5.80662617549563,-5.89242867442107,1.28394632572501,2.21799204738244e-05,0.000858265625468906
"440","ENSRNOG00000015139","F12",-2.70359501423051,-2.70368394229943,8.86982778332513,2.22275379051079e-05,0.000858265625468906
"584","ENSRNOG00000020342","Samd11",-3.81925427348758,-3.8327169340856,2.37055877967471,2.24828921861664e-05,0.000865623745265659
"716","ENSRNOG00000029179","Cyp2d1",-2.46256560761336,-2.46262281184899,9.26995626375709,2.25751986177654e-05,0.000866680038888925
"87","ENSRNOG00000003307","Gcdh",-2.40638278878254,-2.40659601932082,7.29078660332642,2.28213699295287e-05,0.000870313680153362
"575","ENSRNOG00000019700","Proz",-2.7377168130928,-2.73788560171787,7.96686061975807,2.28636118609547e-05,0.000870313680153362
"283","ENSRNOG00000010105","S100a11",5.07604307528868,5.0863676877594,5.06965150227206,2.28652770758855e-05,0.000870313680153362
"267","ENSRNOG00000009421","Ivd",-2.33008002017553,-2.33036947830784,6.75840462464722,2.29820255958096e-05,0.000872272335113684
"757","ENSRNOG00000032626","Mmp3",6.33921965187724,6.46061029416424,2.98140819872137,2.31658585881876e-05,0.000876758840618092
"1009","ENSRNOG00000061299","LOC100134871",-4.23723209990819,-4.23803208148556,7.15047665429243,2.35780906751213e-05,0.000889839806270113
"895","ENSRNOG00000050360","Urad",-3.09384687585211,-3.09735633867721,3.6971289410554,2.37238521647222e-05,0.000890314178587243
"6","ENSRNOG00000000167","Alas2",-4.59755647563081,-4.62543624082569,1.69549457649233,2.37239406869056e-05,0.000890314178587243
"300","ENSRNOG00000010635","Igfbp4",-2.52508845835197,-2.52513715332287,9.56563863978117,2.38070074370775e-05,0.000890928905768504
"948","ENSRNOG00000055518","AABR07024303.1",-3.41568230259227,-3.42293455269208,2.78387370525411,2.43042878030748e-05,0.000906998002930388
"921","ENSRNOG00000053011","AABR07059239.1",-2.67557918787228,-2.6781503660913,3.74399896306458,2.43913037096422e-05,0.000907709798219553
"270","ENSRNOG00000009528","Sdcbp2",10.597062091755,144269488.211988,3.57382110627688,2.45902211888883e-05,0.000912570430787633
"100","ENSRNOG00000003620","Fmo3",-3.26569505823349,-3.26602810792992,7.48574582135194,2.49979002563748e-05,0.000925130048269161
"8","ENSRNOG00000000239","Ccl7",10.1343819522986,144269487.748954,3.14776923270188,2.57048927793041e-05,0.000948666761136748
"559","ENSRNOG00000019357","Tax1bp3",2.86428288567417,2.86539189840781,5.83591687938204,2.62240060343451e-05,0.000965159009969285
"709","ENSRNOG00000028781","Abcc6",-3.00626162455717,-3.00644666537009,8.10315140542314,2.64337159188574e-05,0.00097020451834048
"104","ENSRNOG00000003746","Gjb1",-2.40081175579257,-2.40090752112728,8.45649247310091,2.6513579777102e-05,0.000970469659786527
"465","ENSRNOG00000016099","Id4",-2.9894390052572,-2.99241947405502,3.78938794259067,2.73252911145051e-05,0.000997447784944778
"677","ENSRNOG00000026040","Prss53",-3.76333090994398,-3.77944726746954,1.84655336029975,2.81437303792765e-05,0.00102452380890227
"236","ENSRNOG00000008519","RGD1309079",-2.40106805384326,-2.40189555441116,5.23835492823885,2.83764094837024e-05,0.0010301870399518
"227","ENSRNOG00000008159","Msantd3",5.21307849147673,5.27415180415835,2.81022985709416,2.85340687398957e-05,0.00103112121965962
"365","ENSRNOG00000012794","Grhpr",-2.34181451783012,-2.34192744767985,8.15588695233503,2.85565008438668e-05,0.00103112121965962
"649","ENSRNOG00000023588","Dmgdh",-2.36676155702684,-2.36695072554785,7.42502680930399,2.87272251009592e-05,0.00103448983112888
"17","ENSRNOG00000000567","Unc5b",2.99299383478182,2.99628839101678,4.55721149718959,2.88201367468629e-05,0.00103504577133895
"246","ENSRNOG00000008936","Map3k6",4.80961993416347,4.85025833581341,2.95569882345455,2.94309823359722e-05,0.00105414993031793
"383","ENSRNOG00000013223","Fah",-2.51520012444707,-2.51535557795928,7.86376137591327,2.95677742998356e-05,0.00105621781990856
"94","ENSRNOG00000003472","Atp11c",-2.72228407376819,-2.7231876305468,5.43465095011355,2.96846482254581e-05,0.00105756506744565
"910","ENSRNOG00000051912","Acnat2",-6.04231902394296,-6.04433362856373,7.62692590873558,2.99259693004041e-05,0.00106332699429095
"546","ENSRNOG00000018903","Pik3r1",-2.66694947584046,-2.66749282669424,6.14047717007868,3.07197803937533e-05,0.00108863731050542
"742","ENSRNOG00000030726","Asgr2",-2.39918267278304,-2.39938955123722,7.327803896034,3.14483146901627e-05,0.00111150657211792
"807","ENSRNOG00000039496","Plp2",2.79603148762654,2.79835695306445,4.86496854966767,3.17077263278962e-05,0.0011177182684451
"356","ENSRNOG00000012290","Gchfr",-2.68390194055469,-2.68555432335694,4.48160782843629,3.27718510056478e-05,0.00115218928798804
"790","ENSRNOG00000036661","Rab40b",-3.84778222069041,-3.86895545872031,1.47731474906622,3.39660529896773e-05,0.0011910405982732
"71","ENSRNOG00000002925","Tsx",4.57105086278782,4.60143282844397,3.1055829125474,3.43842242019859e-05,0.00120071233951267
"370","ENSRNOG00000012892","Abca4",3.50670061998714,3.51567018753583,3.70352903124085,3.45661340451955e-05,0.00120071233951267
"389","ENSRNOG00000013408","Npas2",-3.00743173283581,-3.01000121559423,4.09167311002483,3.46331506745768e-05,0.00120071233951267
"103","ENSRNOG00000003709","Kmo",-2.32171587342585,-2.32207967446456,6.41154129546049,3.46832501981432e-05,0.00120071233951267
"590","ENSRNOG00000020468","Stard4",-2.77313117147624,-2.77411056930886,5.3874900444158,3.4737602817013e-05,0.00120071233951267
"718","ENSRNOG00000029212","Vcan",6.0829238475574,6.10082253551587,5.34452040125916,3.47811134275003e-05,0.00120071233951267
"771","ENSRNOG00000033386","Itih1",-2.45986767168973,-2.45990147012688,10.0298531555906,3.54165639021135e-05,0.00121949817972226
"586","ENSRNOG00000020385","Fads3",3.30197556612058,3.30772730348923,4.10480264402532,3.56868462130244e-05,0.00122564592649359
"304","ENSRNOG00000010714","Fgl1",-2.59515718376358,-2.59529244177276,8.14747424882965,3.59019773599165e-05,0.00122987286545765
"845","ENSRNOG00000046386","Olfr12",-8.83049378273196,-144269486.443161,0.0913362045679669,3.65971639243039e-05,0.00125048109981765
"501","ENSRNOG00000017512","Aldh3b1",4.07523252580922,4.09915863429139,2.99611853810277,3.69885777907618e-05,0.00126063112062392
"461","ENSRNOG00000015859","Chdh",-2.44116027985828,-2.44137961435941,7.28494635343088,3.77485695185031e-05,0.00128325925894962
"347","ENSRNOG00000012040","Slc25a48",-4.32069351609372,-4.36600303877886,0.784883325144159,3.7888752760416e-05,0.00128475567735827
"301","ENSRNOG00000010645","Lgals3",5.371913916742,5.37390933848385,7.69925375128184,3.91258618365017e-05,0.00132334560540674
"846","ENSRNOG00000046428","Lrrc75b",3.02778848677604,3.03098794639884,4.68609066152365,3.95832485880064e-05,0.00133543485135294
"729","ENSRNOG00000029886","Hba-a2",-4.2806075514261,-4.28090631483175,8.65970662869758,3.9759795399132e-05,0.00133801225826802
"324","ENSRNOG00000011419","Aldh6a1",-2.39143527301666,-2.391493028986,9.18426587964232,4.11542838233283e-05,0.0013814603816072
"494","ENSRNOG00000017209","Tubb3",4.97685803055376,5.01766218152582,3.11002688895157,4.144010676422e-05,0.00138596584160603
"42","ENSRNOG00000001809","LOC681544",-3.89875176431518,-3.89882575365005,10.3186607283339,4.14959832816175e-05,0.00138596584160603
"275","ENSRNOG00000009845","Acadm",-2.32563425654036,-2.32571455502373,8.63769336911827,4.21642442118156e-05,0.00140477382211934
"446","ENSRNOG00000015408","Vil1",3.77096909787295,3.78150202673529,3.75485587030097,4.22904324210884e-05,0.00140547307747697
"552","ENSRNOG00000019183","Alox15",-4.41104882674608,-4.43248863680913,1.80564279957788,4.29130967368349e-05,0.00142087651271718
"818","ENSRNOG00000042152","Gipc2",9.22585351321787,144269486.839295,2.31605571134628,4.30218020234587e-05,0.00142087651271718
"348","ENSRNOG00000012067","Fam111a",6.05663682879285,6.06038452079505,7.32397923183504,4.30729781175491e-05,0.00142087651271718
"844","ENSRNOG00000046313","Basp1",6.90126712416632,6.96348658271089,4.36446879339549,4.38937464988503e-05,0.00144438535277005
"89","ENSRNOG00000003348","Rasd1",-3.36917474920242,-3.37830731963895,2.4543526868783,4.70342354018366e-05,0.00154392477879247
"63","ENSRNOG00000002773","Rgs4",3.30755016015889,3.31301511937096,4.27553344880426,4.74670518897944e-05,0.0015512069872209
"161","ENSRNOG00000006025","Lamb3",3.73578671322686,3.74422019942774,4.11655477766271,4.75980594382341e-05,0.0015512069872209
"345","ENSRNOG00000012019","B3galnt1",5.86506185163797,5.98588465381189,2.54864299344394,4.76044060449527e-05,0.0015512069872209
"470","ENSRNOG00000016242","Fzd1",-2.65403852370113,-2.65580516191744,4.32757679640642,4.92343172823967e-05,0.00159638966771912
"609","ENSRNOG00000021013","Stx3",2.9136686834964,2.91658422957088,4.68443618226422,4.93192552094875e-05,0.00159638966771912
"985","ENSRNOG00000059326","Abca9",-3.45752939931493,-3.46426603123088,2.9992731178885,4.93494710155686e-05,0.00159638966771912
"964","ENSRNOG00000057470","Pla2g12a",2.62534866049011,2.62697521295868,5.14186296633302,5.05645539190882e-05,0.00163174502502178
